,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
134,Kevin Williams,27,BUF,WR,16,0,61,29,392,13.5,1,18,36.1,55,1.8,24.5,47.5,6.4,5,46,0,3,60.0,28,9.2,2.9,0.3,34,12.9,438,1,3,
135,O.J. Santiago,24,ATL,TE,16,16,42,27,428,15.9,5,20,59.5,62,1.7,26.8,64.3,10.2,0,0,0,0,,,,0.0,0.0,27,15.9,428,5,1,
136,Kordell Stewart,26,PIT,QB,16,16,1,1,17,17.0,0,1,100.0,17,0.1,1.1,100.0,17.0,81,406,2,28,45.7,56,5.0,25.4,5.1,82,5.2,423,2,3,
137,Robert Brooks,28,GNB,WR,12,12,62,31,420,13.5,3,26,46.8,30,2.6,35.0,50.0,6.8,1,2,0,0,0.0,2,2.0,0.2,0.1,32,13.2,422,3,0,
138,Eric Green,31,BAL,TE,12,12,58,34,422,12.4,1,21,53.4,56,2.8,35.2,58.6,7.3,0,0,0,0,,,,0.0,0.0,34,12.4,422,1,4,
139,Jackie Harris,30,TEN,TE,16,16,55,43,412,9.6,2,22,56.4,32,2.7,25.8,78.2,7.5,0,0,0,0,,,,0.0,0.0,43,9.6,412,2,0,
140,Leon Johnson,24,NYJ,RB,12,2,21,13,222,17.1,2,8,42.9,82,1.1,18.5,61.9,10.6,41,185,2,8,39.0,40,4.5,15.4,3.4,54,7.5,407,4,3,
141,Brandon Bennett,25,CIN,RB,14,1,12,8,153,19.1,0,5,50.0,55,0.6,10.9,66.7,12.8,77,243,2,15,40.3,17,3.2,17.4,5.5,85,4.7,396,2,1,
142,Aaron Craver,30,NOR,FB,16,10,47,33,214,6.5,2,9,38.3,49,2.1,13.4,70.2,4.6,45,180,2,10,51.1,25,4.0,11.3,2.8,78,5.1,394,4,2,
143,Derrick Mayes,24,GNB,WR,10,6,51,30,394,13.1,3,20,49.0,33,3.0,39.4,58.8,7.7,0,0,0,0,,,,0.0,0.0,30,13.1,394,3,1,
144,Terry Kirby,28,SFO,RB,9,0,19,16,134,8.4,0,7,47.4,25,1.8,14.9,84.2,7.1,48,258,3,13,50.0,31,5.4,28.7,5.3,64,6.1,392,3,0,
145,Stephen Alexander,23,WAS,TE,15,5,58,37,383,10.4,4,22,50.0,33,2.5,25.5,63.8,6.6,0,0,0,0,,,,0.0,0.0,37,10.4,383,4,2,
146,Christian Fauria,27,SEA,TE,16,15,44,37,377,10.2,2,16,61.4,25,2.3,23.6,84.1,8.6,0,0,0,0,,,,0.0,0.0,37,10.2,377,2,1,
147,Anthony Johnson,31,CAR,RB,16,2,35,27,242,9.0,1,11,48.6,38,1.7,15.1,77.1,6.9,36,135,0,6,44.4,21,3.8,8.4,2.3,63,6.0,377,1,3,
148,Stephen Davis,24,WAS,FB,16,12,31,21,263,12.5,2,13,51.6,30,1.3,16.4,67.7,8.5,34,109,0,6,41.2,12,3.2,6.8,2.1,55,6.8,372,2,0,
149,Tony McGee,27,CIN,TE,16,16,32,22,363,16.5,1,17,65.6,40,1.4,22.7,68.8,11.3,0,0,0,0,,,,0.0,0.0,22,16.5,363,1,0,
150,Pete Mitchell,27,JAX,TE,16,16,63,38,363,9.6,2,21,47.6,38,2.4,22.7,60.3,5.8,0,0,0,0,,,,0.0,0.0,38,9.6,363,2,0,
151,Amani Toomer,24,NYG,WR,16,0,53,27,360,13.3,5,19,35.8,37,1.7,22.5,50.9,6.8,0,0,0,0,,,,0.0,0.0,27,13.3,360,5,0,
152,Travis Jervey,26,GNB,RB,8,5,12,9,33,3.7,0,1,33.3,11,1.1,4.1,75.0,2.8,83,325,1,18,42.2,16,3.9,40.6,10.4,92,3.9,358,1,0,
153,Chris Warren,30,DAL,RB,9,0,16,13,66,5.1,1,6,37.5,15,1.4,7.3,81.3,4.1,59,291,4,14,39.0,49,4.9,32.3,6.6,72,5.0,357,5,0,
154,James Allen,23,CHI,RB,6,2,14,8,77,9.6,1,3,28.6,33,1.3,12.8,57.1,5.5,58,270,1,7,37.9,57,4.7,45.0,9.7,66,5.3,347,2,1,
155,Troy Brown,27,NWE,WR,10,0,35,23,346,15.0,1,14,54.3,52,2.3,34.6,65.7,9.9,0,0,0,0,,,,0.0,0.0,23,15.0,346,1,0,
156,James McKnight,26,SEA,WR,14,3,49,21,346,16.5,2,16,42.9,59,1.5,24.7,42.9,7.1,0,0,0,0,,,,0.0,0.0,21,16.5,346,2,0,
157,Terry Mickens,27,OAK,WR,16,2,48,24,346,14.4,1,15,35.4,32,1.5,21.6,50.0,7.2,0,0,0,0,,,,0.0,0.0,24,14.4,346,1,0,
158,Troy Drayton,28,MIA,TE,15,15,49,30,334,11.1,3,17,53.1,35,2.0,22.3,61.2,6.8,0,0,0,0,,,,0.0,0.0,30,11.1,334,3,0,
159,Derrick Mason,24,TEN,WR,16,0,44,25,333,13.3,3,19,47.7,47,1.6,20.8,56.8,7.6,0,0,0,0,,,,0.0,0.0,25,13.3,333,3,1,
160,Patrick Jeffers,25,DAL,WR,8,1,34,18,330,18.3,2,12,44.1,67,2.3,41.3,52.9,9.7,0,0,0,0,,,,0.0,0.0,18,18.3,330,2,0,
161,Kevin Turner,29,PHI,FB,16,15,60,34,232,6.8,0,12,40.0,18,2.1,14.5,56.7,3.9,20,94,0,2,45.0,19,4.7,5.9,1.3,54,6.0,326,0,1,
162,Eric Metcalf,30,ARI,RB,16,3,49,31,324,10.5,0,18,51.0,29,1.9,20.3,63.3,6.6,0,0,0,0,,,,0.0,0.0,31,10.5,324,0,5,
163,Sherman Williams,25,DAL,RB,16,2,14,11,104,9.5,0,4,50.0,30,0.7,6.5,78.6,7.4,64,220,1,11,35.9,24,3.4,13.8,4.0,75,4.3,324,1,0,
164,Kyle Brady,26,NYJ,TE,16,15,50,30,315,10.5,5,15,54.0,35,1.9,19.7,60.0,6.3,0,0,0,0,,,,0.0,0.0,30,10.5,315,5,1,
165,Marc Edwards,24,SFO,FB,16,10,32,22,218,9.9,2,10,46.9,47,1.4,13.6,68.8,6.8,22,94,1,4,40.9,32,4.3,5.9,1.4,44,7.1,312,3,0,
166,William Henderson,27,GNB,FB,16,10,49,37,241,6.5,1,13,51.0,15,2.3,15.1,75.5,4.9,23,70,2,10,56.5,9,3.0,4.4,1.4,60,5.2,311,3,1,
167,Marcus Pollard,26,IND,TE,16,11,40,24,309,12.9,4,16,50.0,44,1.5,19.3,60.0,7.7,0,0,0,0,,,,0.0,0.0,24,12.9,309,4,0,
168,Ken Dilger,27,IND,TE,16,16,48,31,303,9.8,1,16,43.8,27,1.9,18.9,64.6,6.3,0,0,0,0,,,,0.0,0.0,31,9.8,303,1,0,
169,Mark Carrier,33,CAR,WR,16,1,51,19,301,15.8,2,13,31.4,42,1.2,18.8,37.3,5.9,0,0,0,0,,,,0.0,0.0,19,15.8,301,2,0,
170,Will Blackwell,23,PIT,WR,16,1,55,32,297,9.3,1,16,43.6,24,2.0,18.6,58.2,5.4,0,0,0,0,,,,0.0,0.0,32,9.3,297,1,1,
171,Raymont Harris,28,GNB,RB,8,3,11,10,68,6.8,0,3,72.7,12,1.3,8.5,90.9,6.2,79,228,1,9,35.4,14,2.9,28.5,9.9,89,3.3,296,1,3,
172,Jamie Asher,26,WAS,TE,9,7,48,28,294,10.5,0,15,43.8,28,3.1,32.7,58.3,6.1,0,0,0,0,,,,0.0,0.0,28,10.5,294,0,0,
173,Keith Byars,35,NYJ,FB,13,8,40,26,258,9.9,3,15,45.0,29,2.0,19.8,65.0,6.5,4,34,0,3,75.0,13,8.5,2.6,0.3,30,9.7,292,3,0,
174,Jay Riemersma,25,BUF,TE,16,3,33,25,288,11.5,6,15,57.6,28,1.6,18.0,75.8,8.7,0,0,0,0,,,,0.0,0.0,25,11.5,288,6,0,
175,J.T. Thomas,27,STL,WR,16,0,47,20,287,14.4,0,13,38.3,42,1.3,17.9,42.6,6.1,0,0,0,0,,,,0.0,0.0,20,14.4,287,0,0,
176,Johnny McWilliams,26,ARI,TE,16,15,33,26,284,10.9,4,18,72.7,26,1.6,17.8,78.8,8.6,0,0,0,0,,,,0.0,0.0,26,10.9,284,4,0,
177,Roosevelt Potts,27,BAL,FB,16,15,38,30,168,5.6,2,6,36.8,18,1.9,10.5,78.9,4.4,36,115,0,8,38.9,33,3.2,7.2,2.3,66,4.3,283,2,4,
178,Kevin Lockett,24,KAN,WR,13,3,33,19,281,14.8,0,16,54.5,38,1.5,21.6,57.6,8.5,0,0,0,0,,,,0.0,0.0,19,14.8,281,0,2,
179,Az-Zahir Hakim,21,STL,WR,9,4,45,20,247,12.4,1,15,44.4,22,2.2,27.4,44.4,5.5,2,30,1,1,50.0,34,15.0,3.3,0.2,22,12.6,277,2,1,
180,Chris Gedney,28,ARI,TE,16,3,32,22,271,12.3,1,12,53.1,32,1.4,16.9,68.8,8.5,0,0,0,0,,,,0.0,0.0,22,12.3,271,1,1,
181,Ryan Thelwell,25,SDG,WR,6,3,37,16,268,16.8,1,13,40.5,55,2.7,44.7,43.2,7.2,0,0,0,0,,,,0.0,0.0,16,16.8,268,1,0,
182,Kevin Dyson,23,TEN,WR,13,9,49,21,263,12.5,2,12,38.8,45,1.6,20.2,42.9,5.4,1,4,0,0,100.0,4,4.0,0.3,0.1,22,12.1,267,2,0,
183,Damon Gibson,23,CIN,WR,16,0,27,19,258,13.6,3,11,51.9,76,1.2,16.1,70.4,9.6,1,9,0,0,100.0,9,9.0,0.6,0.1,20,13.4,267,3,3,
184,Sedrick Shaw,25,NWE,RB,13,1,11,6,30,5.0,0,2,36.4,11,0.5,2.3,54.5,2.7,48,236,0,5,20.8,71,4.9,18.2,3.7,54,4.9,266,0,2,
185,Irv Smith,27,SFO,TE,16,8,41,25,266,10.6,5,17,51.2,25,1.6,16.6,61.0,6.5,0,0,0,0,,,,0.0,0.0,25,10.6,266,5,0,
186,Brett Bech,27,NOR,WR,16,0,24,14,264,18.9,3,13,58.3,72,0.9,16.5,58.3,11.0,0,0,0,0,,,,0.0,0.0,14,18.9,264,3,0,
187,Robert Holcombe,23,STL,RB,13,6,11,6,34,5.7,0,2,36.4,14,0.5,2.6,54.5,3.1,98,230,2,14,31.6,12,2.3,17.7,7.5,104,2.5,264,2,0,
188,Jacquez Green,22,TAM,WR,12,1,36,14,251,17.9,2,10,33.3,64,1.2,20.9,38.9,7.0,3,12,0,0,33.3,18,4.0,1.0,0.3,17,15.5,263,2,5,
189,Richard Huntley,26,PIT,RB,16,1,6,3,18,6.0,0,0,33.3,7,0.2,1.1,50.0,3.0,55,242,1,9,47.3,48,4.4,15.1,3.4,58,4.5,260,1,5,
190,James Stewart,27,JAX,RB,3,3,8,6,42,7.0,1,4,50.0,19,2.0,14.0,75.0,5.3,53,217,2,13,45.3,30,4.1,72.3,17.7,59,4.4,259,3,2,
191,Hines Ward,22,PIT,WR,16,0,33,15,246,16.4,0,12,42.4,45,0.9,15.4,45.5,7.5,1,13,0,1,100.0,13,13.0,0.8,0.1,16,16.2,259,0,0,
192,Dave Moore,29,TAM,TE,16,16,40,24,255,10.6,4,13,52.5,44,1.5,15.9,60.0,6.4,0,0,0,0,,,,0.0,0.0,24,10.6,255,4,1,
193,Ed Perry,24,MIA,TE,14,5,38,25,255,10.2,0,13,44.7,46,1.8,18.2,65.8,6.7,0,0,0,0,,,,0.0,0.0,25,10.2,255,0,0,
194,Karl Williams,27,TAM,WR,13,6,46,21,252,12.0,1,12,45.7,29,1.6,19.4,45.7,5.5,0,0,0,0,,,,0.0,0.0,21,12.0,252,1,0,
195,Tyrone Davis,26,GNB,TE,13,1,29,18,250,13.9,7,12,55.2,60,1.4,19.2,62.1,8.6,0,0,0,0,,,,0.0,0.0,18,13.9,250,7,1,
196,Doug Flutie,36,BUF,QB,13,10,0,0,0,,0,0,,,0.0,0.0,,,48,248,1,16,45.8,23,5.2,19.1,3.7,48,5.2,248,1,3,"PB,AP CPoY-1"
197,Jon Ritchie,24,OAK,FB,15,10,47,29,225,7.8,0,8,44.7,31,1.9,15.0,61.7,4.8,9,23,0,2,22.2,14,2.6,1.5,0.6,38,6.5,248,0,2,
198,Greg Hill,26,STL,RB,2,2,2,1,6,6.0,0,0,50.0,6,0.5,3.0,50.0,3.0,40,240,4,12,55.0,46,6.0,120.0,20.0,41,6.0,246,4,0,
199,Errict Rhett,28,BAL,RB,13,2,14,11,65,5.9,0,2,42.9,16,0.8,5.0,78.6,4.6,44,180,0,5,43.2,46,4.1,13.8,3.4,55,4.5,245,0,0,
200,Eddie Kennison,25,STL,WR,16,13,51,17,234,13.8,1,14,31.4,45,1.1,14.6,33.3,4.6,2,9,0,0,50.0,9,4.5,0.6,0.1,19,12.8,243,1,4,
201,Troy Davis,23,NOR,RB,14,2,21,16,99,6.2,0,3,38.1,19,1.1,7.1,76.2,4.7,55,143,1,6,30.9,14,2.6,10.2,3.9,71,3.4,242,1,1,
202,Bernie Parmalee,31,MIA,RB,15,0,25,21,221,10.5,0,9,56.0,23,1.4,14.7,84.0,8.8,8,20,0,2,37.5,10,2.5,1.3,0.5,29,8.3,241,0,2,
203,David Palmer,26,MIN,WR,16,0,23,18,185,10.3,0,15,65.2,33,1.1,11.6,78.3,8.0,10,52,0,5,60.0,15,5.2,3.3,0.6,28,8.5,237,0,2,
204,Bob Christian,30,ATL,FB,14,11,28,19,214,11.3,1,12,57.1,39,1.4,15.3,67.9,7.6,8,21,2,4,75.0,6,2.6,1.5,0.6,27,8.7,235,3,1,
205,Russell Copeland,27,2TM,WR,14,1,44,20,232,11.6,0,11,36.4,20,1.4,16.6,45.5,5.3,0,0,0,0,,,,0.0,0.0,20,11.6,232,0,1,
205,Russell Copeland,27,PHI,WR,11,0,41,18,221,12.3,0,11,39.0,20,1.6,20.1,43.9,5.4,0,0,0,0,,,,0.0,0.0,18,12.3,221,0,1,
205,Russell Copeland,27,GNB,WR,3,1,3,2,11,5.5,0,0,0.0,12,0.7,3.7,66.7,3.7,0,0,0,0,,,,0.0,0.0,2,5.5,11,0,0,
206,Charlie Batch,24,DET,QB,12,12,0,0,0,,0,0,,,0.0,0.0,,,41,229,1,13,48.8,17,5.6,19.1,3.4,41,5.6,229,1,2,
207,Eric Bjornson,27,DAL,TE,16,4,27,15,218,14.5,1,8,44.4,43,0.9,13.6,55.6,8.1,1,7,1,1,100.0,7,7.0,0.4,0.1,16,14.1,225,2,0,
208,Robert Chancey,26,CHI,RB,16,1,15,11,102,9.3,0,5,66.7,15,0.7,6.4,73.3,6.8,29,122,2,10,62.1,14,4.2,7.6,1.8,40,5.6,224,2,2,
209,Jerald Sowell,24,NYJ,FB,16,2,12,10,59,5.9,0,3,50.0,13,0.6,3.7,83.3,4.9,40,164,0,6,27.5,33,4.1,10.3,2.5,50,4.5,223,0,2,
210,Quinn Early,33,BUF,WR,16,2,32,19,217,11.4,1,8,43.8,37,1.2,13.6,59.4,6.8,0,0,0,0,,,,0.0,0.0,19,11.4,217,1,0,
211,Alonzo Mayes,23,CHI,TE,16,16,36,21,217,10.3,0,9,47.2,22,1.3,13.6,58.3,6.0,0,0,0,0,,,,0.0,0.0,21,10.3,217,0,2,
212,Jake Plummer,24,ARI,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,51,217,4,24,52.9,27,4.3,13.6,3.2,51,4.3,217,4,12,
213,Matthew Hatchette,24,MIN,WR,5,0,25,15,216,14.4,0,13,56.0,25,3.0,43.2,60.0,8.6,0,0,0,0,,,,0.0,0.0,15,14.4,216,0,0,
214,Ray Zellars,25,NOR,FB,11,7,16,10,50,5.0,0,1,37.5,14,0.9,4.5,62.5,3.1,56,162,1,7,33.9,15,2.9,14.7,5.1,66,3.2,212,1,2,
215,Ahman Green,21,SEA,RB,16,0,5,3,2,0.7,0,0,0.0,3,0.2,0.1,60.0,0.4,35,209,1,8,40.0,64,6.0,13.1,2.2,38,5.6,211,1,1,
216,Eric Bieniemy,29,CIN,RB,16,0,35,27,153,5.7,0,6,42.9,15,1.7,9.6,77.1,4.4,17,56,0,5,41.2,9,3.3,3.5,1.1,44,4.8,209,0,1,
217,Ty Hallock,27,CHI,FB,16,10,35,25,166,6.6,0,8,45.7,16,1.6,10.4,71.4,4.7,13,41,1,4,38.5,14,3.2,2.6,0.8,38,5.4,207,1,3,
218,Jonathan Linton,24,BUF,RB,14,0,3,1,10,10.0,0,0,0.0,10,0.1,0.7,33.3,3.3,45,195,1,11,44.4,20,4.3,13.9,3.2,46,4.5,205,1,0,
219,Joe Horn,26,KAN,WR,16,1,24,14,198,14.1,1,11,50.0,57,0.9,12.4,58.3,8.3,1,0,0,0,0.0,,0.0,0.0,0.1,15,13.2,198,1,2,
220,Sam Gash,29,BUF,FB,16,13,21,19,165,8.7,3,12,76.2,20,1.2,10.3,90.5,7.9,11,32,0,3,54.5,11,2.9,2.0,0.7,30,6.6,197,3,0,"PB,AP-2"
221,Jerald Moore,24,STL,RB,11,4,12,9,60,6.7,0,2,50.0,14,0.8,5.5,75.0,5.0,55,137,2,10,41.8,18,2.5,12.5,5.0,64,3.1,197,2,3,
222,Derrick Cullors,26,NWE,RB,16,0,25,14,146,10.4,1,4,24.0,43,0.9,9.1,56.0,5.8,18,48,0,4,27.8,15,2.7,3.0,1.1,32,6.1,194,1,1,
223,William Floyd,26,CAR,FB,16,13,37,24,123,5.1,1,6,32.4,20,1.5,7.7,64.9,3.3,28,71,3,7,46.4,7,2.5,4.4,1.8,52,3.7,194,4,1,
224,Willie Green,32,DEN,WR,15,1,25,16,194,12.1,1,8,40.0,50,1.1,12.9,64.0,7.8,0,0,0,0,,,,0.0,0.0,16,12.1,194,1,0,
225,Freddie Solomon,26,PHI,WR,16,1,49,21,193,9.2,1,13,36.7,20,1.3,12.1,42.9,3.9,0,0,0,0,,,,0.0,0.0,21,9.2,193,1,0,
226,Mark Brunell,28,JAX,QB,13,13,0,0,0,,0,0,,,0.0,0.0,,,49,192,0,15,46.9,18,3.9,14.8,3.8,49,3.9,192,0,3,
227,Derek Loville,30,DEN,RB,16,0,3,2,29,14.5,0,2,66.7,17,0.1,1.8,66.7,9.7,53,161,2,11,50.9,12,3.0,10.1,3.3,55,3.5,190,2,0,
228,Brian Blades,33,SEA,WR,16,6,28,15,184,12.3,0,8,42.9,47,0.9,11.5,53.6,6.6,0,0,0,0,,,,0.0,0.0,15,12.3,184,0,1,
229,Tommy Vardell,29,DET,FB,14,9,24,14,143,10.2,1,6,37.5,31,1.0,10.2,58.3,6.0,18,37,6,9,55.6,17,2.1,2.6,1.3,32,5.6,180,7,1,
230,Mario Bates,25,ARI,RB,16,1,1,1,14,14.0,0,1,100.0,14,0.1,0.9,100.0,14.0,60,165,6,16,51.7,15,2.8,10.3,3.8,61,2.9,179,6,0,
231,E.G. Green,23,IND,WR,11,0,31,15,177,11.8,1,10,38.7,25,1.4,16.1,48.4,5.7,0,0,0,0,,,,0.0,0.0,15,11.8,177,1,0,
232,David LaFleur,24,DAL,TE,13,13,30,20,176,8.8,2,11,60.0,24,1.5,13.5,66.7,5.9,0,0,0,0,,,,0.0,0.0,20,8.8,176,2,1,
233,Chuck Levy,26,SFO,RB,12,0,18,15,64,4.3,0,4,33.3,13,1.3,5.3,83.3,3.6,25,112,1,3,44.0,21,4.5,9.3,2.1,40,4.4,176,1,0,
234,Daimon Shelton,26,JAX,FB,14,8,15,10,79,7.9,0,3,53.3,19,0.7,5.6,66.7,5.3,30,95,1,6,33.3,16,3.2,6.8,2.1,40,4.4,174,1,0,
235,Chris Thomas,27,WAS,WR,14,0,22,14,173,12.4,0,12,54.5,25,1.0,12.4,63.6,7.9,0,0,0,0,,,,0.0,0.0,14,12.4,173,0,0,
236,Jim Harbaugh,35,BAL,QB,14,12,0,0,0,,0,0,,,0.0,0.0,,,40,172,0,11,37.5,15,4.3,12.3,2.9,40,4.3,172,0,7,
237,Tony Carter,26,NWE,FB,11,7,25,18,166,9.2,0,7,48.0,49,1.6,15.1,72.0,6.6,2,3,0,0,0.0,3,1.5,0.3,0.2,20,8.5,169,0,0,
238,Reggie Barlow,25,JAX,WR,16,2,26,11,168,15.3,0,6,23.1,31,0.7,10.5,42.3,6.5,0,0,0,0,,,,0.0,0.0,11,15.3,168,0,1,
239,Rich Gannon,33,KAN,QB,12,10,0,0,0,,0,0,,,0.0,0.0,,,44,168,3,13,38.6,21,3.8,14.0,3.7,44,3.8,168,3,9,
240,Ryan Wetnight,28,CHI,TE,15,4,32,23,168,7.3,2,8,34.4,30,1.5,11.2,71.9,5.3,0,0,0,0,,,,0.0,0.0,23,7.3,168,2,1,
241,Willie Jackson,27,CIN,WR,8,0,16,7,165,23.6,0,6,43.8,47,0.9,20.6,43.8,10.3,0,0,0,0,,,,0.0,0.0,7,23.6,165,0,0,
242,Brian Milne,25,CIN,FB,14,14,39,26,124,4.8,0,5,28.2,18,1.9,8.9,66.7,3.2,10,41,1,5,80.0,10,4.1,2.9,0.7,36,4.6,165,1,0,
243,James Thrash,23,WAS,WR,10,1,21,10,163,16.3,1,7,38.1,28,1.0,16.3,47.6,7.8,0,0,0,0,,,,0.0,0.0,10,16.3,163,1,0,
244,Randy Jordan,28,OAK,RB,16,0,3,3,2,0.7,0,0,0.0,2,0.2,0.1,100.0,0.7,47,159,1,11,38.3,23,3.4,9.9,2.9,50,3.2,161,1,1,
245,Tavian Banks,24,JAX,RB,6,1,4,4,20,5.0,0,0,75.0,10,0.7,3.3,100.0,5.0,26,140,1,5,42.3,51,5.4,23.3,4.3,30,5.3,160,1,2,
246,Ron Rivers,27,DET,RB,15,0,3,3,58,19.3,0,3,100.0,38,0.2,3.9,100.0,19.3,19,102,1,4,42.1,36,5.4,6.8,1.3,22,7.3,160,1,0,
247,Patrick Johnson,22,BAL,WR,13,0,30,12,159,13.3,1,8,30.0,35,0.9,12.2,40.0,5.3,0,0,0,0,,,,0.0,0.0,12,13.3,159,1,1,
248,Mark Bruener,26,PIT,TE,16,16,33,19,157,8.3,2,7,54.5,20,1.2,9.8,57.6,4.8,0,0,0,0,,,,0.0,0.0,19,8.3,157,2,0,
249,Todd Kinchen,29,ATL,WR,11,0,19,11,157,14.3,1,4,42.1,32,1.0,14.3,57.9,8.3,0,0,0,0,,,,0.0,0.0,11,14.3,157,1,2,
250,Tony Banks,25,STL,QB,14,14,0,0,0,,0,0,,,0.0,0.0,,,40,156,3,11,35.0,19,3.9,11.1,2.9,40,3.9,156,3,10,
251,Rodney Thomas,25,TEN,RB,11,0,8,6,55,9.2,0,4,50.0,20,0.5,5.0,75.0,6.9,24,100,2,5,41.7,21,4.2,9.1,2.2,30,5.2,155,2,0,
252,Kent Graham,30,NYG,QB,11,6,1,1,16,16.0,0,1,100.0,16,0.1,1.5,100.0,16.0,27,138,2,9,44.4,23,5.1,12.5,2.5,28,5.5,154,2,2,
253,Charles Evans,31,MIN,FB,16,8,13,12,84,7.0,0,1,61.5,14,0.8,5.3,92.3,6.5,23,67,1,5,34.8,12,2.9,4.2,1.4,35,4.3,151,1,0,
254,Jay Graham,23,BAL,RB,5,1,10,5,41,8.2,0,2,30.0,14,1.0,8.2,50.0,4.1,35,109,0,5,34.3,12,3.1,21.8,7.0,40,3.8,150,0,0,
255,Lonnie Johnson,27,BUF,TE,16,16,23,14,146,10.4,2,10,56.5,27,0.9,9.1,60.9,6.3,0,0,0,0,,,,0.0,0.0,14,10.4,146,2,1,
256,Joe Jurevicius,24,NYG,WR,14,1,22,9,146,16.2,0,6,31.8,59,0.6,10.4,40.9,6.6,0,0,0,0,,,,0.0,0.0,9,16.2,146,0,0,
257,David Sloan,26,DET,TE,10,2,20,11,146,13.3,1,8,50.0,33,1.1,14.6,55.0,7.3,0,0,0,0,,,,0.0,0.0,11,13.3,146,1,0,
258,Roland Williams,23,STL,TE,13,9,21,15,144,9.6,1,9,57.1,33,1.2,11.1,71.4,6.9,0,0,0,0,,,,0.0,0.0,15,9.6,144,1,0,
259,Chris Chandler,33,ATL,QB,14,14,1,1,22,22.0,0,1,100.0,22,0.1,1.6,100.0,22.0,36,121,2,12,44.4,19,3.4,8.6,2.6,37,3.9,143,2,6,PB
260,Luther Broughton,24,CAR,TE,16,4,14,6,142,23.7,1,5,42.9,68,0.4,8.9,42.9,10.1,0,0,0,0,,,,0.0,0.0,6,23.7,142,1,1,
261,Kerry Collins,26,2TM,QB,11,11,1,1,-11,-11.0,0,0,0.0,-11,0.1,-1.0,100.0,-11.0,30,153,1,6,43.3,20,5.1,13.9,2.7,31,4.6,142,1,13,
261,Kerry Collins,26,CAR,QB,4,4,1,1,-11,-11.0,0,0,0.0,-11,0.3,-2.8,100.0,-11.0,7,40,0,1,42.9,16,5.7,10.0,1.8,8,3.6,29,0,5,
261,Kerry Collins,26,NOR,QB,7,7,0,0,0,,0,0,,,0.0,0.0,,,23,113,1,5,43.5,20,4.9,16.1,3.3,23,4.9,113,1,8,
262,Trent Dilfer,26,TAM,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,40,141,2,14,47.5,17,3.5,8.8,2.5,40,3.5,141,2,9,
263,Fred McAfee,30,PIT,RB,14,0,13,9,27,3.0,0,1,7.7,11,0.6,1.9,69.2,2.1,18,111,0,5,66.7,14,6.2,7.9,1.3,27,5.1,138,0,0,
264,Brett Favre,29,GNB,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,40,133,1,13,37.5,35,3.3,8.3,2.5,40,3.3,133,1,8,
265,Tremayne Stephens,22,SDG,RB,13,1,6,2,9,4.5,0,1,33.3,5,0.2,0.7,33.3,1.5,35,122,1,4,48.6,12,3.5,9.4,2.7,37,3.5,131,1,1,
266,George Jones,24,JAX,RB,12,0,2,1,9,9.0,0,0,0.0,9,0.1,0.8,50.0,4.5,39,121,0,6,28.2,21,3.1,10.1,3.3,40,3.3,130,0,0,
267,Rashaan Shehee,23,KAN,RB,16,0,22,10,73,7.3,0,2,36.4,14,0.6,4.6,45.5,3.3,22,57,0,4,31.8,10,2.6,3.6,1.4,32,4.1,130,0,2,
268,Randall Cunningham,35,MIN,QB,15,14,1,1,-3,-3.0,0,0,0.0,-3,0.1,-0.2,100.0,-3.0,32,132,1,11,50.0,22,4.1,8.8,2.1,33,3.9,129,1,2,"PB,AP-1,AP MVP-2,AP OPoY-2,AP CPoY-2"
269,Jason Dunn,25,PHI,TE,10,10,30,18,132,7.3,0,6,46.7,21,1.8,13.2,60.0,4.4,1,-5,0,0,0.0,-5,-5.0,-0.5,0.1,19,6.7,127,0,1,
270,Chris Sanders,26,TEN,WR,14,1,20,5,136,27.2,0,4,25.0,46,0.4,9.7,25.0,6.8,1,-9,0,0,0.0,-9,-9.0,-0.6,0.1,6,21.2,127,0,1,
271,Greg Clark,26,SFO,TE,13,9,26,12,124,10.3,1,9,42.3,23,0.9,9.5,46.2,4.8,0,0,0,0,,,,0.0,0.0,12,10.3,124,1,0,
272,Eric Guliford,29,NOR,WR,5,1,19,10,124,12.4,0,6,36.8,24,2.0,24.8,52.6,6.5,0,0,0,0,,,,0.0,0.0,10,12.4,124,0,1,
273,Wilmont Perry,23,NOR,RB,6,2,6,1,2,2.0,0,0,0.0,2,0.2,0.3,16.7,0.3,30,122,0,9,60.0,19,4.1,20.3,5.0,31,4.0,124,0,1,
274,Rob Johnson,25,BUF,QB,8,6,0,0,0,,0,0,,,0.0,0.0,,,24,123,1,7,37.5,32,5.1,15.4,3.0,24,5.1,123,1,2,
275,Nate Jacquet,23,MIA,WR,15,0,16,8,122,15.3,0,5,50.0,29,0.5,8.1,50.0,7.6,0,0,0,0,,,,0.0,0.0,8,15.3,122,0,0,
