,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
135,Mike Alstott,31,TAM,FB,14,11,41,29,202,7.0,0,11,36.6,20,2.1,14.4,70.7,4.9,67,230,2,20,56.7,32,3.4,16.4,4.8,96,4.5,432,2,2,
136,Jerry Rice,42,2TM,WR,17,14,64,30,429,14.3,3,21,43.8,56,1.8,25.2,46.9,6.7,0,0,0,0,,,,0.0,0.0,30,14.3,429,3,0,
136,Jerry Rice,42,OAK,WR,6,5,15,5,67,13.4,0,4,33.3,18,0.8,11.2,33.3,4.5,0,0,0,0,,,,0.0,0.0,5,13.4,67,0,0,
136,Jerry Rice,42,SEA,WR,11,9,49,25,362,14.5,3,17,46.9,56,2.3,32.9,51.0,7.4,0,0,0,0,,,,0.0,0.0,25,14.5,362,3,0,
137,Quincy Morgan,27,2TM,WR,15,12,68,31,404,13.0,3,19,39.7,53,2.1,26.9,45.6,5.9,2,23,0,1,50.0,24,11.5,1.5,0.1,33,12.9,427,3,1,
137,Quincy Morgan,27,CLE,WR,6,5,21,9,144,16.0,3,7,38.1,46,1.5,24.0,42.9,6.9,0,0,0,0,,,,0.0,0.0,9,16.0,144,3,1,
137,Quincy Morgan,27,DAL,WR,9,7,47,22,260,11.8,0,12,40.4,53,2.4,28.9,46.8,5.5,2,23,0,1,50.0,24,11.5,2.6,0.2,24,11.8,283,0,0,
138,Freddie Jones,30,ARI,TE,16,15,74,45,426,9.5,2,16,39.2,40,2.8,26.6,60.8,5.8,0,0,0,0,,,,0.0,0.0,45,9.5,426,2,0,
139,Dallas Clark,25,IND,TE,15,13,39,25,423,16.9,5,18,56.4,80,1.7,28.2,64.1,10.8,0,0,0,0,,,,0.0,0.0,25,16.9,423,5,2,
140,Travis Taylor,26,BAL,WR,10,9,80,34,421,12.4,0,21,37.5,47,3.4,42.1,42.5,5.3,0,0,0,0,,,,0.0,0.0,34,12.4,421,0,1,
141,Aaron Stecker,29,NOR,RB,16,3,38,29,174,6.0,0,8,34.2,26,1.8,10.9,76.3,4.6,58,244,2,11,36.2,42,4.2,15.3,3.6,87,4.8,418,2,1,
142,Darius Watts,23,DEN,WR,16,2,53,31,385,12.4,1,18,50.9,28,1.9,24.1,58.5,7.3,5,33,0,2,100.0,10,6.6,2.1,0.3,36,11.6,418,1,1,
143,Derick Armstrong,25,HOU,WR,14,1,39,29,415,14.3,1,21,66.7,44,2.1,29.6,74.4,10.6,0,0,0,0,,,,0.0,0.0,29,14.3,415,1,0,
144,Verron Haynes,25,PIT,RB,13,0,23,18,142,7.9,2,9,39.1,26,1.4,10.9,78.3,6.2,55,272,0,17,47.3,18,4.9,20.9,4.2,73,5.7,414,2,0,
145,Andre' Davis,25,CLE,WR,7,7,35,16,416,26.0,2,14,40.0,99,2.3,59.4,45.7,11.9,1,-3,0,0,0.0,-3,-3.0,-0.4,0.1,17,24.3,413,2,0,
146,Jesse Chatman,25,SDG,RB,15,0,2,2,17,8.5,0,1,50.0,17,0.1,1.1,100.0,8.5,65,392,3,19,49.2,52,6.0,26.1,4.3,67,6.1,409,3,1,
147,Brad Hoover,28,CAR,FB,14,9,32,21,161,7.7,2,7,40.6,34,1.5,11.5,65.6,5.0,68,246,0,14,38.2,16,3.6,17.6,4.9,89,4.6,407,2,0,
148,Daunte Culpepper,27,MIN,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,88,406,2,31,55.7,16,4.6,25.4,5.5,88,4.6,406,2,9,"PB,AP OPoY-2"
149,Tyrone Wheatley,32,OAK,RB,8,7,15,15,78,5.2,0,4,40.0,20,1.9,9.8,100.0,5.2,85,327,4,25,50.6,60,3.8,40.9,10.6,100,4.1,405,4,0,
150,Curtis Conway,33,SFO,WR,16,5,75,38,403,10.6,3,22,42.7,37,2.4,25.2,50.7,5.4,0,0,0,0,,,,0.0,0.0,38,10.6,403,3,0,
151,Corey Bradford,29,HOU,WR,15,10,54,27,399,14.8,3,20,42.6,47,1.8,26.6,50.0,7.4,0,0,0,0,,,,0.0,0.0,27,14.8,399,3,0,
152,Wayne Chrebet,31,NYJ,WR,16,1,54,31,397,12.8,1,20,48.1,35,1.9,24.8,57.4,7.4,0,0,0,0,,,,0.0,0.0,31,12.8,397,1,0,
153,Terry Glenn,30,DAL,WR,6,6,38,24,400,16.7,2,16,60.5,48,4.0,66.7,63.2,10.5,1,-3,0,0,0.0,-3,-3.0,-0.5,0.2,25,15.9,397,2,0,
154,Keenan McCardell,34,SDG,WR,7,6,58,31,393,12.7,1,19,46.6,31,4.4,56.1,53.4,6.8,1,3,0,0,100.0,3,3.0,0.4,0.1,32,12.4,396,1,0,
155,Moe Williams,30,MIN,RB,14,1,27,21,233,11.1,1,10,44.4,28,1.5,16.6,77.8,8.6,30,161,3,13,66.7,49,5.4,11.5,2.1,51,7.7,394,4,0,
156,Najeh Davenport,25,GNB,RB,11,1,4,4,33,8.3,0,1,75.0,12,0.4,3.0,100.0,8.3,71,359,2,16,46.5,40,5.1,32.6,6.5,75,5.2,392,2,1,
157,Dez White,25,ATL,WR,16,15,56,30,370,12.3,2,16,39.3,54,1.9,23.1,53.6,6.6,3,14,0,1,33.3,26,4.7,0.9,0.2,33,11.6,384,2,0,
158,Quentin Griffin,23,DEN,RB,6,4,14,10,68,6.8,1,4,50.0,22,1.7,11.3,71.4,4.9,85,311,2,14,32.9,47,3.7,51.8,14.2,95,4.0,379,3,3,
159,Jonathan Wells,25,HOU,RB,16,1,16,11,79,7.2,2,3,37.5,28,0.7,4.9,68.8,4.9,82,299,3,17,45.1,14,3.6,18.7,5.1,93,4.1,378,5,1,
160,Stephen Alexander,29,DET,TE,16,15,76,41,377,9.2,1,22,40.8,30,2.6,23.6,53.9,5.0,0,0,0,0,,,,0.0,0.0,41,9.2,377,1,0,
161,Freddie Mitchell,26,PHI,WR,16,9,45,22,377,17.1,2,18,42.2,60,1.4,23.6,48.9,8.4,0,0,0,0,,,,0.0,0.0,22,17.1,377,2,0,
162,L.J. Smith,24,PHI,TE,16,8,54,34,377,11.1,5,21,55.6,31,2.1,23.6,63.0,7.0,0,0,0,0,,,,0.0,0.0,34,11.1,377,5,0,
163,Kelley Washington,25,CIN,WR,16,2,50,31,378,12.2,3,19,52.0,28,1.9,23.6,62.0,7.6,1,-1,0,0,0.0,-1,-1.0,-0.1,0.1,32,11.8,377,3,0,
164,Kevin Johnson,28,BAL,WR,16,5,61,35,373,10.7,1,19,45.9,35,2.2,23.3,57.4,6.1,1,0,0,0,0.0,,0.0,0.0,0.1,36,10.4,373,1,1,
165,Travis Henry,26,BUF,RB,10,5,14,10,45,4.5,0,4,50.0,10,1.0,4.5,71.4,3.2,94,326,0,18,40.4,19,3.5,32.6,9.4,104,3.6,371,0,0,
166,Jerald Sowell,30,NYJ,FB,16,16,59,45,342,7.6,1,15,54.2,34,2.8,21.4,76.3,5.8,2,28,0,1,50.0,19,14.0,1.8,0.1,47,7.9,370,1,1,
167,Kelly Campbell,24,MIN,WR,16,3,32,19,364,19.2,1,14,53.1,61,1.2,22.8,59.4,11.4,3,4,0,1,33.3,16,1.3,0.3,0.2,22,16.7,368,1,1,
168,Robert Ferguson,25,GNB,WR,13,5,49,24,367,15.3,1,18,40.8,48,1.8,28.2,49.0,7.5,0,0,0,0,,,,0.0,0.0,24,15.3,367,1,1,
169,Daniel Graham,26,NWE,TE,14,14,48,30,364,12.1,7,20,56.3,48,2.1,26.0,62.5,7.6,0,0,0,0,,,,0.0,0.0,30,12.1,364,7,0,
170,Boo Williams,25,NOR,TE,16,7,75,33,362,11.0,2,19,33.3,22,2.1,22.6,44.0,4.8,0,0,0,0,,,,0.0,0.0,33,11.0,362,2,2,
171,Bubba Franks,26,GNB,TE,16,14,50,34,361,10.6,7,20,62.0,29,2.1,22.6,68.0,7.2,0,0,0,0,,,,0.0,0.0,34,10.6,361,7,0,
172,Derrius Thompson,27,MIA,WR,16,3,48,23,359,15.6,4,18,39.6,36,1.4,22.4,47.9,7.5,0,0,0,0,,,,0.0,0.0,23,15.6,359,4,0,
173,Patrick Pass,27,NWE,FB,14,4,32,28,215,7.7,0,7,40.6,22,2.0,15.4,87.5,6.7,39,141,0,8,43.6,19,3.6,10.1,2.8,67,5.3,356,0,1,
174,Reche Caldwell,25,SDG,WR,6,6,29,18,310,17.2,3,8,48.3,58,3.0,51.7,62.1,10.7,4,45,0,2,100.0,20,11.3,7.5,0.7,22,16.1,355,3,1,
175,J.R. Redmond,27,OAK,RB,16,1,50,32,233,7.3,0,7,28.0,22,2.0,14.6,64.0,4.7,21,119,0,5,47.6,18,5.7,7.4,1.3,53,6.6,352,0,2,
176,Jerramy Stevens,25,SEA,TE,16,5,47,31,349,11.3,3,19,57.4,32,1.9,21.8,66.0,7.4,0,0,0,0,,,,0.0,0.0,31,11.3,349,3,0,
177,Ken Dilger,33,TAM,TE,16,14,55,39,345,8.8,3,14,50.9,45,2.4,21.6,70.9,6.3,0,0,0,0,,,,0.0,0.0,39,8.8,345,3,0,
178,Joe Jurevicius,30,TAM,WR,10,3,37,27,333,12.3,2,15,62.2,42,2.7,33.3,73.0,9.0,0,0,0,0,,,,0.0,0.0,27,12.3,333,2,0,
179,Kenny Watson,26,CIN,RB,16,0,35,25,171,6.8,1,9,34.3,21,1.6,10.7,71.4,4.9,26,161,0,8,50.0,25,6.2,10.1,1.6,51,6.5,332,1,2,
180,DeShaun Foster,24,CAR,RB,4,3,10,9,76,8.4,0,3,40.0,42,2.3,19.0,90.0,7.6,59,255,2,13,42.4,71,4.3,63.8,14.8,68,4.9,331,2,0,
181,Ben Troupe,22,TEN,TE,14,7,54,33,329,10.0,1,13,38.9,33,2.4,23.5,61.1,6.1,0,0,0,0,,,,0.0,0.0,33,10.0,329,1,2,
182,Randy Hymes,25,BAL,WR,14,7,48,26,323,12.4,2,17,47.9,57,1.9,23.1,54.2,6.7,0,0,0,0,,,,0.0,0.0,26,12.4,323,2,0,
183,Kris Mangum,31,CAR,TE,15,10,58,34,323,9.5,3,19,43.1,26,2.3,21.5,58.6,5.6,0,0,0,0,,,,0.0,0.0,34,9.5,323,3,0,
184,LaBrandon Toefield,24,JAX,RB,14,0,34,28,151,5.4,1,13,52.9,16,2.0,10.8,82.4,4.4,51,169,0,7,49.0,16,3.3,12.1,3.6,79,4.1,320,1,1,
185,Zack Crockett,32,OAK,FB,16,9,20,16,87,5.4,0,4,60.0,11,1.0,5.4,80.0,4.4,48,232,2,12,62.5,47,4.8,14.5,3.0,64,5.0,319,2,0,
186,Chris Cooley,22,WAS,TE,16,9,63,37,314,8.5,6,24,47.6,31,2.3,19.6,58.7,5.0,0,0,0,0,,,,0.0,0.0,37,8.5,314,6,0,
187,Doug Jolley,25,OAK,TE,16,13,48,27,313,11.6,2,14,47.9,34,1.7,19.6,56.3,6.5,0,0,0,0,,,,0.0,0.0,27,11.6,313,2,0,
188,Marcus Pollard,32,IND,TE,13,13,41,29,309,10.7,6,17,61.0,31,2.2,23.8,70.7,7.5,0,0,0,0,,,,0.0,0.0,29,10.7,309,6,0,
189,Kassim Osgood,24,SDG,WR,16,7,33,15,308,20.5,2,13,42.4,65,0.9,19.3,45.5,9.3,0,0,0,0,,,,0.0,0.0,15,20.5,308,2,0,
190,Todd Heap,24,BAL,TE,6,5,44,27,303,11.2,3,17,50.0,37,4.5,50.5,61.4,6.9,0,0,0,0,,,,0.0,0.0,27,11.2,303,3,0,
191,David Carr,25,HOU,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,73,299,0,25,46.6,24,4.1,18.7,4.6,73,4.1,299,0,10,
192,Troy Hambrick,28,ARI,RB,10,0,5,4,16,4.0,1,1,20.0,9,0.4,1.6,80.0,3.2,63,283,1,12,34.9,62,4.5,28.3,6.3,67,4.5,299,2,0,
193,Obafemi Ayanbadejo,29,ARI,FB,16,5,25,19,171,9.0,1,9,56.0,21,1.2,10.7,76.0,6.8,30,122,3,9,63.3,23,4.1,7.6,1.9,49,6.0,293,4,1,
194,Clarence Moore,22,BAL,WR,15,6,58,24,293,12.2,4,18,32.8,52,1.6,19.5,41.4,5.1,0,0,0,0,,,,0.0,0.0,24,12.2,293,4,0,
195,Steve Heiden,28,CLE,TE,13,13,42,28,287,10.3,5,14,54.8,30,2.2,22.1,66.7,6.8,0,0,0,0,,,,0.0,0.0,28,10.3,287,5,1,
196,Dante Hall,26,KAN,WR,16,6,38,25,230,9.2,0,15,52.6,22,1.6,14.4,65.8,6.1,8,56,0,2,75.0,17,7.0,3.5,0.5,33,8.7,286,0,1,
197,Antonio Chatman,25,GNB,WR,16,2,45,22,246,11.2,1,15,46.7,21,1.4,15.4,48.9,5.5,4,36,0,2,75.0,18,9.0,2.3,0.3,26,10.8,282,1,3,
198,Desmond Clark,27,CHI,TE,15,13,49,24,282,11.8,1,14,44.9,31,1.6,18.8,49.0,5.8,0,0,0,0,,,,0.0,0.0,24,11.8,282,1,1,
199,Josh Scobey,25,ARI,RB,12,0,21,18,191,10.6,0,8,47.6,42,1.5,15.9,85.7,9.1,27,89,0,7,40.7,10,3.3,7.4,2.3,45,6.2,280,0,1,
200,Eddie Berlin,26,TEN,WR,16,1,41,20,278,13.9,1,14,46.3,31,1.3,17.4,48.8,6.8,0,0,0,0,,,,0.0,0.0,20,13.9,278,1,0,
201,Dominic Rhodes,25,IND,RB,16,0,4,2,24,12.0,0,1,50.0,20,0.1,1.5,50.0,6.0,53,254,1,16,45.3,55,4.8,15.9,3.3,55,5.1,278,1,2,
202,Ernest Wilford,25,JAX,WR,15,3,35,19,271,14.3,2,10,45.7,46,1.3,18.1,54.3,7.7,0,0,0,0,,,,0.0,0.0,19,14.3,271,2,0,
203,Reggie Williams,21,JAX,WR,16,15,54,27,268,9.9,1,14,40.7,26,1.7,16.8,50.0,5.0,0,0,0,0,,,,0.0,0.0,27,9.9,268,1,1,
204,Chad Lewis,33,PHI,TE,15,9,46,29,267,9.2,3,16,56.5,21,1.9,17.8,63.0,5.8,0,0,0,0,,,,0.0,0.0,29,9.2,267,3,0,
205,Tai Streets,27,DET,WR,13,12,56,28,260,9.3,1,13,35.7,22,2.2,20.0,50.0,4.6,0,0,0,0,,,,0.0,0.0,28,9.3,260,1,0,
206,Justin Griffith,24,ATL,FB,12,11,31,22,220,10.0,1,10,45.2,62,1.8,18.3,71.0,7.1,9,39,0,2,44.4,10,4.3,3.3,0.8,31,8.4,259,1,0,
207,Brian Finneran,28,ATL,WR,12,1,33,23,258,11.2,2,16,60.6,26,1.9,21.5,69.7,7.8,0,0,0,0,,,,0.0,0.0,23,11.2,258,2,1,
208,Bernard Berrian,24,CHI,WR,16,1,44,15,225,15.0,2,8,25.0,49,0.9,14.1,34.1,5.1,8,28,0,1,25.0,25,3.5,1.8,0.5,23,11.0,253,2,0,
209,Aaron Shea,28,CLE,TE,15,8,48,26,252,9.7,4,13,37.5,35,1.7,16.8,54.2,5.3,0,0,0,0,,,,0.0,0.0,26,9.7,252,4,0,
210,Artose Pinner,26,DET,RB,9,2,11,11,72,6.5,0,1,54.5,26,1.2,8.0,100.0,6.5,57,174,2,11,50.9,14,3.1,19.3,6.3,68,3.6,246,2,0,
211,Terry Jackson,28,SFO,FB,16,0,30,21,139,6.6,0,5,26.7,22,1.3,8.7,70.0,4.6,26,101,0,4,30.8,13,3.9,6.3,1.6,47,5.1,240,0,3,
212,Itula Mili,31,SEA,TE,15,4,36,23,240,10.4,1,14,52.8,20,1.5,16.0,63.9,6.7,0,0,0,0,,,,0.0,0.0,23,10.4,240,1,0,
213,William Henderson,33,GNB,FB,16,8,40,34,239,7.0,3,15,52.5,38,2.1,14.9,85.0,6.0,0,0,0,0,,,,0.0,0.0,34,7.0,239,3,0,"PB,AP-1"
214,Mack Strong,33,SEA,FB,16,13,31,21,99,4.7,0,8,35.5,13,1.3,6.2,67.7,3.2,36,131,0,13,52.8,11,3.6,8.2,2.3,57,4.0,230,0,2,
215,Alvis Whitted,30,OAK,WR,11,5,25,9,227,25.2,2,8,32.0,57,0.8,20.6,36.0,9.1,0,0,0,0,,,,0.0,0.0,9,25.2,227,2,0,
216,Donovan McNabb,28,PHI,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,41,220,3,12,46.3,28,5.4,14.7,2.7,41,5.4,220,3,8,PB
217,Daniel Wilcox,27,BAL,TE,16,5,35,25,219,8.8,1,12,57.1,20,1.6,13.7,71.4,6.3,0,0,0,0,,,,0.0,0.0,25,8.8,219,1,1,
218,Reggie Swinton,29,DET,WR,13,1,31,18,213,11.8,1,12,51.6,28,1.4,16.4,58.1,6.9,1,3,0,0,0.0,3,3.0,0.2,0.1,19,11.4,216,1,1,
219,Reno Mahe,24,PHI,RB,11,0,16,14,123,8.8,0,2,62.5,30,1.3,11.2,87.5,7.7,23,91,0,6,39.1,22,4.0,8.3,2.1,37,5.8,214,0,1,
220,Charles Lee,27,TAM,WR,7,3,22,15,207,13.8,0,10,68.2,35,2.1,29.6,68.2,9.4,0,0,0,0,,,,0.0,0.0,15,13.8,207,0,1,
221,Bryan Gilmore,26,MIA,WR,16,2,34,15,206,13.7,1,12,38.2,37,0.9,12.9,44.1,6.1,0,0,0,0,,,,0.0,0.0,15,13.7,206,1,1,
222,Tim Carter,25,NYG,WR,5,0,18,12,182,15.2,1,10,61.1,38,2.4,36.4,66.7,10.1,2,23,0,1,100.0,15,11.5,4.6,0.4,14,14.6,205,1,0,
223,Troy Fleming,24,TEN,RB,16,0,28,19,164,8.6,2,8,42.9,37,1.2,10.3,67.9,5.9,7,40,0,2,42.9,13,5.7,2.5,0.4,26,7.8,204,2,0,
224,Mark Campbell,29,BUF,TE,12,12,30,17,203,11.9,5,11,53.3,27,1.4,16.9,56.7,6.8,0,0,0,0,,,,0.0,0.0,17,11.9,203,5,1,
225,James Thrash,29,WAS,WR,16,3,21,17,203,11.9,0,10,71.4,31,1.1,12.7,81.0,9.7,0,0,0,0,,,,0.0,0.0,17,11.9,203,0,0,
226,Karl Williams,33,ARI,WR,15,2,30,18,197,10.9,0,10,50.0,33,1.2,13.1,60.0,6.6,2,6,0,1,100.0,3,3.0,0.4,0.1,20,10.2,203,0,4,
227,Willie Parker,24,PIT,RB,8,0,7,3,16,5.3,0,0,0.0,12,0.4,2.0,42.9,2.3,32,186,0,9,43.8,58,5.8,23.3,4.0,35,5.8,202,0,0,
228,Jake Plummer,30,DEN,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,62,202,1,16,38.7,22,3.3,12.6,3.9,62,3.3,202,1,6,
229,Matt Schobel,26,CIN,TE,16,1,33,21,201,9.6,4,10,39.4,76,1.3,12.6,63.6,6.1,0,0,0,0,,,,0.0,0.0,21,9.6,201,4,1,
230,Tim Brown,38,TAM,WR,15,4,31,24,200,8.3,1,8,51.6,21,1.6,13.3,77.4,6.5,0,0,0,0,,,,0.0,0.0,24,8.3,200,1,2,
231,Greg Lewis,24,PHI,WR,16,3,37,17,183,10.8,0,11,35.1,25,1.1,11.4,45.9,4.9,4,16,0,1,50.0,11,4.0,1.0,0.3,21,9.5,199,0,0,
232,Dwayne Carswell,32,DEN,TE,15,14,36,22,198,9.0,1,10,50.0,20,1.5,13.2,61.1,5.5,0,0,0,0,,,,0.0,0.0,22,9.0,198,1,0,
233,Christian Fauria,33,NWE,TE,16,10,20,16,195,12.2,2,9,80.0,25,1.0,12.2,80.0,9.8,0,0,0,0,,,,0.0,0.0,16,12.2,195,2,0,
234,Justin Fargas,24,OAK,FB,12,0,14,11,68,6.2,0,3,50.0,21,0.9,5.7,78.6,4.9,35,126,1,9,51.4,15,3.6,10.5,2.9,46,4.2,194,1,1,
235,Erron Kinney,27,TEN,TE,9,9,30,25,193,7.7,3,14,70.0,21,2.8,21.4,83.3,6.4,0,0,0,0,,,,0.0,0.0,25,7.7,193,3,0,
236,Chris Horn,27,KAN,WR,14,0,27,15,178,11.9,1,10,48.1,30,1.1,12.7,55.6,6.6,1,12,0,1,100.0,12,12.0,0.9,0.1,16,11.9,190,1,0,
237,Kyle Boller,23,BAL,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,53,189,1,12,41.5,19,3.6,11.8,3.3,53,3.6,189,1,11,
238,Ron Dayne,26,NYG,RB,14,2,4,1,7,7.0,0,0,0.0,7,0.1,0.5,25.0,1.8,52,179,1,10,46.2,15,3.4,12.8,3.7,53,3.5,186,1,0,
239,Shaud Williams,24,BUF,RB,4,0,3,3,19,6.3,0,0,33.3,10,0.8,4.8,100.0,6.3,42,167,2,9,42.9,27,4.0,41.8,10.5,45,4.1,186,2,1,
240,Troy Brown,33,NWE,WR/DB,12,0,29,17,184,10.8,1,11,51.7,22,1.4,15.3,58.6,6.3,0,0,0,0,,,,0.0,0.0,17,10.8,184,1,1,
241,Dane Looker,28,STL,WR,14,0,26,13,183,14.1,0,7,42.3,29,0.9,13.1,50.0,7.0,0,0,0,0,,,,0.0,0.0,13,14.1,183,0,1,
242,Chris Baker,25,NYJ,TE,16,0,29,18,182,10.1,4,12,58.6,23,1.1,11.4,62.1,6.3,0,0,0,0,,,,0.0,0.0,18,10.1,182,4,1,
243,Bethel Johnson,25,NWE,WR,13,1,21,10,174,17.4,1,8,42.9,48,0.8,13.4,47.6,8.3,2,8,0,1,50.0,11,4.0,0.6,0.2,12,15.2,182,1,2,
244,Maurice Morris,25,SEA,RB,15,0,20,9,53,5.9,0,5,30.0,12,0.6,3.5,45.0,2.7,30,126,0,9,56.7,12,4.2,8.4,2.0,39,4.6,179,0,0,
245,Billy Miller,27,HOU,TE,16,8,33,17,178,10.5,1,11,39.4,27,1.1,11.1,51.5,5.4,0,0,0,0,,,,0.0,0.0,17,10.5,178,1,1,
246,Courtney Anderson,24,OAK,TE,9,4,21,13,175,13.5,1,6,52.4,28,1.4,19.4,61.9,8.3,0,0,0,0,,,,0.0,0.0,13,13.5,175,1,0,
247,Joey Harrington,26,DET,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,48,175,0,13,31.3,17,3.6,10.9,3.0,48,3.6,175,0,6,
248,Greg Jones,23,JAX,RB,16,3,10,3,13,4.3,0,1,10.0,9,0.2,0.8,30.0,1.3,62,162,3,14,45.2,12,2.6,10.1,3.9,65,2.7,175,3,1,
249,Aaron Brooks,28,NOR,QB,16,16,1,1,1,1.0,0,0,0.0,1,0.1,0.1,100.0,1.0,58,173,4,15,44.8,15,3.0,10.8,3.6,59,2.9,174,4,13,
250,Brandon Manumaleuna,24,STL,TE,16,16,21,15,174,11.6,1,7,42.9,48,0.9,10.9,71.4,8.3,0,0,0,0,,,,0.0,0.0,15,11.6,174,1,0,
251,Tony Richardson,33,KAN,FB,16,16,26,19,118,6.2,0,4,34.6,22,1.2,7.4,73.1,4.5,12,56,0,3,50.0,13,4.7,3.5,0.8,31,5.6,174,0,0,"PB,AP-2"
252,Jonathan Carter,25,NYJ,WR,13,1,16,10,173,17.3,1,7,62.5,46,0.8,13.3,62.5,10.8,0,0,0,0,,,,0.0,0.0,10,17.3,173,1,2,
253,Charlie Garner,32,TAM,RB,3,3,14,9,62,6.9,0,1,35.7,31,3.0,20.7,64.3,4.4,30,111,0,3,40.0,25,3.7,37.0,10.0,39,4.4,173,0,0,
254,Frisman Jackson,25,CLE,WR,10,0,19,13,168,12.9,0,8,68.4,24,1.3,16.8,68.4,8.8,1,4,0,1,100.0,4,4.0,0.4,0.1,14,12.3,172,0,1,
255,Taylor Jacobs,23,WAS,WR,15,4,27,16,178,11.1,0,10,48.1,45,1.1,11.9,59.3,6.6,1,-6,0,0,0.0,-6,-6.0,-0.4,0.1,17,10.1,172,0,0,
256,Jeff Garcia,34,CLE,QB,11,10,0,0,0,,0,0,,,0.0,0.0,,,35,169,2,16,57.1,21,4.8,15.4,3.2,35,4.8,169,2,9,
257,Patrick Crayton,25,DAL,WR,8,0,15,12,162,13.5,1,7,60.0,39,1.5,20.3,80.0,10.8,0,0,0,0,,,,0.0,0.0,12,13.5,162,1,0,
258,Rashaun Woods,24,SFO,WR,14,0,23,7,160,22.9,1,6,30.4,59,0.5,11.4,30.4,7.0,0,0,0,0,,,,0.0,0.0,7,22.9,160,1,0,
259,Todd Yoder,26,JAX,TE,16,8,22,14,157,11.2,0,7,36.4,56,0.9,9.8,63.6,7.1,0,0,0,0,,,,0.0,0.0,14,11.2,157,0,0,
260,Justin Gage,23,CHI,WR,16,2,28,12,156,13.0,0,7,35.7,32,0.8,9.8,42.9,5.6,0,0,0,0,,,,0.0,0.0,12,13.0,156,0,0,
261,Bill Schroeder,33,TAM,WR,7,2,11,7,156,22.3,1,6,63.6,54,1.0,22.3,63.6,14.2,0,0,0,0,,,,0.0,0.0,7,22.3,156,1,2,
262,David Tyree,24,NYG,WR,16,1,17,10,155,15.5,1,7,58.8,49,0.6,9.7,58.8,9.1,0,0,0,0,,,,0.0,0.0,10,15.5,155,1,0,
263,Leonard Henry,26,MIA,RB,6,2,6,3,12,4.0,0,0,16.7,7,0.5,2.0,50.0,2.0,46,141,0,5,30.4,53,3.1,23.5,7.7,49,3.1,153,0,1,
264,Terry Jones,25,BAL,TE,15,11,29,20,152,7.6,1,7,34.5,19,1.3,10.1,69.0,5.2,0,0,0,0,,,,0.0,0.0,20,7.6,152,1,0,
265,Josh Reed,24,BUF,WR,12,1,36,16,153,9.6,0,8,33.3,20,1.3,12.8,44.4,4.3,2,-1,0,0,50.0,6,-0.5,-0.1,0.2,18,8.4,152,0,0,
266,Sam Aiken,24,BUF,WR,16,0,18,11,148,13.5,0,6,44.4,54,0.7,9.3,61.1,8.2,0,0,0,0,,,,0.0,0.0,11,13.5,148,0,0,
267,Arnaz Battle,24,SFO,WR,14,0,15,8,143,17.9,0,4,40.0,65,0.6,10.2,53.3,9.5,2,5,0,0,50.0,7,2.5,0.4,0.1,10,14.8,148,0,2,
268,Ben Roethlisberger,22,PIT,QB,14,13,0,0,0,,0,0,,,0.0,0.0,,,56,144,1,12,26.8,20,2.6,10.3,4.0,56,2.6,144,1,2,AP ORoY-1
269,Byron Leftwich,24,JAX,QB,14,14,1,1,-7,-7.0,0,0,0.0,-7,0.1,-0.5,100.0,-7.0,39,148,2,7,30.8,17,3.8,10.6,2.8,40,3.5,141,2,5,
270,Peter Warrick,27,CIN,WR,4,1,17,11,127,11.5,0,6,64.7,30,2.8,31.8,64.7,7.5,2,14,0,0,100.0,8,7.0,3.5,0.5,13,10.8,141,0,0,
271,Lamar Gordon,24,MIA,RB,3,2,19,13,74,5.7,0,2,31.6,20,4.3,24.7,68.4,3.9,35,64,0,3,28.6,11,1.8,21.3,11.7,48,2.9,138,0,1,
272,Jamaar Taylor,23,NYG,WR,8,0,17,6,146,24.3,0,4,29.4,52,0.8,18.3,35.3,8.6,1,-8,0,0,0.0,-8,-8.0,-1.0,0.1,7,19.7,138,0,0,
273,Lee Mays,26,PIT,WR,16,1,23,9,137,15.2,0,6,34.8,46,0.6,8.6,39.1,6.0,0,0,0,0,,,,0.0,0.0,9,15.2,137,0,0,
274,Samie Parker,23,KAN,WR,4,0,13,9,137,15.2,1,7,61.5,48,2.3,34.3,69.2,10.5,0,0,0,0,,,,0.0,0.0,9,15.2,137,1,0,
275,ReShard Lee,24,DAL,RB,14,0,3,1,4,4.0,0,0,33.3,4,0.1,0.3,33.3,1.3,27,128,1,8,48.1,14,4.7,9.1,1.9,28,4.7,132,1,0,
276,Teyo Johnson,23,OAK,TE,8,1,13,9,131,14.6,2,7,69.2,25,1.1,16.4,69.2,10.1,0,0,0,0,,,,0.0,0.0,9,14.6,131,2,0,
