,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
274,Trey Sermon,24,IND,RB,14,0,6,3,13,4.3,0,0,33.3,7,0.2,0.9,50.0,2.2,35,160,0,7,45.7,27,4.6,11.4,2.5,38,4.6,173,0,0,
275,Will Dissly,27,SEA,TE,16,14,22,17,172,10.1,1,8,59.1,21,1.1,10.8,77.3,7.8,0,0,0,0,,,,0.0,0.0,17,10.1,172,1,0,
276,Johnny Mundt,29,MIN,TE,17,0,23,17,172,10.1,1,8,52.2,32,1.0,10.1,73.9,7.5,0,0,0,0,,,,0.0,0.0,17,10.1,172,1,0,
277,Darrynton Evans,25,2TM,RB,7,0,12,7,49,7.0,0,2,33.3,17,1.0,7.0,58.3,4.1,32,121,1,10,40.6,13,3.8,17.3,4.6,39,4.4,170,1,0,
277,Darrynton Evans,25,CHI,RB,5,0,12,7,49,7.0,0,2,33.3,17,1.4,9.8,58.3,4.1,30,105,1,9,40.0,12,3.5,21.0,6.0,37,4.2,154,1,0,
277,Darrynton Evans,25,MIA,RB,2,0,0,0,0,,0,0,,,0.0,0.0,,,2,16,0,1,50.0,13,8.0,8.0,1.0,2,8.0,16,0,0,
278,Dyami Brown,24,WAS,WR,17,1,23,12,168,14.0,1,8,47.8,35,0.7,9.9,52.2,7.3,1,0,0,0,0.0,,0.0,0.0,0.1,13,12.9,168,1,0,
279,David Bell,23,CLE,WR,15,3,23,14,167,11.9,3,9,47.8,41,0.9,11.1,60.9,7.3,0,0,0,0,,,,0.0,0.0,14,11.9,167,3,0,
280,Derius Davis,23,LAC,WR,17,2,17,15,66,4.4,0,0,23.5,18,0.9,3.9,88.2,3.9,14,101,0,5,50.0,51,7.2,5.9,0.8,29,5.8,167,0,3,AP-2
281,Connor Heyward,24,PIT,TE,17,7,34,23,167,7.3,0,8,47.1,13,1.4,9.8,67.6,4.9,1,0,0,0,0.0,,0.0,0.0,0.1,24,7.0,167,0,0,
282,C.J. Stroud,22,HOU,QB,15,15,1,1,0,0.0,0,0,0.0,,0.1,0.0,100.0,0.0,39,167,3,17,59.0,16,4.3,11.1,2.6,40,4.2,167,3,8,"PB,AP MVP-8,AP ORoY-1"
283,Ray-Ray McCloud,27,SFO,WR,12,1,15,12,135,11.3,0,7,66.7,41,1.0,11.3,80.0,9.0,3,30,0,2,100.0,15,10.0,2.5,0.3,15,11.0,165,0,1,
284,Olamide Zaccheaus,26,PHI,WR,17,1,20,10,164,16.4,2,7,50.0,34,0.6,9.6,50.0,8.2,0,0,0,0,,,,0.0,0.0,10,16.4,164,2,0,
285,Elijah Higgins,23,ARI,TE,11,2,19,14,163,11.6,1,9,52.6,26,1.3,14.8,73.7,8.6,0,0,0,0,,,,0.0,0.0,14,11.6,163,1,0,
286,Baker Mayfield,28,TAM,QB,17,17,0,0,0,,0,0,,,0.0,0.0,,,62,163,1,16,35.5,31,2.6,9.6,3.6,62,2.6,163,1,8,"PB,AP CPoY-3"
287,Drew Sample,27,CIN,TE,17,10,27,22,163,7.4,2,9,44.4,22,1.3,9.6,81.5,6.0,0,0,0,0,,,,0.0,0.0,22,7.4,163,2,0,
288,Lil'Jordan Humphrey,25,DEN,WR,17,8,19,13,162,12.5,3,9,63.2,54,0.8,9.5,68.4,8.5,0,0,0,0,,,,0.0,0.0,13,12.5,162,3,0,
289,John Metchie,23,HOU,WR,16,0,30,16,158,9.9,0,7,43.3,22,1.0,9.9,53.3,5.3,1,4,0,0,100.0,4,4.0,0.3,0.1,17,9.5,162,0,0,
290,Mo Alie-Cox,30,IND,TE,17,7,22,13,161,12.4,3,9,45.5,35,0.8,9.5,59.1,7.3,0,0,0,0,,,,0.0,0.0,13,12.4,161,3,0,
291,Scott Miller,26,ATL,WR,17,0,16,11,161,14.6,2,6,50.0,56,0.6,9.5,68.8,10.1,0,0,0,0,,,,0.0,0.0,11,14.6,161,2,0,
292,Byron Pringle,30,WAS,WR,17,1,22,14,161,11.5,0,7,40.9,26,0.8,9.5,63.6,7.3,0,0,0,0,,,,0.0,0.0,14,11.5,161,0,1,
293,Jamison Crowder,30,WAS,WR,17,0,20,16,159,9.9,1,8,60.0,26,0.9,9.4,80.0,8.0,0,0,0,0,,,,0.0,0.0,16,9.9,159,1,2,
294,Luke Farrell,26,JAX,TE,17,8,15,13,155,11.9,0,5,73.3,42,0.8,9.1,86.7,10.3,0,0,0,0,,,,0.0,0.0,13,11.9,155,0,0,
295,Jalen Reagor,24,NWE,WR,11,1,23,7,138,19.7,0,5,21.7,39,0.6,12.5,30.4,6.0,1,17,0,1,100.0,17,17.0,1.5,0.1,8,19.4,155,0,0,
296,Stone Smartt,25,LAC,TE,16,3,21,11,155,14.1,1,6,42.9,51,0.7,9.7,52.4,7.4,0,0,0,0,,,,0.0,0.0,11,14.1,155,1,0,
297,Donovan Peoples-Jones,24,2TM,WR,15,6,25,13,155,11.9,0,7,40.0,29,0.9,10.3,52.0,6.2,0,0,0,0,,,,0.0,0.0,13,11.9,155,0,1,
297,Donovan Peoples-Jones,24,CLE,WR,7,5,18,8,97,12.1,0,4,38.9,29,1.1,13.9,44.4,5.4,0,0,0,0,,,,0.0,0.0,8,12.1,97,0,1,
297,Donovan Peoples-Jones,24,DET,WR,8,1,7,5,58,11.6,0,3,42.9,20,0.6,7.3,71.4,8.3,0,0,0,0,,,,0.0,0.0,5,11.6,58,0,0,
298,Geno Smith,33,SEA,QB,15,15,1,1,-2,-2.0,0,0,0.0,-2,0.1,-0.1,100.0,-2.0,37,155,1,10,40.5,25,4.2,10.3,2.5,38,4.0,153,1,5,PB
299,John Bates,26,WAS,TE,17,4,28,19,151,7.9,0,6,50.0,35,1.1,8.9,67.9,5.4,0,0,0,0,,,,0.0,0.0,19,7.9,151,0,0,
300,Ronnie Rivers,24,LAR,RB,9,1,5,5,22,4.4,0,0,40.0,10,0.6,2.4,100.0,4.4,32,129,0,4,50.0,10,4.0,14.3,3.6,37,4.1,151,0,0,
301,Jeremy Ruckert,23,NYJ,TE,15,6,22,16,151,9.4,0,6,50.0,23,1.1,10.1,72.7,6.9,0,0,0,0,,,,0.0,0.0,16,9.4,151,0,0,
302,Deonte Harty,26,BUF,WR,16,1,21,15,150,10.0,1,9,52.4,43,0.9,9.4,71.4,7.1,4,0,0,0,25.0,,0.0,0.0,0.3,19,7.9,150,1,2,
303,Salvon Ahmed,25,MIA,RB,8,0,23,16,88,5.5,1,4,30.4,20,2.0,11.0,69.6,3.8,22,61,1,3,36.4,10,2.8,7.6,2.8,38,3.9,149,2,0,
304,Andrew Ogletree,25,IND,TE,12,9,21,9,147,16.3,2,8,38.1,33,0.8,12.3,42.9,7.0,0,0,0,0,,,,0.0,0.0,9,16.3,147,2,0,
305,Brock Purdy,24,SFO,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,39,144,2,15,53.8,17,3.7,9.0,2.4,39,3.7,144,2,6,"PB,AP MVP-4,AP OPoY-6,AP CPoY-6"
306,Easton Stick,28,LAC,QB,5,4,0,0,0,,0,0,,,0.0,0.0,,,27,144,1,11,63.0,21,5.3,28.8,5.4,27,5.3,144,1,5,
307,Tyquan Thornton,23,NWE,WR,9,3,23,13,91,7.0,0,3,17.4,15,1.4,10.1,56.5,4.0,3,51,0,1,66.7,39,17.0,5.7,0.3,16,8.9,142,0,0,
308,Quez Watkins,25,PHI,WR,9,5,21,15,142,9.5,1,8,61.9,19,1.7,15.8,71.4,6.8,0,0,0,0,,,,0.0,0.0,15,9.5,142,1,0,
309,Deshaun Watson,28,CLE,QB,6,6,0,0,0,,0,0,,,0.0,0.0,,,26,142,1,10,61.5,16,5.5,23.7,4.3,26,5.5,142,1,5,
310,Xavier Hutchinson,23,HOU,WR,16,0,19,8,90,11.3,0,3,21.1,34,0.5,5.6,42.1,4.7,5,49,0,3,100.0,17,9.8,3.1,0.3,13,10.7,139,0,0,
311,Terrace Marshall Jr.,23,CAR,WR,9,4,33,19,139,7.3,0,8,45.5,14,2.1,15.4,57.6,4.2,0,0,0,0,,,,0.0,0.0,19,7.3,139,0,1,
312,Deven Thompkins,24,TAM,WR,17,1,25,17,83,4.9,1,5,32.0,26,1.0,4.9,68.0,3.3,8,56,0,4,87.5,17,7.0,3.3,0.5,25,5.6,139,1,3,
313,Tank Bigsby,22,JAX,RB,17,0,4,1,6,6.0,0,0,25.0,6,0.1,0.4,25.0,1.5,50,132,2,12,42.0,12,2.6,7.8,2.9,51,2.7,138,2,2,
314,Boston Scott,28,PHI,RB,15,0,6,4,52,13.0,0,2,33.3,27,0.3,3.5,66.7,8.7,20,86,0,5,50.0,18,4.3,5.7,1.3,24,5.8,138,0,1,
315,Anthony Richardson,21,IND,QB,4,4,0,0,0,,0,0,,,0.0,0.0,,,25,136,4,8,64.0,23,5.4,34.0,6.3,25,5.4,136,4,3,
316,Jordan Akins,31,CLE,TE,17,4,23,15,132,8.8,0,6,52.2,28,0.9,7.8,65.2,5.7,0,0,0,0,,,,0.0,0.0,15,8.8,132,0,0,
317,Parker Washington,21,JAX,WR,9,1,21,16,132,8.3,2,5,52.4,19,1.8,14.7,76.2,6.3,0,0,0,0,,,,0.0,0.0,16,8.3,132,2,2,
318,Tony Jones,26,2TM,RB,7,1,10,7,37,5.3,0,1,20.0,11,1.0,5.3,70.0,3.7,26,95,2,7,46.2,19,3.7,13.6,3.7,33,4.0,132,2,0,
318,Tony Jones,26,NOR,RB,4,1,6,4,21,5.3,0,1,33.3,10,1.0,5.3,66.7,3.5,21,70,2,6,47.6,19,3.3,17.5,5.3,25,3.6,91,2,0,
318,Tony Jones,26,ARI,RB,3,0,4,3,16,5.3,0,0,0.0,11,1.0,5.3,75.0,4.0,5,25,0,1,40.0,13,5.0,8.3,1.7,8,5.1,41,0,0,
319,Isaiah Spiller,22,LAC,RB,9,0,6,6,34,5.7,0,1,66.7,10,0.7,3.8,100.0,5.7,37,96,0,1,32.4,8,2.6,10.7,4.1,43,3.0,130,0,0,
320,Melvin Gordon,30,BAL,RB,4,0,3,3,46,15.3,0,3,100.0,23,0.8,11.5,100.0,15.3,26,81,1,4,30.8,22,3.1,20.3,6.5,29,4.4,127,1,1,
321,Mecole Hardman,25,2TM,WR,11,2,24,15,124,8.3,0,8,50.0,37,1.4,11.3,62.5,5.2,1,3,0,0,0.0,3,3.0,0.3,0.1,16,7.9,127,0,1,
321,Mecole Hardman,25,NYJ,WR,5,0,3,1,6,6.0,0,0,33.3,6,0.2,1.2,33.3,2.0,0,0,0,0,,,,0.0,0.0,1,6.0,6,0,0,
321,Mecole Hardman,25,KAN,WR,6,2,21,14,118,8.4,0,8,52.4,37,2.3,19.7,66.7,5.6,1,3,0,0,0.0,3,3.0,0.5,0.2,15,8.1,121,0,1,
322,Robbie Chosen,30,MIA,WR,9,0,6,4,126,31.5,1,3,66.7,68,0.4,14.0,66.7,21.0,0,0,0,0,,,,0.0,0.0,4,31.5,126,1,0,
323,Malik Heath,23,GNB,WR,13,1,24,15,125,8.3,1,6,41.7,16,1.2,9.6,62.5,5.2,0,0,0,0,,,,0.0,0.0,15,8.3,125,1,0,
324,Kyle Juszczyk,32,SFO,FB,17,16,17,14,119,8.5,2,8,82.4,22,0.8,7.0,82.4,7.0,5,6,0,2,60.0,3,1.2,0.4,0.3,19,6.6,125,2,0,"PB,AP-1"
325,Ihmir Smith-Marsette,24,CAR,WR,17,0,10,8,51,6.4,0,5,50.0,18,0.5,3.0,80.0,5.1,8,74,1,4,75.0,20,9.3,4.4,0.5,16,7.8,125,1,2,
326,Stephen Sullivan,27,CAR,TE,11,0,24,12,125,10.4,0,5,37.5,20,1.1,11.4,50.0,5.2,0,0,0,0,,,,0.0,0.0,12,10.4,125,0,0,
327,Taylor Heinicke,30,ATL,QB,5,4,0,0,0,,0,0,,,0.0,0.0,,,15,124,1,5,53.3,24,8.3,24.8,3.0,15,8.3,124,1,1,
328,Kevin Harris,23,NWE,RB,4,0,3,3,58,19.3,0,2,66.7,48,0.8,14.5,100.0,19.3,16,65,1,2,50.0,18,4.1,16.3,4.0,19,6.5,123,1,0,
329,River Cracraft,29,MIA,WR,10,1,12,9,121,13.4,1,8,66.7,24,0.9,12.1,75.0,10.1,0,0,0,0,,,,0.0,0.0,9,13.4,121,1,0,
330,Tyler Goodson,23,IND,RB,6,1,9,6,34,5.7,0,1,55.6,15,1.0,5.7,66.7,3.8,13,87,0,4,46.2,31,6.7,14.5,2.2,19,6.4,121,0,0,
331,Jake Browning,27,CIN,QB,9,7,1,1,-7,-7.0,0,0,0.0,-7,0.1,-0.8,100.0,-7.0,27,127,3,12,63.0,21,4.7,14.1,3.0,28,4.3,120,3,3,
332,Cole Turner,23,WAS,TE,12,1,15,11,120,10.9,0,4,60.0,29,0.9,10.0,73.3,8.0,0,0,0,0,,,,0.0,0.0,11,10.9,120,0,0,
333,Alec Ingold,27,MIA,FB,17,13,16,13,119,9.2,0,5,62.5,23,0.8,7.0,81.3,7.4,2,0,0,0,0.0,,0.0,0.0,0.1,15,7.9,119,0,0,PB
334,Andrei Iosivas,24,CIN,WR,16,1,25,15,116,7.7,4,11,60.0,16,0.9,7.3,60.0,4.6,0,0,0,0,,,,0.0,0.0,15,7.7,116,4,0,
335,Lynn Bowden Jr.,26,NOR,WR,15,3,16,11,83,7.5,0,2,37.5,17,0.7,5.5,68.8,5.2,5,32,0,3,60.0,29,6.4,2.1,0.3,16,7.2,115,0,1,
336,Laviska Shenault Jr.,25,CAR,WR,8,0,10,10,60,6.0,0,2,30.0,14,1.3,7.5,100.0,6.0,12,55,0,3,50.0,11,4.6,6.9,1.5,22,5.2,115,0,1,
337,Irv Smith Jr.,25,CIN,TE,12,6,26,18,115,6.4,1,5,38.5,14,1.5,9.6,69.2,4.4,0,0,0,0,,,,0.0,0.0,18,6.4,115,1,1,
338,Richie James,28,KAN,WR,9,1,14,10,114,11.4,0,5,57.1,45,1.1,12.7,71.4,8.1,0,0,0,0,,,,0.0,0.0,10,11.4,114,0,2,
339,Israel Abanikanda,21,NYJ,RB,6,0,11,7,43,6.1,0,2,36.4,13,1.2,7.2,63.6,3.9,22,70,0,3,36.4,12,3.2,11.7,3.7,29,3.9,113,0,1,
340,Robert Tonyan,29,CHI,TE,17,6,17,11,112,10.2,0,6,47.1,24,0.6,6.6,64.7,6.6,0,0,0,0,,,,0.0,0.0,11,10.2,112,0,0,
341,Damien Harris,26,BUF,RB,6,0,2,2,16,8.0,0,0,0.0,13,0.3,2.7,100.0,8.0,23,94,1,9,65.2,11,4.1,15.7,3.8,25,4.4,110,1,0,
342,La'Mical Perine,25,KAN,RB,3,1,5,3,33,11.0,0,1,20.0,25,1.0,11.0,60.0,6.6,22,77,0,3,40.9,10,3.5,25.7,7.3,25,4.4,110,0,0,
343,MyCole Pruitt,31,ATL,TE,17,8,12,9,110,12.2,1,6,66.7,22,0.5,6.5,75.0,9.2,0,0,0,0,,,,0.0,0.0,9,12.2,110,1,1,
344,Tyson Bagent,23,CHI,QB,5,4,0,0,0,,0,0,,,0.0,0.0,,,23,109,2,11,56.5,20,4.7,21.8,4.6,23,4.7,109,2,3,
345,Emanuel Wilson,24,GNB,RB,7,0,5,4,23,5.8,0,1,80.0,9,0.6,3.3,80.0,4.6,14,85,0,2,64.3,31,6.1,12.1,2.0,18,6.0,108,0,1,
346,Chris Brooks,23,MIA,RB,9,0,0,0,0,,0,0,,,0.0,0.0,,,19,106,0,2,31.6,52,5.6,11.8,2.1,19,5.6,106,0,0,
347,Parris Campbell,26,NYG,WR,12,3,27,20,104,5.2,0,2,37.0,17,1.7,8.7,74.1,3.9,0,0,0,0,,,,0.0,0.0,20,5.2,104,0,0,
348,Marquise Goodwin,33,CLE,WR,12,0,13,4,67,16.8,0,1,7.7,57,0.3,5.6,30.8,5.2,4,33,0,2,50.0,20,8.3,2.8,0.3,8,12.5,100,0,0,
349,Keaontay Ingram,24,ARI,RB,8,1,4,4,26,6.5,0,1,50.0,9,0.5,3.3,100.0,6.5,35,74,0,4,20.0,14,2.1,9.3,4.4,39,2.6,100,0,0,
350,Gardner Minshew II,27,IND,QB,17,13,0,0,0,,0,0,,,0.0,0.0,,,34,100,3,7,29.4,23,2.9,5.9,2.0,34,2.9,100,3,8,PB
351,Mac Jones,25,NWE,QB,11,11,0,0,0,,0,0,,,0.0,0.0,,,26,96,0,11,57.7,18,3.7,8.7,2.4,26,3.7,96,0,3,
352,Isaiah McKenzie,28,IND,WR,13,2,14,11,82,7.5,0,4,35.7,30,0.8,6.3,78.6,5.9,3,14,0,0,33.3,7,4.7,1.1,0.2,14,6.9,96,0,3,
353,Davis Allen,22,LAR,TE,15,1,11,10,95,9.5,1,7,81.8,21,0.7,6.3,90.9,8.6,0,0,0,0,,,,0.0,0.0,10,9.5,95,1,0,
354,Lucas Krull,25,DEN,TE,7,2,14,8,95,11.9,1,5,42.9,35,1.1,13.6,57.1,6.8,0,0,0,0,,,,0.0,0.0,8,11.9,95,1,0,
355,David Moore,28,TAM,WR,7,0,7,5,94,18.8,1,3,71.4,52,0.7,13.4,71.4,13.4,0,0,0,0,,,,0.0,0.0,5,18.8,94,1,0,
356,Geoff Swaim,30,ARI,TE,14,8,11,10,94,9.4,0,4,72.7,26,0.7,6.7,90.9,8.5,0,0,0,0,,,,0.0,0.0,10,9.4,94,0,0,
357,Josh Whyle,24,TEN,TE,11,3,15,9,94,10.4,1,8,60.0,24,0.8,8.5,60.0,6.3,0,0,0,0,,,,0.0,0.0,9,10.4,94,1,0,
358,Raheem Blackshear,24,CAR,RB,12,0,7,6,45,7.5,0,1,71.4,19,0.5,3.8,85.7,6.4,14,46,0,1,35.7,9,3.3,3.8,1.2,20,4.6,91,0,0,
359,Brock Wright,25,DET,TE,14,4,14,13,91,7.0,1,2,64.3,25,0.9,6.5,92.9,6.5,0,0,0,0,,,,0.0,0.0,13,7.0,91,1,0,
360,Harrison Bryant,25,CLE,TE,17,9,20,13,81,6.2,3,4,50.0,23,0.8,4.8,65.0,4.1,5,8,0,4,80.0,2,1.6,0.5,0.3,18,4.9,89,3,1,
361,Jalen Guyton,26,LAC,WR,8,3,21,10,89,8.9,1,6,38.1,18,1.3,11.1,47.6,4.2,0,0,0,0,,,,0.0,0.0,10,8.9,89,1,0,
362,Joe Burrow,27,CIN,QB,10,10,0,0,0,,0,0,,,0.0,0.0,,,31,88,0,9,38.7,20,2.8,8.8,3.1,31,2.8,88,0,2,
363,Charlie Kolar,24,BAL,TE,15,3,9,7,87,12.4,1,5,77.8,19,0.5,5.8,77.8,9.7,0,0,0,0,,,,0.0,0.0,7,12.4,87,1,0,
364,Trent Sherfield,27,BUF,WR,17,1,22,11,86,7.8,1,4,40.9,12,0.6,5.1,50.0,3.9,0,0,0,0,,,,0.0,0.0,11,7.8,86,1,0,
365,Tim Jones,25,JAX,WR,17,2,18,11,83,7.5,0,4,38.9,15,0.6,4.9,61.1,4.6,0,0,0,0,,,,0.0,0.0,11,7.5,83,0,0,
366,Bailey Zappe,24,NWE,QB,10,6,0,0,0,,0,0,,,0.0,0.0,,,17,83,1,6,47.1,18,4.9,8.3,1.7,17,4.9,83,1,2,
367,Deuce Vaughn,22,DAL,RB,7,0,7,7,40,5.7,0,1,42.9,11,1.0,5.7,100.0,5.7,23,40,0,1,8.7,13,1.7,5.7,3.3,30,2.7,80,0,0,
368,Trayveon Williams,26,CIN,RB,17,0,9,7,10,1.4,0,0,11.1,5,0.4,0.6,77.8,1.1,15,69,0,2,33.3,15,4.6,4.1,0.9,22,3.6,79,0,0,
369,Brycen Hopkins,26,LAR,TE,15,0,7,5,78,15.6,0,3,57.1,29,0.3,5.2,71.4,11.1,0,0,0,0,,,,0.0,0.0,5,15.6,78,0,0,
370,Samori Toure,25,GNB,WR,11,0,18,8,78,9.8,0,4,27.8,35,0.7,7.1,44.4,4.3,0,0,0,0,,,,0.0,0.0,8,9.8,78,0,1,
371,Charlie Jones,25,CIN,WR,11,0,9,7,64,9.1,0,3,44.4,35,0.6,5.8,77.8,7.1,2,13,0,1,100.0,7,6.5,1.2,0.2,9,8.6,77,0,0,
372,Chase Claypool,25,2TM,WR,12,2,21,8,77,9.6,1,4,23.8,20,0.7,6.4,38.1,3.7,0,0,0,0,,,,0.0,0.0,8,9.6,77,1,0,
372,Chase Claypool,25,CHI,WR,3,2,14,4,51,12.8,1,3,21.4,20,1.3,17.0,28.6,3.6,0,0,0,0,,,,0.0,0.0,4,12.8,51,1,0,
372,Chase Claypool,25,MIA,WR,9,0,7,4,26,6.5,0,1,28.6,15,0.4,2.9,57.1,3.7,0,0,0,0,,,,0.0,0.0,4,6.5,26,0,0,
373,Ben Skowronek,26,LAR,WR,17,0,12,8,66,8.3,1,3,41.7,20,0.5,3.9,66.7,5.5,2,9,0,1,50.0,11,4.5,0.5,0.1,10,7.5,75,1,0,
374,Julio Jones,34,PHI,WR,11,4,19,11,74,6.7,3,4,31.6,22,1.0,6.7,57.9,3.9,0,0,0,0,,,,0.0,0.0,11,6.7,74,3,0,
375,Tua Tagovailoa,25,MIA,QB,17,17,0,0,0,,0,0,,,0.0,0.0,,,35,74,0,5,20.0,9,2.1,4.4,2.1,35,2.1,74,0,13,"PB,AP CPoY-5"
376,Ryan Tannehill,35,TEN,QB,10,8,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,17,74,1,4,35.3,23,4.4,7.4,1.7,17,4.4,74,1,4,
377,Velus Jones Jr.,26,CHI,WR,14,0,7,4,20,5.0,0,1,42.9,11,0.3,1.4,57.1,2.9,8,51,0,4,62.5,17,6.4,3.6,0.6,12,5.9,71,0,0,
378,Eric Gray,24,NYG,RB,13,0,7,6,22,3.7,0,0,0.0,9,0.5,1.7,85.7,3.1,17,48,0,2,35.3,12,2.8,3.7,1.3,23,3.0,70,0,3,
379,Chris Conley,31,SFO,WR,8,0,6,3,69,23.0,0,2,33.3,48,0.4,8.6,50.0,11.5,0,0,0,0,,,,0.0,0.0,3,23.0,69,0,0,
380,Ronnie Bell,23,SFO,WR,17,0,13,6,68,11.3,3,5,46.2,20,0.4,4.0,46.2,5.2,0,0,0,0,,,,0.0,0.0,6,11.3,68,3,1,
381,Gary Brightwell,24,NYG,RB,7,0,7,5,47,9.4,0,2,42.9,18,0.7,6.7,71.4,6.7,9,19,0,0,22.2,5,2.1,2.7,1.3,14,4.7,66,0,0,
382,Josiah Deguara,26,GNB,TE,15,4,8,8,65,8.1,0,3,75.0,19,0.5,4.3,100.0,8.1,0,0,0,0,,,,0.0,0.0,8,8.1,65,0,0,
383,Luke Schoonmaker,25,DAL,TE,17,0,15,8,65,8.1,2,5,40.0,18,0.5,3.8,53.3,4.3,0,0,0,0,,,,0.0,0.0,8,8.1,65,2,0,
384,Matthew Stafford,35,LAR,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,21,65,0,4,33.3,9,3.1,4.3,1.4,21,3.1,65,0,0,"PB,AP MVP-8,AP CPoY-4"
385,Dorian Thompson-Robinson,24,CLE,QB,8,3,0,0,0,,0,0,,,0.0,0.0,,,14,65,0,4,35.7,12,4.6,8.1,1.8,14,4.6,65,0,2,
386,Jalen Brooks,23,DAL,WR,7,0,6,6,64,10.7,0,4,83.3,24,0.9,9.1,100.0,10.7,0,0,0,0,,,,0.0,0.0,6,10.7,64,0,0,
387,Mike Boone,28,HOU,S,9,0,9,7,40,5.7,0,2,44.4,12,0.8,4.4,77.8,4.4,5,23,0,2,60.0,11,4.6,2.6,0.6,12,5.3,63,0,1,
388,Sterling Shepard,30,NYG,WR,15,2,22,10,57,5.7,1,4,22.7,13,0.7,3.8,45.5,2.6,1,6,0,0,100.0,6,6.0,0.4,0.1,11,5.7,63,1,1,
389,DeeJay Dallas,25,SEA,RB,17,0,9,6,26,4.3,0,1,11.1,14,0.4,1.5,66.7,2.9,10,36,0,2,70.0,8,3.6,2.1,0.6,16,3.9,62,0,2,
390,Equanimeous St. Brown,27,CHI,WR,7,2,6,5,62,12.4,0,3,83.3,21,0.7,8.9,83.3,10.3,0,0,0,0,,,,0.0,0.0,5,12.4,62,0,0,
391,Darnell Washington,22,PIT,TE,17,7,10,7,61,8.7,0,4,60.0,12,0.4,3.6,70.0,6.1,0,0,0,0,,,,0.0,0.0,7,8.7,61,0,0,
392,Rakim Jarrett,22,TAM,WR,10,0,9,4,60,15.0,0,1,33.3,41,0.4,6.0,44.4,6.7,1,0,0,0,0.0,,0.0,0.0,0.1,5,12.0,60,0,0,
393,Andrew Beck,27,HOU,FB,15,12,13,11,55,5.0,2,4,53.8,26,0.7,3.7,84.6,4.2,5,3,1,2,40.0,2,0.6,0.2,0.3,16,3.6,58,3,1,
394,Payne Durham,23,TAM,TE,13,2,7,5,58,11.6,0,3,71.4,25,0.4,4.5,71.4,8.3,0,0,0,0,,,,0.0,0.0,5,11.6,58,0,0,
395,C.J. Uzomah,30,NYJ,TE,12,8,12,8,58,7.3,1,5,58.3,19,0.7,4.8,66.7,4.8,0,0,0,0,,,,0.0,0.0,8,7.3,58,1,0,
396,DeAndre Carter,30,LVR,WR,17,1,7,4,39,9.8,0,0,28.6,16,0.2,2.3,57.1,5.6,3,18,0,2,66.7,15,6.0,1.1,0.2,7,8.1,57,0,2,
397,Will Levis,24,TEN,QB,9,9,0,0,0,,0,0,,,0.0,0.0,,,25,57,1,7,36.0,11,2.3,6.3,2.8,25,2.3,57,1,7,
398,Jason Brownlee,24,NYJ,WR,7,5,8,5,56,11.2,1,2,50.0,24,0.7,8.0,62.5,7.0,0,0,0,0,,,,0.0,0.0,5,11.2,56,1,0,
399,D.J. Montgomery,27,IND,WR,7,0,8,3,56,18.7,1,3,37.5,34,0.4,8.0,37.5,7.0,0,0,0,0,,,,0.0,0.0,3,18.7,56,1,0,
400,Ian Thomas,27,CAR,TE,12,5,9,5,56,11.2,0,1,33.3,28,0.4,4.7,55.6,6.2,0,0,0,0,,,,0.0,0.0,5,11.2,56,0,0,
401,Carson Wentz,31,LAR,QB,2,1,0,0,0,,0,0,,,0.0,0.0,,,17,56,1,4,58.8,12,3.3,28.0,8.5,17,3.3,56,1,0,
402,Mitchell Wilcox,27,CIN,TE,17,4,12,9,56,6.2,0,2,50.0,12,0.5,3.3,75.0,4.7,0,0,0,0,,,,0.0,0.0,9,6.2,56,0,0,
403,Tyler Huntley,25,BAL,QB,5,1,0,0,0,,0,0,,,0.0,0.0,,,15,55,0,3,40.0,11,3.7,11.0,3.0,15,3.7,55,0,0,
404,Damien Williams,31,ARI,RB,3,0,2,2,12,6.0,0,0,50.0,8,0.7,4.0,100.0,6.0,11,43,0,1,54.5,9,3.9,14.3,3.7,13,4.2,55,0,0,
405,Kenny Pickett,25,PIT,QB,12,12,0,0,0,,0,0,,,0.0,0.0,,,42,54,1,12,38.1,11,1.3,4.5,3.5,42,1.3,54,1,2,
406,Mitchell Trubisky,29,PIT,QB,5,2,0,0,0,,0,0,,,0.0,0.0,,,16,54,2,6,50.0,15,3.4,10.8,3.2,16,3.4,54,2,1,
407,Dare Ogunbowale,29,HOU,RB,12,0,7,2,18,9.0,0,0,0.0,14,0.2,1.5,28.6,2.6,8,35,0,2,37.5,17,4.4,2.9,0.7,10,5.3,53,0,0,
408,Justyn Ross,24,KAN,WR,10,1,11,6,53,8.8,0,2,45.5,20,0.6,5.3,54.5,4.8,0,0,0,0,,,,0.0,0.0,6,8.8,53,0,0,
409,Marcus Mariota,30,PHI,QB,3,0,0,0,0,,0,0,,,0.0,0.0,,,8,52,0,6,87.5,17,6.5,17.3,2.7,8,6.5,52,0,1,
