,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
276,Tim Tindale,26,BUF,FB,7,0,6,4,105,26.3,0,2,66.7,45,0.6,15.0,66.7,17.5,0,0,0,0,,,,0.0,0.0,4,26.3,105,0,0,
277,Kenny Bynum,23,SDG,RB,13,0,2,2,4,2.0,0,0,0.0,3,0.2,0.3,100.0,2.0,30,97,0,4,30.0,19,3.2,7.5,2.3,32,3.2,101,0,0,
278,Trent Dilfer,25,TAM,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,33,99,1,8,39.4,17,3.0,6.2,2.1,33,3.0,99,1,9,PB
279,Brian Kozlowski,27,ATL,TE,16,5,11,7,99,14.1,1,5,63.6,29,0.4,6.2,63.6,9.0,0,0,0,0,,,,0.0,0.0,7,14.1,99,1,0,
280,Mack Strong,26,SEA,FB,16,9,21,13,91,7.0,2,6,42.9,20,0.8,5.7,61.9,4.3,4,8,0,3,75.0,6,2.0,0.5,0.3,17,5.8,99,2,0,
281,Keith Poole,23,NOR,WR,3,0,6,4,98,24.5,2,4,66.7,49,1.3,32.7,66.7,16.3,0,0,0,0,,,,0.0,0.0,4,24.5,98,2,0,
282,Aaron Craver,29,SDG,FB,15,5,6,4,26,6.5,0,1,33.3,20,0.3,1.7,66.7,4.3,20,71,0,2,30.0,22,3.6,4.7,1.3,24,4.0,97,0,0,
283,Dwayne Carswell,25,DEN,TE,16,3,20,12,96,8.0,1,4,40.0,24,0.8,6.0,60.0,4.8,0,0,0,0,,,,0.0,0.0,12,8.0,96,1,0,
284,Greg Clark,25,SFO,TE,15,4,10,8,96,12.0,1,6,80.0,23,0.5,6.4,80.0,9.6,0,0,0,0,,,,0.0,0.0,8,12.0,96,1,0,
285,Errict Rhett,27,TAM,RB,11,0,0,0,0,,0,0,,,0.0,0.0,,,31,96,3,7,41.9,21,3.1,8.7,2.8,31,3.1,96,3,0,
286,Brian Kinchen,32,BAL,TE,16,7,15,11,95,8.6,1,4,60.0,24,0.7,5.9,73.3,6.3,0,0,0,0,,,,0.0,0.0,11,8.6,95,1,0,
287,Chad Lewis,26,PHI,TE,16,3,22,12,94,7.8,4,6,45.5,17,0.8,5.9,54.5,4.3,0,0,0,0,,,,0.0,0.0,12,7.8,94,4,0,
288,Jason Dunn,24,PHI,TE,15,4,13,7,93,13.3,2,3,38.5,31,0.5,6.2,53.8,7.2,0,0,0,0,,,,0.0,0.0,7,13.3,93,2,0,
289,Chris Thomas,26,WAS,WR,13,0,15,11,93,8.5,0,8,73.3,17,0.8,7.2,73.3,6.2,0,0,0,0,,,,0.0,0.0,11,8.5,93,0,0,
290,Olanda Truitt,26,OAK,WR,14,0,12,7,91,13.0,1,3,33.3,19,0.5,6.5,58.3,7.6,0,0,0,0,,,,0.0,0.0,7,13.0,91,1,1,
291,Howard Griffith,30,DEN,FB,15,13,17,11,55,5.0,0,3,23.5,20,0.7,3.7,64.7,3.2,9,34,0,2,66.7,9,3.8,2.3,0.6,20,4.5,89,0,0,
292,Damon Jones,23,JAX,TE,11,3,8,5,87,17.4,2,3,62.5,26,0.5,7.9,62.5,10.9,0,0,0,0,,,,0.0,0.0,5,17.4,87,2,0,
293,LeShon Johnson,26,ARI,RB,14,0,4,3,4,1.3,0,0,25.0,7,0.2,0.3,75.0,1.0,23,81,0,3,47.8,11,3.5,5.8,1.6,26,3.3,85,0,0,
294,Brian Manning,22,MIA,WR,7,0,13,7,85,12.1,0,5,53.8,21,1.0,12.1,53.8,6.5,0,0,0,0,,,,0.0,0.0,7,12.1,85,0,0,
295,Fred McAfee,29,PIT,RB,14,0,2,2,44,22.0,0,2,100.0,30,0.1,3.1,100.0,22.0,13,41,0,1,38.5,9,3.2,2.9,0.9,15,5.7,85,0,1,
296,Daryl Hobbs,29,2TM,WR,14,0,17,7,85,12.1,1,5,35.3,21,0.5,6.1,41.2,5.0,0,0,0,0,,,,0.0,0.0,7,12.1,85,1,1,
296,Daryl Hobbs,29,NOR,WR,4,0,8,2,41,20.5,1,2,25.0,21,0.5,10.3,25.0,5.1,0,0,0,0,,,,0.0,0.0,2,20.5,41,1,0,
296,Daryl Hobbs,29,SEA,WR,10,0,9,5,44,8.8,0,3,44.4,21,0.5,4.4,55.6,4.9,0,0,0,0,,,,0.0,0.0,5,8.8,44,0,1,
297,Derek Brown,27,JAX,TE,13,8,11,8,84,10.5,1,4,63.6,21,0.6,6.5,72.7,7.6,0,0,0,0,,,,0.0,0.0,8,10.5,84,1,0,
298,Thomas Lewis,25,NYG,WR,4,2,20,5,84,16.8,0,3,25.0,34,1.3,21.0,25.0,4.2,0,0,0,0,,,,0.0,0.0,5,16.8,84,0,0,
299,Erik Kramer,33,CHI,QB,15,13,0,0,0,,0,0,,,0.0,0.0,,,27,83,2,13,48.1,31,3.1,5.5,1.8,27,3.1,83,2,11,
300,Scott Mitchell,29,DET,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,37,83,1,13,37.8,13,2.2,5.2,2.3,37,2.2,83,1,15,
301,Rodney Hampton,28,NYG,RB,2,0,0,0,0,,0,0,,,0.0,0.0,,,23,81,1,5,47.8,22,3.5,40.5,11.5,23,3.5,81,1,0,
302,Ronnie Harris,27,SEA,WR,13,0,6,4,81,20.3,0,3,66.7,34,0.3,6.2,66.7,13.5,0,0,0,0,,,,0.0,0.0,4,20.3,81,0,4,
303,Cory Schlesinger,25,DET,FB,16,2,7,5,69,13.8,1,3,42.9,33,0.3,4.3,71.4,9.9,7,11,0,0,14.3,4,1.6,0.7,0.4,12,6.7,80,1,0,
304,Troy Aikman,31,DAL,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,25,79,0,7,40.0,13,3.2,4.9,1.6,25,3.2,79,0,6,
305,Chad Fann,27,SFO,TE,11,0,6,5,78,15.6,0,5,83.3,21,0.5,7.1,83.3,13.0,0,0,0,0,,,,0.0,0.0,5,15.6,78,0,0,
306,Bobby Hoying,25,PHI,QB,7,6,0,0,0,,0,0,,,0.0,0.0,,,16,78,0,2,37.5,30,4.9,11.1,2.3,16,4.9,78,0,7,
307,Rick Mirer,27,CHI,QB,7,3,0,0,0,,0,0,,,0.0,0.0,,,20,78,1,5,35.0,20,3.9,11.1,2.9,20,3.9,78,1,4,
308,Todd Collins,26,BUF,QB,14,13,0,0,0,,0,0,,,0.0,0.0,,,30,77,0,3,16.7,11,2.6,5.5,2.1,30,2.6,77,0,10,
309,Glyn Milburn,26,DET,WR,16,1,10,5,77,15.4,0,2,30.0,43,0.3,4.8,50.0,7.7,0,0,0,0,,,,0.0,0.0,5,15.4,77,0,3,
310,Greg DeLong,24,MIN,TE,16,3,12,8,75,9.4,0,4,50.0,23,0.5,4.7,66.7,6.3,0,0,0,0,,,,0.0,0.0,8,9.4,75,0,1,
311,Marrio Grier,26,NWE,RB,16,0,0,0,0,,0,0,,,0.0,0.0,,,33,75,1,4,27.3,12,2.3,4.7,2.1,33,2.3,75,1,0,
312,Johnny McWilliams,25,ARI,TE,16,7,11,7,75,10.7,0,5,54.5,15,0.4,4.7,63.6,6.8,0,0,0,0,,,,0.0,0.0,7,10.7,75,0,0,
313,Reggie Barlow,24,JAX,WR,16,0,9,5,74,14.8,0,3,55.6,29,0.3,4.6,55.6,8.2,0,0,0,0,,,,0.0,0.0,5,14.8,74,0,2,
314,Chris Jones,26,PHI,WR,4,1,9,5,73,14.6,0,4,44.4,32,1.3,18.3,55.6,8.1,0,0,0,0,,,,0.0,0.0,5,14.6,73,0,0,
315,Moe Williams,23,MIN,RB,14,0,5,4,14,3.5,0,0,40.0,7,0.3,1.0,80.0,2.8,22,59,1,5,45.5,8,2.7,4.2,1.6,26,2.8,73,1,0,
316,Tyrone Hughes,27,CHI,DB,14,0,16,8,68,8.5,0,5,31.3,16,0.6,4.9,50.0,4.3,1,3,0,0,0.0,3,3.0,0.2,0.1,9,7.9,71,0,2,
317,John Allred,23,CHI,TE,15,4,13,8,70,8.8,0,2,61.5,18,0.5,4.7,61.5,5.4,0,0,0,0,,,,0.0,0.0,8,8.8,70,0,0,
318,Lorenzo Neal,27,NYJ,FB,16,3,13,8,40,5.0,1,3,30.8,14,0.5,2.5,61.5,3.1,10,28,0,2,50.0,8,2.8,1.8,0.6,18,3.8,68,1,0,
319,Jerry Rice,35,SFO,WR,2,1,8,7,78,11.1,1,4,62.5,16,3.5,39.0,87.5,9.8,1,-10,0,0,0.0,-10,-10.0,-5.0,0.5,8,8.5,68,1,0,
320,Clif Groce,25,IND,RB,7,0,0,0,0,,0,0,,,0.0,0.0,,,10,66,0,4,40.0,29,6.6,9.4,1.4,10,6.6,66,0,0,
321,Kerry Collins,25,CAR,QB,13,13,0,0,0,,0,0,,,0.0,0.0,,,26,65,1,6,26.9,21,2.5,5.0,2.0,26,2.5,65,1,8,
322,Marc Edwards,23,SFO,FB,15,1,10,6,48,8.0,0,2,40.0,19,0.4,3.2,60.0,4.8,5,17,0,1,60.0,6,3.4,1.1,0.3,11,5.9,65,0,0,
323,Gus Frerotte,26,WAS,QB,13,13,0,0,0,,0,0,,,0.0,0.0,,,25,65,2,8,36.0,26,2.6,5.0,1.9,25,2.6,65,2,8,
324,Alvin Harper,29,WAS,WR,12,0,20,2,65,32.5,0,2,10.0,52,0.2,5.4,10.0,3.3,0,0,0,0,,,,0.0,0.0,2,32.5,65,0,0,
325,Joe Horn,25,KAN,WR,8,0,7,2,65,32.5,0,2,28.6,47,0.3,8.1,28.6,9.3,0,0,0,0,,,,0.0,0.0,2,32.5,65,0,0,
326,Danan Hughes,27,KAN,WR,16,1,13,7,65,9.3,2,5,46.2,14,0.4,4.1,53.8,5.0,0,0,0,0,,,,0.0,0.0,7,9.3,65,2,0,
327,Ed West,36,ATL,TE,12,3,13,7,63,9.0,1,3,46.2,23,0.6,5.3,53.8,4.8,0,0,0,0,,,,0.0,0.0,7,9.0,63,1,0,
328,Hunter Goodwin,25,MIN,TE,16,5,14,7,61,8.7,0,4,28.6,14,0.4,3.8,50.0,4.4,0,0,0,0,,,,0.0,0.0,7,8.7,61,0,0,
329,Tim Lester,29,PIT,FB,16,13,15,10,51,5.1,0,3,46.7,14,0.6,3.2,66.7,3.4,2,9,0,0,50.0,6,4.5,0.6,0.1,12,5.0,60,0,0,
330,Derrick Walker,30,KAN,TE,16,5,6,5,60,12.0,0,2,83.3,22,0.3,3.8,83.3,10.0,0,0,0,0,,,,0.0,0.0,5,12.0,60,0,0,
331,Lovett Purnell,25,NWE,TE,16,2,7,5,57,11.4,3,4,57.1,20,0.3,3.6,71.4,8.1,0,0,0,0,,,,0.0,0.0,5,11.4,57,3,0,
332,Kris Mangum,24,CAR,TE,2,1,7,4,56,14.0,0,3,57.1,22,2.0,28.0,57.1,8.0,0,0,0,0,,,,0.0,0.0,4,14.0,56,0,0,
333,Drew Bledsoe,25,NWE,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,28,55,0,10,50.0,8,2.0,3.4,1.8,28,2.0,55,0,4,PB
334,Joey Kent,23,TEN,WR,12,0,10,6,55,9.2,1,3,50.0,19,0.5,4.6,60.0,5.5,0,0,0,0,,,,0.0,0.0,6,9.2,55,1,0,
335,Ray Lucas,25,NYJ,QB,5,0,0,0,0,,0,0,,,0.0,0.0,,,6,55,0,5,83.3,17,9.2,11.0,1.2,6,9.2,55,0,0,
336,Matthew Hatchette,23,MIN,WR,16,0,13,3,54,18.0,0,3,23.1,38,0.2,3.4,23.1,4.2,0,0,0,0,,,,0.0,0.0,3,18.0,54,0,0,
337,Mark Harris,27,SFO,WR,10,0,8,5,53,10.6,0,2,37.5,16,0.5,5.3,62.5,6.6,0,0,0,0,,,,0.0,0.0,5,10.6,53,0,0,
338,Alex Van Dyke,23,NYJ,WR,5,0,4,3,53,17.7,2,3,75.0,18,0.6,10.6,75.0,13.3,0,0,0,0,,,,0.0,0.0,3,17.7,53,2,0,
339,Detron Smith,23,DEN,RB,16,0,5,4,41,10.3,1,2,60.0,17,0.3,2.6,80.0,8.2,4,10,0,1,25.0,11,2.5,0.6,0.3,8,6.4,51,1,0,
340,Duce Staley,22,PHI,RB,16,0,3,2,22,11.0,0,1,33.3,22,0.1,1.4,66.7,7.3,7,29,0,2,42.9,12,4.1,1.8,0.4,9,5.7,51,0,0,
341,Brett Bech,26,NOR,WR,10,0,10,3,50,16.7,0,2,20.0,22,0.3,5.0,30.0,5.0,0,0,0,0,,,,0.0,0.0,3,16.7,50,0,0,
342,Tyree Davis,27,SEA,WR,13,1,4,2,48,24.0,0,2,50.0,37,0.2,3.7,50.0,12.0,0,0,0,0,,,,0.0,0.0,2,24.0,48,0,1,
343,Winslow Oliver,24,CAR,RB,6,0,7,6,47,7.8,0,2,57.1,11,1.0,7.8,85.7,6.7,1,0,0,0,0.0,,0.0,0.0,0.2,7,6.7,47,0,2,
344,Aaron Pierce,28,NYG,TE,16,4,19,10,47,4.7,0,0,0.0,14,0.6,2.9,52.6,2.5,0,0,0,0,,,,0.0,0.0,10,4.7,47,0,0,
345,Ty Detmer,30,PHI,QB,8,7,0,0,0,,0,0,,,0.0,0.0,,,14,46,1,4,35.7,14,3.3,5.8,1.8,14,3.3,46,1,6,
346,Ed Perry,23,MIA,TE,16,4,16,11,45,4.1,1,4,37.5,10,0.7,2.8,68.8,2.8,0,0,0,0,,,,0.0,0.0,11,4.1,45,1,0,
347,Gunnard Twyner,24,2TM,WR,4,0,8,4,45,11.3,0,2,37.5,16,1.0,11.3,50.0,5.6,0,0,0,0,,,,0.0,0.0,4,11.3,45,0,0,
347,Gunnard Twyner,24,CIN,WR,2,0,7,4,45,11.3,0,2,42.9,16,2.0,22.5,57.1,6.4,0,0,0,0,,,,0.0,0.0,4,11.3,45,0,0,
347,Gunnard Twyner,24,NOR,WR,2,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
348,Pat Carter,31,ARI,TE,16,10,13,7,44,6.3,1,4,38.5,15,0.4,2.8,53.8,3.4,0,0,0,0,,,,0.0,0.0,7,6.3,44,1,0,
349,Jeff George,30,OAK,QB,16,16,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,17,44,0,3,17.6,12,2.6,2.8,1.1,17,2.6,44,0,7,
350,James Jenkins,30,WAS,TE,16,5,6,4,43,10.8,3,4,66.7,20,0.3,2.7,66.7,7.2,0,0,0,0,,,,0.0,0.0,4,10.8,43,3,0,
351,Jerald Sowell,23,NYJ,FB,9,0,2,1,8,8.0,0,1,50.0,8,0.1,0.9,50.0,4.0,7,35,0,3,85.7,10,5.0,3.9,0.8,8,5.4,43,0,0,
352,Billy Joe Hobert,26,2TM,QB,7,4,0,0,0,,0,0,,,0.0,0.0,,,14,43,0,3,28.6,15,3.1,6.1,2.0,14,3.1,43,0,3,
352,Billy Joe Hobert,26,BUF,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,2,7,0,0,0.0,7,3.5,3.5,1.0,2,3.5,7,0,1,
352,Billy Joe Hobert,26,NOR,QB,5,4,0,0,0,,0,0,,,0.0,0.0,,,12,36,0,3,33.3,15,3.0,7.2,2.4,12,3.0,36,0,2,
353,Ike Hilliard,21,NYG,WR,2,2,5,2,42,21.0,0,2,40.0,23,1.0,21.0,40.0,8.4,0,0,0,0,,,,0.0,0.0,2,21.0,42,0,0,
354,Stanley Pritchett,24,MIA,FB,6,5,8,5,35,7.0,0,2,37.5,17,0.8,5.8,62.5,4.4,3,7,0,0,0.0,4,2.3,1.2,0.5,8,5.3,42,0,0,
355,Warren Moon,41,SEA,QB,15,14,0,0,0,,0,0,,,0.0,0.0,,,17,40,1,3,29.4,17,2.4,2.7,1.1,17,2.4,40,1,7,PB
356,Mike Adams,23,PIT,WR,6,0,2,1,39,39.0,0,1,50.0,39,0.2,6.5,50.0,19.5,0,0,0,0,,,,0.0,0.0,1,39.0,39,0,1,
357,Malcolm Floyd,25,STL,WR,4,0,11,4,39,9.8,0,3,36.4,14,1.0,9.8,36.4,3.5,0,0,0,0,,,,0.0,0.0,4,9.8,39,0,0,
358,Jerone Davison,27,OAK,RB,8,1,6,2,34,17.0,0,1,33.3,25,0.3,4.3,33.3,5.7,2,4,0,0,0.0,5,2.0,0.5,0.3,4,9.5,38,0,0,
359,Heath Shuler,26,NOR,QB,10,9,0,0,0,,0,0,,,0.0,0.0,,,22,38,1,3,31.8,8,1.7,3.8,2.2,22,1.7,38,1,8,
360,Rodney Peete,31,PHI,QB,5,3,0,0,0,,0,0,,,0.0,0.0,,,8,37,0,5,75.0,16,4.6,7.4,1.6,8,4.6,37,0,5,
361,Jermaine Ross,26,STL,WR,4,0,12,3,37,12.3,0,3,25.0,14,0.8,9.3,25.0,3.1,0,0,0,0,,,,0.0,0.0,3,12.3,37,0,0,
362,Neil O'Donnell,31,NYJ,QB,15,14,0,0,0,,0,0,,,0.0,0.0,,,32,36,1,8,28.1,19,1.1,2.4,2.1,32,1.1,36,1,9,
363,John Davis,24,TAM,TE,8,2,5,3,35,11.7,0,2,40.0,16,0.4,4.4,60.0,7.0,0,0,0,0,,,,0.0,0.0,3,11.7,35,0,0,
364,Kevin Lockett,23,KAN,WR,9,0,2,1,35,35.0,0,1,50.0,35,0.1,3.9,50.0,17.5,0,0,0,0,,,,0.0,0.0,1,35.0,35,0,0,
365,Rob Johnson,24,JAX,QB,5,1,0,0,0,,0,0,,,0.0,0.0,,,10,34,1,1,20.0,25,3.4,6.8,2.0,10,3.4,34,1,0,
366,Eric Smith,26,CHI,WR,7,0,6,2,22,11.0,0,2,33.3,12,0.3,3.1,33.3,3.7,1,12,0,1,100.0,12,12.0,1.7,0.1,3,11.3,34,0,0,
367,Billy Davis,25,DAL,WR,16,0,4,3,33,11.0,0,3,75.0,12,0.2,2.1,75.0,8.3,0,0,0,0,,,,0.0,0.0,3,11.0,33,0,0,
368,Alex Van Pelt,27,BUF,QB,6,3,0,0,0,,0,0,,,0.0,0.0,,,11,33,1,2,27.3,9,3.0,5.5,1.8,11,3.0,33,1,3,
369,Steve Beuerlein,32,CAR,QB,7,3,0,0,0,,0,0,,,0.0,0.0,,,4,32,0,3,75.0,20,8.0,4.6,0.6,4,8.0,32,0,1,
370,Fred McCrary,25,NOR,FB,7,0,4,4,17,4.3,0,1,50.0,11,0.6,2.4,100.0,4.3,8,15,0,0,37.5,8,1.9,2.1,1.1,12,2.7,32,0,0,
371,Aaron Laing,26,STL,TE,15,3,11,5,31,6.2,1,2,36.4,11,0.3,2.1,45.5,2.8,0,0,0,0,,,,0.0,0.0,5,6.2,31,1,0,
372,Roosevelt Potts,26,2TM,RB,8,1,5,3,27,9.0,0,2,40.0,13,0.4,3.4,60.0,5.4,2,4,0,0,0.0,3,2.0,0.5,0.3,5,6.2,31,0,0,
372,Roosevelt Potts,26,IND,RB,2,0,0,0,0,,0,0,,,0.0,0.0,,,1,1,0,0,0.0,1,1.0,0.5,0.5,1,1.0,1,0,0,
372,Roosevelt Potts,26,MIA,RB,6,1,5,3,27,9.0,0,2,40.0,13,0.5,4.5,60.0,5.4,1,3,0,0,0.0,3,3.0,0.5,0.2,4,7.5,30,0,0,
373,Carwell Gardner,31,SDG,FB,5,2,2,2,10,5.0,0,0,50.0,8,0.4,2.0,100.0,5.0,7,20,0,1,28.6,5,2.9,4.0,1.4,9,3.3,30,0,0,
374,Desmond Howard,27,OAK,WR,15,0,5,4,30,7.5,0,0,0.0,9,0.3,2.0,80.0,6.0,0,0,0,0,,,,0.0,0.0,4,7.5,30,0,2,
375,Doug Nussmeier,27,NOR,QB,3,1,0,0,0,,0,0,,,0.0,0.0,,,8,30,0,4,50.0,15,3.8,10.0,2.7,8,3.8,30,0,1,
376,David Thompson,22,STL,RB,11,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,16,30,1,2,25.0,9,1.9,2.7,1.5,16,1.9,30,1,2,
377,Fred Brock,23,ARI,WR,2,0,2,1,29,29.0,0,1,50.0,29,0.5,14.5,50.0,14.5,0,0,0,0,,,,0.0,0.0,1,29.0,29,0,0,
378,Dave Brown,27,NYG,QB,7,6,0,0,0,,0,0,,,0.0,0.0,,,17,29,1,2,35.3,7,1.7,4.1,2.4,17,1.7,29,1,1,
379,Tony Cline,26,BUF,TE,10,1,2,1,29,29.0,0,1,50.0,29,0.1,2.9,50.0,14.5,0,0,0,0,,,,0.0,0.0,1,29.0,29,0,0,
380,Mitch Lyons,27,PIT,TE,10,3,4,4,29,7.3,0,1,75.0,13,0.4,2.9,100.0,7.3,0,0,0,0,,,,0.0,0.0,4,7.3,29,0,0,
381,Craig Whelihan,26,SDG,QB,9,7,0,0,0,,0,0,,,0.0,0.0,,,13,29,0,3,30.8,7,2.2,3.2,1.4,13,2.2,29,0,7,
382,Don Beebe,33,GNB,WR,10,0,10,2,28,14.0,0,1,20.0,23,0.2,2.8,20.0,2.8,0,0,0,0,,,,0.0,0.0,2,14.0,28,0,0,
383,Tyrone Davis,25,GNB,TE,13,0,4,2,28,14.0,1,2,50.0,26,0.2,2.2,50.0,7.0,0,0,0,0,,,,0.0,0.0,2,14.0,28,1,0,
384,Jeff Hostetler,36,WAS,QB,6,3,0,0,0,,0,0,,,0.0,0.0,,,14,28,0,2,21.4,11,2.0,4.7,2.3,14,2.0,28,0,3,
385,Pete Chryplewicz,23,DET,TE,10,0,3,3,27,9.0,1,3,100.0,12,0.3,2.7,100.0,9.0,0,0,0,0,,,,0.0,0.0,3,9.0,27,1,0,
386,Robert Green,27,MIN,RB,3,1,1,1,5,5.0,0,0,0.0,5,0.3,1.7,100.0,5.0,6,22,0,0,0.0,8,3.7,7.3,2.0,7,3.9,27,0,0,
387,Chad Levitt,22,OAK,RB,10,2,9,2,24,12.0,0,1,11.1,22,0.2,2.4,22.2,2.7,2,3,0,0,0.0,2,1.5,0.3,0.2,4,6.8,27,0,0,
388,Kevin Bouie,26,ARI,RB,5,0,0,0,0,,0,0,,,0.0,0.0,,,11,26,0,2,45.5,6,2.4,5.2,2.2,11,2.4,26,0,0,
389,Corwin Brown,27,NYJ,DB,16,0,1,1,26,26.0,0,1,100.0,26,0.1,1.6,100.0,26.0,0,0,0,0,,,,0.0,0.0,1,26.0,26,0,0,
390,Danny Wuerffel,23,NOR,QB,7,2,0,0,0,,0,0,,,0.0,0.0,,,6,26,0,1,50.0,10,4.3,3.7,0.9,6,4.3,26,0,2,
391,Tony Bouie,25,TAM,DB,16,1,1,1,25,25.0,0,1,100.0,25,0.1,1.6,100.0,25.0,0,0,0,0,,,,0.0,0.0,1,25.0,25,0,0,
392,Cedric Smith,29,ARI,FB,16,3,4,2,20,10.0,0,1,25.0,18,0.1,1.3,50.0,5.0,4,5,1,1,50.0,2,1.3,0.3,0.3,6,4.2,25,1,0,
393,J.T. Thomas,26,STL,WR,4,0,8,2,25,12.5,0,1,25.0,16,0.5,6.3,25.0,3.1,0,0,0,0,,,,0.0,0.0,2,12.5,25,0,0,
394,Stan Humphries,32,SDG,QB,8,8,0,0,0,,0,0,,,0.0,0.0,,,13,24,0,3,30.8,11,1.8,3.0,1.6,13,1.8,24,0,7,
395,Patrick Jeffers,24,DEN,WR,10,0,5,3,24,8.0,0,1,40.0,10,0.3,2.4,60.0,4.8,0,0,0,0,,,,0.0,0.0,3,8.0,24,0,0,
396,James Thrash,22,WAS,WR,4,0,3,2,24,12.0,0,2,66.7,17,0.5,6.0,66.7,8.0,0,0,0,0,,,,0.0,0.0,2,12.0,24,0,0,
397,Kent Graham,29,ARI,QB,8,6,0,0,0,,0,0,,,0.0,0.0,,,13,23,2,7,53.8,10,1.8,2.9,1.6,13,1.8,23,2,5,
398,Patrick Hape,23,TAM,TE,14,3,6,4,22,5.5,1,2,50.0,13,0.3,1.6,66.7,3.7,1,1,0,0,0.0,1,1.0,0.1,0.1,5,4.6,23,1,1,
399,Dana Hall,28,JAX,DB,16,0,1,1,22,22.0,0,1,100.0,22,0.1,1.4,100.0,22.0,0,0,0,0,,,,0.0,0.0,1,22.0,22,0,0,
400,Scott Slutzker,25,IND,TE,12,2,7,3,22,7.3,0,1,28.6,11,0.3,1.8,42.9,3.1,0,0,0,0,,,,0.0,0.0,3,7.3,22,0,0,
401,Anthony Lynn,29,DEN,RB,16,0,1,1,21,21.0,0,1,100.0,21,0.1,1.3,100.0,21.0,0,0,0,0,,,,0.0,0.0,1,21.0,21,0,0,
402,Deems May,28,SEA,TE,16,0,5,2,21,10.5,0,2,40.0,11,0.1,1.3,40.0,4.2,0,0,0,0,,,,0.0,0.0,2,10.5,21,0,0,
403,Tony Graziani,24,ATL,QB,3,1,0,0,0,,0,0,,,0.0,0.0,,,3,19,0,1,33.3,10,6.3,6.3,1.0,3,6.3,19,0,0,
404,Byron Chamberlain,26,DEN,TE,10,0,3,2,18,9.0,0,1,66.7,9,0.2,1.8,66.7,6.0,0,0,0,0,,,,0.0,0.0,2,9.0,18,0,1,
405,Jerry Ellison,26,TAM,RB,16,0,2,1,8,8.0,0,0,0.0,8,0.1,0.5,50.0,4.0,2,10,0,1,50.0,5,5.0,0.6,0.1,3,6.0,18,0,0,
406,Tony Richardson,26,KAN,FB,14,0,3,3,6,2.0,3,3,100.0,3,0.2,0.4,100.0,2.0,2,11,0,1,100.0,6,5.5,0.8,0.1,5,3.4,17,3,0,
407,Eric Zeier,25,BAL,QB,5,3,0,0,0,,0,0,,,0.0,0.0,,,10,17,0,0,0.0,12,1.7,3.4,2.0,10,1.7,17,0,3,
408,Scott Galbraith,30,DAL,TE,16,0,3,2,16,8.0,0,1,66.7,11,0.1,1.0,66.7,5.3,0,0,0,0,,,,0.0,0.0,2,8.0,16,0,0,
409,Curtis Marsh,27,PIT,WR,5,0,7,2,14,7.0,0,2,28.6,8,0.4,2.8,28.6,2.0,1,2,0,0,0.0,2,2.0,0.4,0.2,3,5.3,16,0,0,
410,Bill Schroeder,26,GNB,WR,15,1,8,2,15,7.5,1,1,25.0,8,0.1,1.0,25.0,1.9,0,0,0,0,,,,0.0,0.0,2,7.5,15,1,4,
411,Michael Hicks,24,CHI,RB,3,0,0,0,0,,0,0,,,0.0,0.0,,,4,14,0,0,0.0,8,3.5,4.7,1.3,4,3.5,14,0,0,
412,Shannon Mitchell,25,SDG,TE,4,1,3,1,14,14.0,0,1,33.3,14,0.3,3.5,33.3,4.7,0,0,0,0,,,,0.0,0.0,1,14.0,14,0,0,
413,Nick Savoie,24,NOR,TE,1,0,1,1,14,14.0,0,1,100.0,14,1.0,14.0,100.0,14.0,0,0,0,0,,,,0.0,0.0,1,14.0,14,0,0,
414,Jon Witman,25,PIT,RB,16,2,4,1,3,3.0,0,0,0.0,3,0.1,0.2,25.0,0.8,5,11,0,0,0.0,4,2.2,0.7,0.3,6,2.3,14,0,0,
415,Tony Johnson,25,NOR,TE,7,1,1,1,13,13.0,0,0,0.0,13,0.1,1.9,100.0,13.0,0,0,0,0,,,,0.0,0.0,1,13.0,13,0,1,
416,Eric Lane,23,NYG,RB,15,0,0,0,0,,0,0,,,0.0,0.0,,,5,13,0,0,0.0,6,2.6,0.9,0.3,5,2.6,13,0,0,
417,Jerry Reese,24,BUF,WR,5,0,9,1,13,13.0,0,1,11.1,13,0.2,2.6,11.1,1.4,0,0,0,0,,,,0.0,0.0,1,13.0,13,0,0,
418,Mike Tomczak,35,PIT,QB,16,0,0,0,0,,0,0,,,0.0,0.0,,,7,13,0,1,14.3,17,1.9,0.8,0.4,7,1.9,13,0,0,
