,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
283,Bobby Collins,23,BUF,TE,14,4,20,9,124,13.8,2,8,45.0,45,0.6,8.9,45.0,6.2,0,0,0,0,,,,0.0,0.0,9,13.8,124,2,0,
284,Damon Huard,26,MIA,QB,16,5,1,1,0,0.0,0,0,0.0,,0.1,0.0,100.0,0.0,28,124,0,9,50.0,25,4.4,7.8,1.8,29,4.3,124,0,3,
285,Jon Witman,27,PIT,FB,16,11,22,12,106,8.8,0,2,27.3,38,0.8,6.6,54.5,4.8,6,18,0,1,50.0,7,3.0,1.1,0.4,18,6.9,124,0,0,
286,Brian Kozlowski,29,ATL,TE,16,3,16,11,122,11.1,2,8,56.3,26,0.7,7.6,68.8,7.6,0,0,0,0,,,,0.0,0.0,11,11.1,122,2,1,
287,Billy Davis,27,BAL,WR,16,0,15,6,121,20.2,0,4,33.3,73,0.4,7.6,40.0,8.1,0,0,0,0,,,,0.0,0.0,6,20.2,121,0,0,
288,Jake Plummer,25,ARI,QB,12,11,0,0,0,,0,0,,,0.0,0.0,,,39,121,2,16,35.9,17,3.1,10.1,3.3,39,3.1,121,2,7,
289,Ahman Green,22,SEA,RB,14,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,26,120,0,12,53.8,21,4.6,8.6,1.9,26,4.6,120,0,2,
290,Akili Smith,24,CIN,QB,7,4,1,1,6,6.0,0,1,100.0,6,0.1,0.9,100.0,6.0,19,114,1,6,52.6,24,6.0,16.3,2.7,20,6.0,120,1,4,
291,Brian Stablein,29,DET,WR,16,2,26,11,119,10.8,1,8,34.6,42,0.7,7.4,42.3,4.6,0,0,0,0,,,,0.0,0.0,11,10.8,119,1,1,
292,Eugene Baker,23,ATL,WR,3,1,14,7,118,16.9,0,5,42.9,36,2.3,39.3,50.0,8.4,0,0,0,0,,,,0.0,0.0,7,16.9,118,0,0,
293,Chris Brazzell,23,DAL,WR,5,0,11,5,114,22.8,0,4,45.5,53,1.0,22.8,45.5,10.4,0,0,0,0,,,,0.0,0.0,5,22.8,114,0,0,
294,Randy Jordan,29,OAK,RB,16,0,16,8,82,10.3,0,3,25.0,30,0.5,5.1,50.0,5.1,9,32,2,5,66.7,12,3.6,2.0,0.6,17,6.7,114,2,2,
295,Damon Griffin,23,CIN,WR,13,0,21,12,112,9.3,0,7,38.1,20,0.9,8.6,57.1,5.3,0,0,0,0,,,,0.0,0.0,12,9.3,112,0,5,
296,Bryan Still,25,2TM,WR,7,1,25,10,110,11.0,0,7,32.0,28,1.4,15.7,40.0,4.4,0,0,0,0,,,,0.0,0.0,10,11.0,110,0,0,
296,Bryan Still,25,SDG,WR,4,0,17,8,96,12.0,0,6,41.2,28,2.0,24.0,47.1,5.6,0,0,0,0,,,,0.0,0.0,8,12.0,96,0,0,
296,Bryan Still,25,ATL,WR,3,1,8,2,14,7.0,0,1,12.5,10,0.7,4.7,25.0,1.8,0,0,0,0,,,,0.0,0.0,2,7.0,14,0,0,
297,Jeremy Brigham,24,OAK,TE,16,2,16,8,108,13.5,0,4,37.5,29,0.5,6.8,50.0,6.8,0,0,0,0,,,,0.0,0.0,8,13.5,108,0,0,
298,Winslow Oliver,26,ATL,RB,14,0,13,8,74,9.3,0,5,38.5,14,0.6,5.3,61.5,5.7,8,32,0,1,12.5,10,4.0,2.3,0.6,16,6.6,106,0,2,
299,Mike Sellers,24,WAS,FB,16,2,11,7,105,15.0,2,4,54.5,33,0.4,6.6,63.6,9.5,0,0,0,0,,,,0.0,0.0,7,15.0,105,2,1,
300,Eric Bieniemy,30,PHI,RB,16,0,2,2,28,14.0,0,1,50.0,27,0.1,1.8,100.0,14.0,12,75,1,4,50.0,28,6.3,4.7,0.8,14,7.4,103,1,0,
301,John Allred,25,CHI,TE,16,5,17,13,102,7.8,1,6,52.9,26,0.8,6.4,76.5,6.0,0,0,0,0,,,,0.0,0.0,13,7.8,102,1,0,
302,Aaron Pierce,30,BAL,TE,10,8,22,11,102,9.3,0,4,40.9,26,1.1,10.2,50.0,4.6,0,0,0,0,,,,0.0,0.0,11,9.3,102,0,1,
303,Drew Bledsoe,27,NWE,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,42,101,0,12,31.0,25,2.4,6.3,2.6,42,2.4,101,0,8,
304,Robert Thomas,25,DAL,FB,16,7,20,10,64,6.4,0,2,20.0,13,0.6,4.0,50.0,3.2,8,35,0,3,50.0,10,4.4,2.2,0.5,18,5.5,99,0,0,
305,Andre Cooper,24,DEN,WR,10,1,17,9,98,10.9,0,3,35.3,21,0.9,9.8,52.9,5.8,0,0,0,0,,,,0.0,0.0,9,10.9,98,0,0,
306,Lonnie Johnson,28,KAN,TE,14,2,21,10,98,9.8,1,8,42.9,19,0.7,7.0,47.6,4.7,0,0,0,0,,,,0.0,0.0,10,9.8,98,1,0,
307,Darnell McDonald,23,TAM,WR,8,0,15,9,96,10.7,1,4,26.7,23,1.1,12.0,60.0,6.4,0,0,0,0,,,,0.0,0.0,9,10.7,96,1,0,
308,Jamal Anderson,27,ATL,RB,2,2,2,2,34,17.0,0,1,50.0,32,1.0,17.0,100.0,17.0,19,59,0,1,42.1,20,3.1,29.5,9.5,21,4.4,93,0,0,
309,Tony Banks,26,BAL,QB,12,10,0,0,0,,0,0,,,0.0,0.0,,,24,93,0,8,41.7,12,3.9,7.8,2.0,24,3.9,93,0,11,
310,Michael Roan,27,TEN,TE,11,1,20,9,93,10.3,3,7,40.0,24,0.8,8.5,45.0,4.7,0,0,0,0,,,,0.0,0.0,9,10.3,93,3,0,
311,Kurt Warner,28,STL,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,23,92,1,10,34.8,22,4.0,5.8,1.4,23,4.0,92,1,9,"PB,AP-1,AP MVP-1,AP OPoY-2"
312,Jed Weaver,23,PHI,TE,16,10,28,11,91,8.3,0,4,28.6,14,0.7,5.7,39.3,3.3,0,0,0,0,,,,0.0,0.0,11,8.3,91,0,0,
313,Derrick Mason,25,TEN,WR,13,0,19,8,89,11.1,0,5,31.6,31,0.6,6.8,42.1,4.7,0,0,0,0,,,,0.0,0.0,8,11.1,89,0,0,
314,Rick Mirer,29,NYJ,QB,8,6,0,0,0,,0,0,,,0.0,0.0,,,21,89,1,6,28.6,12,4.2,11.1,2.6,21,4.2,89,1,3,
315,Daimon Shelton,27,JAX,FB,16,9,15,12,87,7.3,0,4,60.0,13,0.8,5.4,80.0,5.8,1,2,0,0,0.0,2,2.0,0.1,0.1,13,6.8,89,0,0,
316,Chad Lewis,28,2TM,TE,12,4,17,8,88,11.0,3,7,41.2,21,0.7,7.3,47.1,5.2,0,0,0,0,,,,0.0,0.0,8,11.0,88,3,0,
316,Chad Lewis,28,PHI,TE,6,4,16,7,76,10.9,3,6,37.5,21,1.2,12.7,43.8,4.8,0,0,0,0,,,,0.0,0.0,7,10.9,76,3,0,
316,Chad Lewis,28,STL,TE,6,0,1,1,12,12.0,0,1,100.0,12,0.2,2.0,100.0,12.0,0,0,0,0,,,,0.0,0.0,1,12.0,12,0,0,
317,Charlie Batch,25,DET,QB,11,10,0,0,0,,0,0,,,0.0,0.0,,,28,87,2,11,50.0,12,3.1,7.9,2.5,28,3.1,87,2,4,
318,Troy Davis,24,NOR,RB,16,2,15,7,53,7.6,0,4,13.3,20,0.4,3.3,46.7,3.5,20,32,0,2,25.0,7,1.6,2.0,1.3,27,3.1,85,0,1,
319,Quinn Early,34,NYJ,WR,16,3,17,6,83,13.8,0,4,29.4,24,0.4,5.2,35.3,4.9,0,0,0,0,,,,0.0,0.0,6,13.8,83,0,0,
320,Charlie Jones,27,SDG,WR,8,1,19,10,90,9.0,1,3,21.1,44,1.3,11.3,52.6,4.7,1,-8,0,0,0.0,-8,-8.0,-1.0,0.1,11,7.5,82,1,1,
321,Alonzo Mayes,24,CHI,TE,16,9,15,8,82,10.3,1,5,40.0,24,0.5,5.1,53.3,5.5,0,0,0,0,,,,0.0,0.0,8,10.3,82,1,0,
322,Terry Jackson,23,SFO,FB,16,0,3,3,6,2.0,0,1,33.3,4,0.2,0.4,100.0,2.0,15,75,0,3,53.3,11,5.0,4.7,0.9,18,4.5,81,0,1,
323,Mitch Lyons,29,PIT,TE,14,2,14,8,81,10.1,0,4,57.1,25,0.6,5.8,57.1,5.8,0,0,0,0,,,,0.0,0.0,8,10.1,81,0,0,
324,James Thrash,24,WAS,WR,16,0,8,3,44,14.7,0,3,37.5,25,0.2,2.8,37.5,5.5,1,37,0,1,100.0,37,37.0,2.3,0.1,4,20.3,81,0,0,
325,Moe Williams,25,MIN,RB,14,0,3,1,12,12.0,0,1,33.3,12,0.1,0.9,33.3,4.0,24,69,1,6,41.7,10,2.9,4.9,1.7,25,3.2,81,1,0,
326,Dameane Douglas,23,PHI,WR,14,0,16,8,79,9.9,1,2,25.0,29,0.6,5.6,50.0,4.9,0,0,0,0,,,,0.0,0.0,8,9.9,79,1,0,
327,Joel Makovicka,24,ARI,FB,16,10,19,10,70,7.0,1,4,31.6,15,0.6,4.4,52.6,3.7,8,7,0,0,12.5,7,0.9,0.4,0.5,18,4.3,77,1,1,
328,Jeff Robinson,29,STL,TE,16,9,11,6,76,12.7,2,4,45.5,30,0.4,4.8,54.5,6.9,0,0,0,0,,,,0.0,0.0,6,12.7,76,2,0,
329,Peyton Manning,23,IND,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,35,73,2,15,34.3,13,2.1,4.6,2.2,35,2.1,73,2,6,"PB,AP-2,AP MVP-2,AP OPoY-3"
330,Jake Delhomme,24,NOR,QB,2,2,0,0,0,,0,0,,,0.0,0.0,,,11,72,2,6,72.7,27,6.5,36.0,5.5,11,6.5,72,2,1,
331,Johnny McWilliams,27,ARI,TE,15,4,20,11,71,6.5,1,2,40.0,11,0.7,4.7,55.0,3.6,0,0,0,0,,,,0.0,0.0,11,6.5,71,1,1,
332,Derrick Walker,32,OAK,TE,11,3,9,7,71,10.1,1,4,77.8,21,0.6,6.5,77.8,7.9,0,0,0,0,,,,0.0,0.0,7,10.1,71,1,1,
333,Wane McGarity,23,DAL,WR,5,1,19,7,70,10.0,0,2,21.1,18,1.4,14.0,36.8,3.7,0,0,0,0,,,,0.0,0.0,7,10.0,70,0,0,
334,Fred Baxter,28,NYJ,TE,14,8,17,8,66,8.3,2,4,29.4,24,0.6,4.7,47.1,3.9,0,0,0,0,,,,0.0,0.0,8,8.3,66,2,0,
335,Mark Harris,29,SFO,WR,16,2,14,6,66,11.0,0,2,21.4,33,0.4,4.1,42.9,4.7,0,0,0,0,,,,0.0,0.0,6,11.0,66,0,1,
336,Kamil Loud,23,BUF,WR,7,0,9,6,66,11.0,0,4,55.6,20,0.9,9.4,66.7,7.3,0,0,0,0,,,,0.0,0.0,6,11.0,66,0,0,
337,Rod Rutledge,24,NWE,TE,16,2,12,7,66,9.4,0,3,58.3,13,0.4,4.1,58.3,5.5,0,0,0,0,,,,0.0,0.0,7,9.4,66,0,1,
338,Brett Bech,28,NOR,WR,8,0,8,4,65,16.3,1,4,50.0,23,0.5,8.1,50.0,8.1,0,0,0,0,,,,0.0,0.0,4,16.3,65,1,0,
339,Amos Zereoue,23,PIT,RB,8,0,2,2,17,8.5,0,1,50.0,14,0.3,2.1,100.0,8.5,18,48,0,4,44.4,8,2.7,6.0,2.3,20,3.3,65,0,0,
340,Chris Howard,24,JAX,RB,12,0,4,1,8,8.0,0,0,25.0,8,0.1,0.7,25.0,2.0,13,55,0,3,46.2,22,4.2,4.6,1.1,14,4.5,63,0,0,
341,Ryan Collins,24,BAL,TE,4,3,10,4,62,15.5,0,2,40.0,28,1.0,15.5,40.0,6.2,0,0,0,0,,,,0.0,0.0,4,15.5,62,0,0,
342,Rob Johnson,26,BUF,QB,2,1,0,0,0,,0,0,,,0.0,0.0,,,8,61,0,3,62.5,25,7.6,30.5,4.0,8,7.6,61,0,0,
343,Kevin Turner,30,PHI,FB,8,7,14,9,46,5.1,0,3,28.6,14,1.1,5.8,64.3,3.3,6,15,0,1,33.3,5,2.5,1.9,0.8,15,4.1,61,0,1,
344,Josh Wilcox,25,NOR,TE,8,4,7,6,61,10.2,0,3,71.4,19,0.8,7.6,85.7,8.7,0,0,0,0,,,,0.0,0.0,6,10.2,61,0,0,
345,Mac Cody,27,ARI,WR,13,0,12,6,60,10.0,1,4,41.7,16,0.5,4.6,50.0,5.0,0,0,0,0,,,,0.0,0.0,6,10.0,60,1,2,
346,Jerry Ellison,28,NWE,RB,12,0,4,4,50,12.5,0,2,100.0,23,0.3,4.2,100.0,12.5,2,10,0,1,100.0,8,5.0,0.8,0.2,6,10.0,60,0,0,
347,Charles Jordan,30,2TM,WR,8,1,10,3,60,20.0,0,2,20.0,43,0.4,7.5,30.0,6.0,0,0,0,0,,,,0.0,0.0,3,20.0,60,0,1,
347,Charles Jordan,30,SEA,WR,4,1,3,1,6,6.0,0,0,0.0,6,0.3,1.5,33.3,2.0,0,0,0,0,,,,0.0,0.0,1,6.0,6,0,0,
347,Charles Jordan,30,GNB,WR,4,0,7,2,54,27.0,0,2,28.6,43,0.5,13.5,28.6,7.7,0,0,0,0,,,,0.0,0.0,2,27.0,54,0,1,
348,Billy Miller,22,DEN,TE,10,0,10,5,59,11.8,0,3,50.0,26,0.5,5.9,50.0,5.9,0,0,0,0,,,,0.0,0.0,5,11.8,59,0,0,
349,Randall Cunningham,36,MIN,QB,6,6,0,0,0,,0,0,,,0.0,0.0,,,10,58,0,7,70.0,14,5.8,9.7,1.7,10,5.8,58,0,2,
350,Robert Chancey,27,DAL,RB,3,0,0,0,0,,0,0,,,0.0,0.0,,,14,57,0,3,57.1,11,4.1,19.0,4.7,14,4.1,57,0,0,
351,Chris Chandler,34,ATL,QB,12,12,0,0,0,,0,0,,,0.0,0.0,,,16,57,1,6,50.0,14,3.6,4.8,1.3,16,3.6,57,1,7,
352,Steve Young,38,SFO,QB,3,3,0,0,0,,0,0,,,0.0,0.0,,,11,57,0,3,45.5,14,5.2,19.0,3.7,11,5.2,57,0,2,
353,Jon Kitna,27,SEA,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,35,56,0,6,17.1,10,1.6,3.7,2.3,35,1.6,56,0,14,
354,Mark Chmura,30,GNB,TE,2,2,9,5,55,11.0,0,3,55.6,16,2.5,27.5,55.6,6.1,0,0,0,0,,,,0.0,0.0,5,11.0,55,0,0,
355,Howard Cross,32,NYG,TE,16,15,18,9,55,6.1,0,2,27.8,12,0.6,3.4,50.0,3.1,0,0,0,0,,,,0.0,0.0,9,6.1,55,0,0,
356,Hunter Goodwin,27,MIA,TE,15,5,10,8,55,6.9,0,3,60.0,14,0.5,3.7,80.0,5.5,0,0,0,0,,,,0.0,0.0,8,6.9,55,0,1,
357,Fabien Bownes,27,SEA,WR,15,0,6,4,68,17.0,1,2,50.0,49,0.3,4.5,66.7,11.3,1,-14,0,0,0.0,-14,-14.0,-0.9,0.1,5,10.8,54,1,0,
358,Harold Shaw,25,NWE,RB,8,0,3,2,31,15.5,0,1,33.3,29,0.3,3.9,66.7,10.3,9,23,0,2,33.3,12,2.6,2.9,1.1,11,4.9,54,0,0,
359,Greg DeLong,26,BAL,TE,16,7,21,13,52,4.0,1,2,33.3,9,0.8,3.3,61.9,2.5,0,0,0,0,,,,0.0,0.0,13,4.0,52,1,0,
360,Travis Jervey,27,SFO,RB,8,0,1,1,2,2.0,0,0,0.0,2,0.1,0.3,100.0,2.0,6,49,1,2,50.0,33,8.2,6.1,0.8,7,7.3,51,1,0,
361,Dave Brown,29,ARI,QB,8,5,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,13,49,0,5,53.8,10,3.8,6.1,1.6,13,3.8,49,0,4,
362,Billy Joe Hobert,28,NOR,QB,9,7,0,0,0,,0,0,,,0.0,0.0,,,12,47,1,5,58.3,10,3.9,5.2,1.3,12,3.9,47,1,2,
363,John Avery,23,2TM,RB,7,0,9,4,24,6.0,0,1,22.2,11,0.6,3.4,44.4,2.7,5,21,0,2,40.0,11,4.2,3.0,0.7,9,5.0,45,0,0,
363,John Avery,23,MIA,RB,1,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
363,John Avery,23,DEN,RB,6,0,7,4,24,6.0,0,1,28.6,11,0.7,4.0,57.1,3.4,5,21,0,2,40.0,11,4.2,3.5,0.8,9,5.0,45,0,0,
364,Tony Cline,28,SFO,TE,8,0,5,4,45,11.3,0,2,40.0,30,0.5,5.6,80.0,9.0,0,0,0,0,,,,0.0,0.0,4,11.3,45,0,0,
365,James Hodgins,22,STL,FB,15,0,6,6,35,5.8,0,1,66.7,10,0.4,2.3,100.0,5.8,7,10,1,2,57.1,3,1.4,0.7,0.5,13,3.5,45,1,0,
366,Brian Kinchen,34,CAR,TE,16,0,10,5,45,9.0,2,4,40.0,26,0.3,2.8,50.0,4.5,0,0,0,0,,,,0.0,0.0,5,9.0,45,2,0,
367,Andy McCullough,24,ARI,WR,2,0,6,3,45,15.0,0,2,33.3,31,1.5,22.5,50.0,7.5,0,0,0,0,,,,0.0,0.0,3,15.0,45,0,0,
368,Keith Elias,27,IND,RB,14,0,5,4,16,4.0,0,0,20.0,7,0.3,1.1,80.0,3.2,13,28,0,1,23.1,8,2.2,2.0,0.9,17,2.6,44,0,0,
369,Joey Kent,25,TEN,WR,8,0,6,3,42,14.0,0,2,50.0,25,0.4,5.3,50.0,7.0,0,0,0,0,,,,0.0,0.0,3,14.0,42,0,0,
370,Tommy Vardell,30,SFO,RB,6,4,11,7,36,5.1,0,1,27.3,11,1.2,6.0,63.6,3.3,6,6,1,2,50.0,5,1.0,1.0,1.0,13,3.2,42,1,0,
371,Jeff George,32,MIN,QB,12,10,0,0,0,,0,0,,,0.0,0.0,,,16,41,0,4,18.8,17,2.6,3.4,1.3,16,2.6,41,0,8,AP CPoY-4
372,Andrew Jordan,27,MIN,TE,11,1,7,5,40,8.0,1,2,71.4,11,0.5,3.6,71.4,5.7,0,0,0,0,,,,0.0,0.0,5,8.0,40,1,0,
373,Stacey Mack,24,JAX,RB,12,0,0,0,0,,0,0,,,0.0,0.0,,,7,40,0,2,28.6,19,5.7,3.3,0.6,7,5.7,40,0,0,
374,Chris Miller,34,DEN,QB,3,3,0,0,0,,0,0,,,0.0,0.0,,,8,40,0,3,50.0,13,5.0,13.3,2.7,8,5.0,40,0,2,
375,Ki-Jana Carter,26,CIN,RB,3,0,6,3,24,8.0,0,1,50.0,11,1.0,8.0,50.0,4.0,6,15,1,1,50.0,8,2.5,5.0,2.0,9,4.3,39,1,0,
376,Greg Comella,24,NYG,FB,16,3,10,8,39,4.9,0,2,30.0,26,0.5,2.4,80.0,3.9,1,0,0,0,0.0,,0.0,0.0,0.1,9,4.3,39,0,0,
377,Dino Philyaw,29,NOR,RB,13,0,5,2,23,11.5,0,1,40.0,14,0.2,1.8,40.0,4.6,4,16,0,1,25.0,18,4.0,1.2,0.3,6,6.5,39,0,1,
378,Zola Davis,24,CLE,WR,6,1,8,2,38,19.0,0,2,25.0,25,0.3,6.3,25.0,4.8,0,0,0,0,,,,0.0,0.0,2,19.0,38,0,0,
379,Ty Detmer,32,CLE,QB,5,2,0,0,0,,0,0,,,0.0,0.0,,,6,38,1,5,83.3,11,6.3,7.6,1.2,6,6.3,38,1,0,
380,Lennox Gordon,21,BUF,RB,8,0,0,0,0,,0,0,,,0.0,0.0,,,11,38,0,2,9.1,13,3.5,4.8,1.4,11,3.5,38,0,0,
381,Shaun King,22,TAM,QB,6,5,0,0,0,,0,0,,,0.0,0.0,,,18,38,0,5,44.4,8,2.1,6.3,3.0,18,2.1,38,0,4,
382,Eric Green,32,NYJ,TE,10,7,10,7,37,5.3,2,3,50.0,10,0.7,3.7,70.0,3.7,0,0,0,0,,,,0.0,0.0,7,5.3,37,2,0,
383,Travis McGriff,23,DEN,WR,14,0,7,3,37,12.3,0,2,42.9,15,0.2,2.6,42.9,5.3,0,0,0,0,,,,0.0,0.0,3,12.3,37,0,1,
384,David Palmer,27,MIN,WR,8,2,7,4,25,6.3,0,3,42.9,13,0.5,3.1,57.1,3.6,3,12,0,0,66.7,7,4.0,1.5,0.4,7,5.3,37,0,1,
385,Paul Shields,23,IND,RB,13,3,8,4,37,9.3,0,2,25.0,21,0.3,2.8,50.0,4.6,0,0,0,0,,,,0.0,0.0,4,9.3,37,0,0,
386,Kerry Collins,27,NYG,QB,10,7,0,0,0,,0,0,,,0.0,0.0,,,19,36,2,7,36.8,11,1.9,3.6,1.9,19,1.9,36,2,11,
387,Carlester Crumpler,28,MIN,TE,11,1,4,2,35,17.5,1,1,50.0,31,0.2,3.2,50.0,8.8,0,0,0,0,,,,0.0,0.0,2,17.5,35,1,0,
388,Sheldon Jackson,23,BUF,TE,13,4,8,4,34,8.5,0,1,50.0,16,0.3,2.6,50.0,4.3,0,0,0,0,,,,0.0,0.0,4,8.5,34,0,0,
389,Gus Frerotte,28,DET,QB,9,6,0,0,0,,0,0,,,0.0,0.0,,,15,33,0,3,20.0,8,2.2,3.7,1.7,15,2.2,33,0,3,
390,Lamont Hall,25,GNB,TE,14,0,3,3,33,11.0,0,2,66.7,13,0.2,2.4,100.0,11.0,0,0,0,0,,,,0.0,0.0,3,11.0,33,0,0,
391,Doug Pederson,31,PHI,QB,16,9,0,0,0,,0,0,,,0.0,0.0,,,20,33,0,5,25.0,19,1.7,2.1,1.3,20,1.7,33,0,7,
392,Donald Driver,24,GNB,WR,6,0,7,3,31,10.3,1,2,28.6,12,0.5,5.2,42.9,4.4,0,0,0,0,,,,0.0,0.0,3,10.3,31,1,0,
393,Brad Johnson,31,WAS,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,26,31,2,11,23.1,12,1.2,1.9,1.6,26,1.2,31,2,12,"PB,AP CPoY-2"
394,Shane Matthews,29,CHI,QB,8,7,0,0,0,,0,0,,,0.0,0.0,,,14,31,0,4,21.4,14,2.2,3.9,1.8,14,2.2,31,0,7,
395,Ronnie Powell,25,CLE,WR,14,0,1,1,45,45.0,0,1,100.0,45,0.1,3.2,100.0,45.0,1,-14,0,0,0.0,-14,-14.0,-1.0,0.1,2,15.5,31,0,3,
396,James Jenkins,32,WAS,TE,16,4,4,1,30,30.0,0,1,25.0,30,0.1,1.9,25.0,7.5,0,0,0,0,,,,0.0,0.0,1,30.0,30,0,0,
397,John Henry Mills,30,MIN,LB,15,0,3,3,30,10.0,0,3,100.0,14,0.2,2.0,100.0,10.0,0,0,0,0,,,,0.0,0.0,3,10.0,30,0,0,
398,Brian Milne,26,CIN,RB,1,1,0,0,0,,0,0,,,0.0,0.0,,,3,30,0,1,33.3,26,10.0,30.0,3.0,3,10.0,30,0,0,
399,Detron Smith,25,DEN,RB,16,0,5,4,23,5.8,0,2,60.0,11,0.3,1.4,80.0,4.6,1,7,0,0,100.0,7,7.0,0.4,0.1,5,6.0,30,0,0,PB
400,Matt Cushing,24,PIT,TE,7,1,6,2,29,14.5,0,1,33.3,22,0.3,4.1,33.3,4.8,0,0,0,0,,,,0.0,0.0,2,14.5,29,0,0,
401,Danny Wuerffel,25,NOR,QB,4,0,0,0,0,,0,0,,,0.0,0.0,,,2,29,1,1,50.0,29,14.5,7.3,0.5,2,14.5,29,1,0,
402,Chris Floyd,24,NWE,RB,13,0,5,2,16,8.0,0,1,20.0,11,0.2,1.2,40.0,3.2,6,12,0,0,16.7,6,2.0,0.9,0.5,8,3.5,28,0,0,
403,Itula Mili,26,SEA,TE,16,1,9,5,28,5.6,1,1,33.3,8,0.3,1.8,55.6,3.1,0,0,0,0,,,,0.0,0.0,5,5.6,28,1,1,
404,Yo Murphy,26,TAM,WR,7,0,8,4,28,7.0,0,1,50.0,9,0.6,4.0,50.0,3.5,0,0,0,0,,,,0.0,0.0,4,7.0,28,0,0,
405,Lorenzo Neal,29,TEN,FB,16,14,11,7,27,3.9,2,3,36.4,8,0.4,1.7,63.6,2.5,2,1,1,1,50.0,1,0.5,0.1,0.1,9,3.1,28,3,0,
406,Brandon Stokley,23,BAL,WR,2,0,8,1,28,28.0,1,1,12.5,28,0.5,14.0,12.5,3.5,0,0,0,0,,,,0.0,0.0,1,28.0,28,1,0,
407,James Bostic,27,PHI,RB,9,0,7,5,8,1.6,0,2,42.9,7,0.6,0.9,71.4,1.1,5,19,0,0,40.0,5,3.8,2.1,0.6,10,2.7,27,0,2,
408,Dwight Stone,35,NYJ,WR,16,0,5,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,2,27,0,1,50.0,36,13.5,1.7,0.1,2,13.5,27,0,3,
409,Jay Fiedler,28,JAX,QB,7,1,0,0,0,,0,0,,,0.0,0.0,,,13,26,0,3,30.8,15,2.0,3.7,1.9,13,2.0,26,0,1,
410,Sedrick Shaw,26,2TM,RB,4,0,3,3,4,1.3,0,0,33.3,7,0.8,1.0,100.0,1.3,7,22,1,3,42.9,10,3.1,5.5,1.8,10,2.6,26,1,1,
410,Sedrick Shaw,26,CLE,RB,3,0,2,2,8,4.0,0,0,50.0,7,0.7,2.7,100.0,4.0,3,2,0,1,33.3,3,0.7,0.7,1.0,5,2.0,10,0,1,
410,Sedrick Shaw,26,CIN,RB,1,0,1,1,-4,-4.0,0,0,0.0,-4,1.0,-4.0,100.0,-4.0,4,20,1,2,50.0,10,5.0,20.0,4.0,5,3.2,16,1,0,
411,Amp Lee,28,STL,RB,7,0,4,3,22,7.3,1,1,50.0,15,0.4,3.1,75.0,5.5,3,3,0,0,66.7,4,1.0,0.4,0.4,6,4.2,25,1,0,
412,Mike Lucky,24,DAL,TE,14,4,5,5,25,5.0,0,2,60.0,8,0.4,1.8,100.0,5.0,0,0,0,0,,,,0.0,0.0,5,5.0,25,0,0,
413,Cecil Martin,24,PHI,FB,12,5,16,11,22,2.0,0,1,12.5,9,0.9,1.8,68.8,1.4,3,3,0,1,33.3,2,1.0,0.3,0.3,14,1.8,25,0,0,
414,A.J. Ofodile,26,BAL,TE,7,3,9,4,25,6.3,0,0,0.0,9,0.6,3.6,44.4,2.8,0,0,0,0,,,,0.0,0.0,4,6.3,25,0,0,
415,Brock Olivo,23,DET,RB,14,0,8,4,24,6.0,0,1,12.5,12,0.3,1.7,50.0,3.0,1,1,0,1,100.0,1,1.0,0.1,0.1,5,5.0,25,0,0,
416,Tai Streets,22,SFO,WR,2,0,3,2,25,12.5,0,2,66.7,14,1.0,12.5,66.7,8.3,0,0,0,0,,,,0.0,0.0,2,12.5,25,0,0,
417,Deion Sanders,32,DAL,RCB,14,14,9,4,24,6.0,0,1,11.1,9,0.3,1.7,44.4,2.7,0,0,0,0,,,,0.0,0.0,4,6.0,24,0,1,"PB,AP-2"
418,Steve Stenstrom,28,SFO,QB,6,3,1,1,9,9.0,0,0,0.0,9,0.2,1.5,100.0,9.0,3,15,0,0,33.3,8,5.0,2.5,0.5,4,6.0,24,0,3,
419,Chris Walsh,31,MIN,WR,16,1,3,2,24,12.0,1,1,33.3,18,0.1,1.5,66.7,8.0,0,0,0,0,,,,0.0,0.0,2,12.0,24,1,0,
420,Rabih Abdullah,24,TAM,RB,15,1,3,2,11,5.5,0,0,0.0,8,0.1,0.7,66.7,3.7,5,12,0,1,20.0,10,2.4,0.8,0.3,7,3.3,23,0,0,
421,Malcolm Johnson,22,PIT,WR,6,0,9,2,23,11.5,0,2,22.2,18,0.3,3.8,22.2,2.6,0,0,0,0,,,,0.0,0.0,2,11.5,23,0,0,
