,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
136,Brad Hoover,24,CAR,FB,16,4,19,15,112,7.5,0,6,63.2,16,0.9,7.0,78.9,5.9,89,290,1,12,42.7,35,3.3,18.1,5.6,104,3.9,402,1,1,
137,Tony Martin,35,MIA,WR,10,5,63,26,393,15.1,0,19,39.7,44,2.6,39.3,41.3,6.2,0,0,0,0,,,,0.0,0.0,26,15.1,393,0,0,
138,Laveranues Coles,23,NYJ,WR,13,3,43,22,370,16.8,1,16,44.2,63,1.7,28.5,51.2,8.6,2,15,0,0,0.0,8,7.5,1.2,0.2,24,16.0,385,1,0,
139,Fred Beasley,26,SFO,FB,15,15,51,31,233,7.5,3,11,35.3,34,2.1,15.5,60.8,4.6,50,147,3,14,46.0,9,2.9,9.8,3.3,81,4.7,380,6,0,
140,David Sloan,28,DET,TE,15,10,60,32,379,11.8,2,19,41.7,59,2.1,25.3,53.3,6.3,0,0,0,0,,,,0.0,0.0,32,11.8,379,2,0,
141,Antowain Smith,28,BUF,RB,11,3,5,3,20,6.7,0,1,60.0,9,0.3,1.8,60.0,4.0,101,354,4,19,42.6,59,3.5,32.2,9.2,104,3.6,374,4,1,
142,Jay Riemersma,27,BUF,TE,12,12,60,31,372,12.0,5,19,46.7,35,2.6,31.0,51.7,6.2,0,0,0,0,,,,0.0,0.0,31,12.0,372,5,1,
143,Dorsey Levens,30,GNB,RB,5,5,21,16,146,9.1,0,9,52.4,37,3.2,29.2,76.2,7.0,77,224,3,13,28.6,17,2.9,44.8,15.4,93,4.0,370,3,0,
144,Bubba Franks,22,GNB,TE,16,13,55,34,363,10.7,1,16,52.7,27,2.1,22.7,61.8,6.6,0,0,0,0,,,,0.0,0.0,34,10.7,363,1,1,
145,James Jett,30,OAK,WR,16,13,39,20,356,17.8,2,16,48.7,84,1.3,22.3,51.3,9.1,0,0,0,0,,,,0.0,0.0,20,17.8,356,2,0,
146,Shaun Alexander,23,SEA,RB,16,1,11,5,41,8.2,0,2,18.2,18,0.3,2.6,45.5,3.7,64,313,2,20,45.3,50,4.9,19.6,4.0,69,5.1,354,2,2,
147,Shaun King,23,TAM,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,73,353,5,25,46.6,19,4.8,22.1,4.6,73,4.8,353,5,4,
148,Chad Morton,23,NOR,RB,16,3,37,30,213,7.1,0,12,51.4,35,1.9,13.3,81.1,5.8,36,136,0,6,33.3,16,3.8,8.5,2.3,66,5.3,349,0,2,
149,Rickey Dudley,28,OAK,TE,16,16,49,29,350,12.1,4,18,55.1,30,1.8,21.9,59.2,7.1,1,-7,0,0,0.0,-7,-7.0,-0.4,0.1,30,11.4,343,4,1,
150,Greg Clark,28,SFO,TE,15,15,51,38,342,9.0,2,18,56.9,34,2.5,22.8,74.5,6.7,0,0,0,0,,,,0.0,0.0,38,9.0,342,2,1,
151,Reggie Kelly,23,ATL,TE,16,16,50,31,340,11.0,2,14,46.0,37,1.9,21.3,62.0,6.8,0,0,0,0,,,,0.0,0.0,31,11.0,340,2,1,
152,Desmond Clark,23,DEN,TE,16,2,38,27,339,12.6,3,18,57.9,44,1.7,21.2,71.1,8.9,0,0,0,0,,,,0.0,0.0,27,12.6,339,3,0,
153,Errict Rhett,30,CLE,RB,5,4,19,14,78,5.6,0,1,31.6,16,2.8,15.6,73.7,4.1,71,258,0,10,36.6,42,3.6,51.6,14.2,85,4.0,336,0,0,
154,Bob Christian,32,ATL,FB,16,14,63,44,315,7.2,0,12,38.1,19,2.8,19.7,69.8,5.0,9,19,0,1,22.2,7,2.1,1.2,0.6,53,6.3,334,0,0,
155,Donald Driver,25,GNB,WR,16,2,49,21,322,15.3,1,16,38.8,49,1.3,20.1,42.9,6.6,1,4,0,0,100.0,4,4.0,0.3,0.1,22,14.8,326,1,0,
156,Cade McNown,23,CHI,QB,10,9,0,0,0,,0,0,,,0.0,0.0,,,50,326,3,18,46.0,30,6.5,32.6,5.0,50,6.5,326,3,8,
157,Greg Comella,25,NYG,FB,16,12,51,36,274,7.6,0,13,41.2,25,2.3,17.1,70.6,5.4,10,45,0,2,30.0,16,4.5,2.8,0.6,46,6.9,319,0,2,
158,Craig Yeast,24,CIN,WR,15,7,51,24,301,12.5,0,18,41.2,27,1.6,20.1,47.1,5.9,1,15,0,1,100.0,15,15.0,1.0,0.1,25,12.6,316,0,3,
159,Tony McGee,29,CIN,TE,14,14,49,26,309,11.9,1,13,44.9,39,1.9,22.1,53.1,6.3,0,0,0,0,,,,0.0,0.0,26,11.9,309,1,0,
160,Jackie Harris,32,DAL,TE,16,7,56,39,306,7.8,5,18,42.9,21,2.4,19.1,69.6,5.5,0,0,0,0,,,,0.0,0.0,39,7.8,306,5,0,
161,Richard Huntley,28,PIT,RB,13,0,19,10,91,9.1,0,4,31.6,19,0.8,7.0,52.6,4.8,46,215,3,13,41.3,30,4.7,16.5,3.5,56,5.5,306,3,1,
162,Justin Watson,25,STL,RB,14,2,11,10,56,5.6,0,1,45.5,15,0.7,4.0,90.9,5.1,54,249,4,13,40.7,49,4.6,17.8,3.9,64,4.8,305,4,0,
163,Aaron Shea,24,CLE,TE,15,8,50,30,302,10.1,2,10,36.0,37,2.0,20.1,60.0,6.0,0,0,0,0,,,,0.0,0.0,30,10.1,302,2,1,
164,Rob Johnson,27,BUF,QB,12,11,1,1,-6,-6.0,0,0,0.0,-6,0.1,-0.5,100.0,-6.0,42,307,1,16,47.6,23,7.3,25.6,3.5,43,7.0,301,1,4,
165,Wane McGarity,24,DAL,WR,14,0,49,25,250,10.0,0,12,40.8,25,1.8,17.9,51.0,5.1,6,49,1,2,50.0,22,8.2,3.5,0.4,31,9.6,299,1,2,
166,Cecil Martin,25,PHI,FB,16,9,39,31,219,7.1,0,13,51.3,26,1.9,13.7,79.5,5.6,13,77,0,2,46.2,23,5.9,4.8,0.8,44,6.7,296,0,1,
167,Keith Poole,26,NOR,WR,15,4,37,21,293,14.0,1,12,43.2,49,1.4,19.5,56.8,7.9,0,0,0,0,,,,0.0,0.0,21,14.0,293,1,1,
168,Yancey Thigpen,31,TEN,WR,12,0,27,15,289,19.3,2,10,44.4,56,1.3,24.1,55.6,10.7,0,0,0,0,,,,0.0,0.0,15,19.3,289,2,0,
169,Itula Mili,27,SEA,TE,16,6,47,28,288,10.3,3,18,48.9,34,1.8,18.0,59.6,6.1,0,0,0,0,,,,0.0,0.0,28,10.3,288,3,1,
170,Dave Moore,31,TAM,TE,16,16,54,29,288,9.9,3,19,48.1,28,1.8,18.0,53.7,5.3,0,0,0,0,,,,0.0,0.0,29,9.9,288,3,0,
171,Tai Streets,23,SFO,WR,15,1,41,19,287,15.1,0,10,41.5,39,1.3,19.1,46.3,7.0,1,0,0,1,0.0,,0.0,0.0,0.1,20,14.4,287,0,1,
172,Travis Taylor,22,BAL,WR,9,8,55,28,276,9.9,3,17,43.6,40,3.1,30.7,50.9,5.0,2,11,0,0,50.0,12,5.5,1.2,0.2,30,9.6,287,3,1,
173,Terrell Davis,28,DEN,RB,5,4,2,2,4,2.0,0,0,50.0,5,0.4,0.8,100.0,2.0,78,282,2,15,42.3,24,3.6,56.4,15.6,80,3.6,286,2,1,
174,Byron Chamberlain,29,DEN,TE,15,0,32,22,283,12.9,1,12,62.5,38,1.5,18.9,68.8,8.8,0,0,0,0,,,,0.0,0.0,22,12.9,283,1,0,
175,Andrew Glover,33,NOR,TE,16,14,40,21,281,13.4,4,12,40.0,39,1.3,17.6,52.5,7.0,0,0,0,0,,,,0.0,0.0,21,13.4,281,4,0,
176,Brian Mitchell,32,PHI,RB,16,1,21,13,89,6.8,1,5,38.1,21,0.8,5.6,61.9,4.2,25,187,2,9,52.0,85,7.5,11.7,1.6,38,7.3,276,3,3,
177,Plaxico Burress,23,PIT,WR,12,9,65,22,273,12.4,0,13,30.8,39,1.8,22.8,33.8,4.2,0,0,0,0,,,,0.0,0.0,22,12.4,273,0,1,
178,Joe Jurevicius,26,NYG,WR,14,3,48,24,272,11.3,1,17,47.9,43,1.7,19.4,50.0,5.7,0,0,0,0,,,,0.0,0.0,24,11.3,272,1,1,
179,Danny Farmer,23,CIN,WR,13,2,33,19,268,14.1,0,13,48.5,38,1.5,20.6,57.6,8.1,0,0,0,0,,,,0.0,0.0,19,14.1,268,0,1,
180,Jay Fiedler,29,MIA,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,54,267,1,23,48.1,30,4.9,17.8,3.6,54,4.9,267,1,2,AP CPoY-12
181,Anthony Johnson,33,JAX,RB,12,3,16,12,153,12.8,0,6,56.3,48,1.0,12.8,75.0,9.6,28,112,1,6,42.9,19,4.0,9.3,2.3,40,6.6,265,1,0,
182,Derrick Mayes,26,SEA,WR,13,8,47,29,264,9.1,1,16,44.7,40,2.2,20.3,61.7,5.6,0,0,0,0,,,,0.0,0.0,29,9.1,264,1,0,
183,Chris Fuamatu-Ma'afala,23,PIT,RB,7,1,16,11,107,9.7,0,6,43.8,25,1.6,15.3,68.8,6.7,21,149,1,6,52.4,23,7.1,21.3,3.0,32,8.0,256,1,0,
184,Reggie Jones,29,SDG,WR,11,2,38,22,253,11.5,0,14,47.4,34,2.0,23.0,57.9,6.7,0,0,0,0,,,,0.0,0.0,22,11.5,253,0,1,
185,Thurman Thomas,34,MIA,RB,9,0,24,16,117,7.3,1,6,37.5,15,1.8,13.0,66.7,4.9,28,136,0,7,35.7,25,4.9,15.1,3.1,44,5.8,253,1,1,
186,William Henderson,29,GNB,FB,16,6,45,35,234,6.7,1,10,60.0,25,2.2,14.6,77.8,5.2,2,16,0,0,100.0,12,8.0,1.0,0.1,37,6.8,250,1,1,
187,Pete Mitchell,29,NYG,TE,14,5,37,25,245,9.8,1,17,59.5,22,1.8,17.5,67.6,6.6,0,0,0,0,,,,0.0,0.0,25,9.8,245,1,1,
188,Jamel White,23,CLE,RB,13,0,19,13,100,7.7,0,3,36.8,25,1.0,7.7,68.4,5.3,47,145,0,6,31.9,14,3.1,11.2,3.6,60,4.1,245,0,0,
189,Jeff Blake,30,NOR,QB,11,11,0,0,0,,0,0,,,0.0,0.0,,,57,243,1,19,52.6,20,4.3,22.1,5.2,57,4.3,243,1,7,
190,Carl Pickens,30,TEN,WR,9,6,29,10,242,24.2,0,9,31.0,67,1.1,26.9,34.5,8.3,0,0,0,0,,,,0.0,0.0,10,24.2,242,0,0,
191,Isaac Byrd,26,CAR,WR,15,4,44,22,241,11.0,2,14,45.5,34,1.5,16.1,50.0,5.5,0,0,0,0,,,,0.0,0.0,22,11.0,241,2,0,
192,Courtney Hawkins,31,PIT,WR,13,5,43,19,238,12.5,1,10,32.6,33,1.5,18.3,44.2,5.5,0,0,0,0,,,,0.0,0.0,19,12.5,238,1,0,
193,Christian Fauria,29,SEA,TE,15,10,39,28,237,8.5,2,13,56.4,16,1.9,15.8,71.8,6.1,0,0,0,0,,,,0.0,0.0,28,8.5,237,2,1,
194,Mario Bates,27,DET,RB,13,0,20,15,109,7.3,0,5,30.0,17,1.2,8.4,75.0,5.5,31,127,2,12,41.9,23,4.1,9.8,2.4,46,5.1,236,2,0,
195,Mark Brunell,30,JAX,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,48,236,2,13,47.9,16,4.9,14.8,3.0,48,4.9,236,2,7,
196,Reidel Anthony,24,TAM,WR,16,1,33,15,232,15.5,4,13,42.4,46,0.9,14.5,45.5,7.0,0,0,0,0,,,,0.0,0.0,15,15.5,232,4,0,
197,Akili Smith,25,CIN,QB,12,11,0,0,0,,0,0,,,0.0,0.0,,,41,232,0,17,53.7,21,5.7,19.3,3.4,41,5.7,232,0,14,
198,Tony Simmons,26,NWE,WR,12,2,30,14,231,16.5,1,11,43.3,46,1.2,19.3,46.7,7.7,0,0,0,0,,,,0.0,0.0,14,16.5,231,1,0,
199,J.J. Johnson,26,MIA,RB,13,1,12,10,61,6.1,0,2,50.0,11,0.8,4.7,83.3,5.1,50,168,1,5,42.0,16,3.4,12.9,3.8,60,3.8,229,1,0,
200,Troy Edwards,23,PIT,WR,14,1,44,18,215,11.9,0,11,31.8,27,1.3,15.4,40.9,4.9,3,4,0,0,0.0,15,1.3,0.3,0.2,21,10.4,219,0,1,
201,Macey Brooks,25,CHI,WR,16,3,50,26,216,8.3,0,8,38.0,27,1.6,13.5,52.0,4.3,0,0,0,0,,,,0.0,0.0,26,8.3,216,0,0,
202,MarTay Jenkins,25,ARI,WR,16,2,40,17,219,12.9,0,11,35.0,34,1.1,13.7,42.5,5.5,1,-4,0,0,0.0,-4,-4.0,-0.3,0.1,18,11.9,215,0,3,
203,Kris Mangum,27,CAR,TE,15,7,31,19,215,11.3,1,13,54.8,31,1.3,14.3,61.3,6.9,0,0,0,0,,,,0.0,0.0,19,11.3,215,1,0,
204,Autry Denson,24,MIA,RB,11,0,23,14,105,7.5,0,6,34.8,28,1.3,9.5,60.9,4.6,31,108,0,5,35.5,12,3.5,9.8,2.8,45,4.7,213,0,1,
205,Mac Cody,28,ARI,WR,15,1,27,17,212,12.5,0,12,55.6,24,1.1,14.1,63.0,7.9,0,0,0,0,,,,0.0,0.0,17,12.5,212,0,4,
206,Rodney Thomas,27,TEN,RB,16,0,11,8,35,4.4,1,2,27.3,9,0.5,2.2,72.7,3.2,61,175,0,6,27.9,20,2.9,10.9,3.8,69,3.0,210,1,1,
207,Jermaine Wiggins,25,2TM,TE,15,2,28,18,207,11.5,2,12,57.1,59,1.2,13.8,64.3,7.4,0,0,0,0,,,,0.0,0.0,18,11.5,207,2,1,
207,Jermaine Wiggins,25,NYJ,TE,11,0,4,2,4,2.0,1,1,25.0,3,0.2,0.4,50.0,1.0,0,0,0,0,,,,0.0,0.0,2,2.0,4,1,0,
207,Jermaine Wiggins,25,NWE,TE,4,2,24,16,203,12.7,1,11,62.5,59,4.0,50.8,66.7,8.5,0,0,0,0,,,,0.0,0.0,16,12.7,203,1,1,
208,Larry Foster,24,DET,WR,10,0,26,17,175,10.3,1,5,26.9,40,1.7,17.5,65.4,6.7,2,31,0,1,100.0,16,15.5,3.1,0.2,19,10.8,206,1,2,
209,Jake Reed,33,NOR,WR,7,6,31,16,206,12.9,0,12,51.6,22,2.3,29.4,51.6,6.6,0,0,0,0,,,,0.0,0.0,16,12.9,206,0,0,
210,Kaseem Sinceno,24,CHI,TE,11,11,41,23,206,9.0,0,12,48.8,28,2.1,18.7,56.1,5.0,0,0,0,0,,,,0.0,0.0,23,9.0,206,0,0,
211,Obafemi Ayanbadejo,25,BAL,RB,8,4,29,23,168,7.3,1,9,48.3,26,2.9,21.0,79.3,5.8,15,37,1,4,53.3,8,2.5,4.6,1.9,38,5.4,205,2,0,
212,John Davis,27,MIN,TE,15,9,29,17,202,11.9,1,10,48.3,37,1.1,13.5,58.6,7.0,0,0,0,0,,,,0.0,0.0,17,11.9,202,1,0,
213,E.G. Green,25,IND,WR,7,0,26,18,201,11.2,1,12,57.7,34,2.6,28.7,69.2,7.7,0,0,0,0,,,,0.0,0.0,18,11.2,201,1,0,
214,Charlie Batch,26,DET,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,44,199,2,12,40.9,19,4.5,13.3,2.9,44,4.5,199,2,6,
215,Jermaine Lewis,26,BAL,WR,15,1,35,19,161,8.5,1,11,42.9,26,1.3,10.7,54.3,4.6,3,38,0,2,100.0,23,12.7,2.5,0.2,22,9.0,199,1,0,
216,Erron Kinney,23,TEN,TE,16,9,35,19,197,10.4,1,10,42.9,19,1.2,12.3,54.3,5.6,0,0,0,0,,,,0.0,0.0,19,10.4,197,1,1,
217,Terrelle Smith,22,NOR,FB,14,9,18,12,65,5.4,0,1,50.0,10,0.9,4.6,66.7,3.6,29,131,0,5,58.6,16,4.5,9.4,2.1,41,4.8,196,0,1,
218,Mark Bruener,28,PIT,TE,16,16,34,17,192,11.3,3,11,41.2,30,1.1,12.0,50.0,5.6,0,0,0,0,,,,0.0,0.0,17,11.3,192,3,0,
219,Zack Crockett,28,OAK,FB,16,4,15,10,62,6.2,0,3,46.7,15,0.6,3.9,66.7,4.1,43,130,7,11,46.5,11,3.0,8.1,2.7,53,3.6,192,7,0,
220,Chris Walsh,32,MIN,WR,16,0,22,18,191,10.6,0,13,68.2,21,1.1,11.9,81.8,8.7,0,0,0,0,,,,0.0,0.0,18,10.6,191,0,0,
221,Matthew Hatchette,26,MIN,WR,14,4,33,16,190,11.9,2,9,30.3,39,1.1,13.6,48.5,5.8,0,0,0,0,,,,0.0,0.0,16,11.9,190,2,0,
222,Brandon Stokley,24,BAL,WR,7,1,17,11,184,16.7,2,10,64.7,32,1.6,26.3,64.7,10.8,1,6,0,1,100.0,6,6.0,0.9,0.1,12,15.8,190,2,0,
223,KaRon Coleman,22,DEN,RB,9,0,3,1,5,5.0,0,0,0.0,5,0.1,0.6,33.3,1.7,54,183,1,10,44.4,24,3.4,20.3,6.0,55,3.4,188,1,2,
224,Terry Allen,32,NOR,RB,4,3,1,1,7,7.0,0,0,0.0,7,0.3,1.8,100.0,7.0,46,179,2,9,43.5,18,3.9,44.8,11.5,47,4.0,186,2,0,
225,Jake Plummer,26,ARI,QB,14,14,0,0,0,,0,0,,,0.0,0.0,,,37,183,0,12,45.9,24,4.9,13.1,2.6,37,4.9,183,0,8,
226,Trevor Gaylor,23,SDG,WR,14,2,31,13,182,14.0,1,7,35.5,62,0.9,13.0,41.9,5.9,0,0,0,0,,,,0.0,0.0,13,14.0,182,1,0,
227,R. Jay Soward,22,JAX,WR,13,2,34,14,154,11.0,1,5,26.5,45,1.1,11.8,41.2,4.5,3,28,0,1,66.7,20,9.3,2.2,0.2,17,10.7,182,1,3,
228,Chris Hetherington,28,CAR,FB,16,5,21,14,116,8.3,1,9,52.4,19,0.9,7.3,66.7,5.5,23,65,2,5,34.8,14,2.8,4.1,1.4,37,4.9,181,3,0,
229,Todd Pinkston,23,PHI,WR,16,1,34,10,181,18.1,0,7,26.5,45,0.6,11.3,29.4,5.3,0,0,0,0,,,,0.0,0.0,10,18.1,181,0,0,
230,Johnny McWilliams,28,MIN,TE,15,7,29,22,180,8.2,3,8,48.3,26,1.5,12.0,75.9,6.2,0,0,0,0,,,,0.0,0.0,22,8.2,180,3,0,
231,Frank Moreau,24,KAN,RB,11,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,67,179,4,17,40.3,22,2.7,16.3,6.1,67,2.7,179,4,2,
232,Jed Weaver,24,MIA,TE,16,0,15,10,179,17.9,0,8,66.7,41,0.6,11.2,66.7,11.9,0,0,0,0,,,,0.0,0.0,10,17.9,179,0,1,
233,Tyrone Davis,28,GNB,TE,14,9,40,19,177,9.3,2,10,37.5,41,1.4,12.6,47.5,4.4,0,0,0,0,,,,0.0,0.0,19,9.3,177,2,2,
234,Patrick Johnson,24,BAL,WR,12,9,37,12,156,13.0,2,8,32.4,46,1.0,13.0,32.4,4.2,2,21,0,1,50.0,19,10.5,1.8,0.2,14,12.6,177,2,0,
235,Jon Ritchie,26,OAK,FB,13,12,33,26,173,6.7,0,9,42.4,17,2.0,13.3,78.8,5.2,0,0,0,0,,,,0.0,0.0,26,6.7,173,0,0,
236,Aaron Brooks,24,NOR,QB,8,5,0,0,0,,0,0,,,0.0,0.0,,,41,170,2,14,48.8,29,4.1,21.3,5.1,41,4.1,170,2,4,
237,Robert Thomas,26,DAL,FB,16,15,31,23,117,5.1,2,4,45.2,14,1.4,7.3,74.2,3.8,15,51,0,6,53.3,9,3.4,3.2,0.9,38,4.4,168,2,2,
238,Jason Tucker,24,DAL,WR,16,7,27,13,126,9.7,0,9,40.7,18,0.8,7.9,48.1,4.7,4,42,1,2,100.0,17,10.5,2.6,0.3,17,9.9,168,1,3,
239,Tony Carter,28,NWE,FB,16,6,15,9,73,8.1,0,3,33.3,21,0.6,4.6,60.0,4.9,37,90,2,10,37.8,9,2.4,5.6,2.3,46,3.5,163,2,0,
240,Doug Flutie,38,BUF,QB,11,5,0,0,0,,0,0,,,0.0,0.0,,,36,161,1,10,44.4,32,4.5,14.6,3.3,36,4.5,161,1,5,
241,Terry Hardy,24,ARI,TE,16,15,45,27,160,5.9,1,10,42.2,13,1.7,10.0,60.0,3.6,0,0,0,0,,,,0.0,0.0,27,5.9,160,1,2,
242,Robert Holcombe,25,STL,FB,14,9,11,8,90,11.3,1,5,72.7,19,0.6,6.4,72.7,8.2,21,70,3,8,71.4,11,3.3,5.0,1.5,29,5.5,160,4,0,
243,Michael Wiley,22,DAL,RB,10,0,18,14,72,5.1,1,3,38.9,15,1.4,7.2,77.8,4.0,24,88,0,5,37.5,11,3.7,8.8,2.4,38,4.2,160,1,3,
244,Drew Bledsoe,28,NWE,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,47,158,2,14,44.7,16,3.4,9.9,2.9,47,3.4,158,2,9,
245,Jerald Moore,26,NOR,RB,11,1,0,0,0,,0,0,,,0.0,0.0,,,37,156,1,8,51.4,40,4.2,14.2,3.4,37,4.2,156,1,0,
246,Robert Wilson,26,NOR,WR,15,0,19,11,154,14.0,0,8,52.6,30,0.7,10.3,57.9,8.1,0,0,0,0,,,,0.0,0.0,11,14.0,154,0,0,
247,Bernie Parmalee,33,NYJ,RB,14,0,13,9,66,7.3,0,2,38.5,18,0.6,4.7,69.2,5.1,27,87,2,8,40.7,18,3.2,6.2,1.9,36,4.3,153,2,0,
248,Eric Bjornson,29,NWE,TE,8,6,33,20,152,7.6,2,11,45.5,19,2.5,19.0,60.6,4.6,0,0,0,0,,,,0.0,0.0,20,7.6,152,2,0,
249,Curtis Enis,24,CHI,FB,12,5,11,8,68,8.5,0,5,45.5,18,0.7,5.7,72.7,6.2,36,84,1,4,44.4,11,2.3,7.0,3.0,44,3.5,152,1,0,
250,Brian Kozlowski,30,ATL,TE,16,3,25,15,151,10.1,2,10,52.0,30,0.9,9.4,60.0,6.0,0,0,0,0,,,,0.0,0.0,15,10.1,151,2,0,
251,Mack Strong,29,SEA,FB,16,13,30,23,141,6.1,1,7,40.0,24,1.4,8.8,76.7,4.7,3,9,0,1,66.7,4,3.0,0.6,0.2,26,5.8,150,1,0,
252,Fred McCrary,28,SDG,FB,15,12,26,18,141,7.8,2,9,46.2,19,1.2,9.4,69.2,5.4,7,8,0,1,14.3,4,1.1,0.5,0.5,25,6.0,149,2,1,
253,Robert Chancey,28,SDG,RB,4,3,2,1,6,6.0,0,0,50.0,6,0.3,1.5,50.0,3.0,42,141,2,9,33.3,14,3.4,35.3,10.5,43,3.4,147,2,0,
254,William Floyd,28,CAR,FB,10,8,27,17,114,6.7,1,8,40.7,15,1.7,11.4,63.0,4.2,16,33,1,2,50.0,8,2.1,3.3,1.6,33,4.5,147,2,0,
255,Stacey Mack,25,JAX,RB,6,2,0,0,0,,0,0,,,0.0,0.0,,,54,145,1,10,24.1,14,2.7,24.2,9.0,54,2.7,145,1,3,
256,Anthony Becht,23,NYJ,TE,14,10,30,16,144,9.0,2,9,50.0,30,1.1,10.3,53.3,4.8,0,0,0,0,,,,0.0,0.0,16,9.0,144,2,1,
257,Adrian Murrell,30,WAS,RB,15,0,22,16,93,5.8,0,1,27.3,12,1.1,6.2,72.7,4.2,20,50,0,2,20.0,13,2.5,3.3,1.3,36,4.0,143,0,1,
258,Jim Kleinsasser,23,MIN,FB,14,8,14,10,98,9.8,0,4,35.7,21,0.7,7.0,71.4,7.0,12,43,0,2,50.0,7,3.6,3.1,0.9,22,6.4,141,0,0,
259,O.J. McDuffie,31,MIA,WR,9,1,25,14,143,10.2,0,9,40.0,24,1.6,15.9,56.0,5.7,1,-3,0,0,0.0,-3,-3.0,-0.3,0.1,15,9.3,140,0,0,
260,Sedrick Irvin,22,DET,RB,6,0,12,8,90,11.3,0,4,50.0,18,1.3,15.0,66.7,7.5,9,49,0,1,33.3,32,5.4,8.2,1.5,17,8.2,139,0,1,
261,Nick Luchey,23,CIN,FB,14,4,19,7,84,12.0,0,4,26.3,20,0.5,6.0,36.8,4.4,10,54,0,4,60.0,13,5.4,3.9,0.7,17,8.1,138,0,2,
262,Marc Edwards,26,CLE,FB,16,8,22,16,128,8.0,2,5,59.1,21,1.0,8.0,72.7,5.8,2,9,0,0,100.0,6,4.5,0.6,0.1,18,7.6,137,2,2,
263,Alvis Whitted,26,JAX,WR,16,3,26,13,137,10.5,3,7,38.5,37,0.8,8.6,50.0,5.3,0,0,0,0,,,,0.0,0.0,13,10.5,137,3,1,
264,De'Mond Parker,24,GNB,RB,8,0,12,9,50,5.6,0,3,50.0,10,1.1,6.3,75.0,4.2,18,85,0,4,44.4,24,4.7,10.6,2.3,27,5.0,135,0,0,
265,Charles Lee,23,GNB,WR,15,1,21,10,134,13.4,0,8,42.9,38,0.7,8.9,47.6,6.4,0,0,0,0,,,,0.0,0.0,10,13.4,134,0,0,
266,Bert Emanuel,30,MIA,WR,11,0,21,7,132,18.9,1,5,33.3,53,0.6,12.0,33.3,6.3,3,-2,0,0,0.0,,-0.7,-0.2,0.3,10,13.0,130,1,1,
267,Windrell Hayes,24,NYJ,WR,8,1,19,6,126,21.0,0,6,31.6,32,0.8,15.8,31.6,6.6,1,2,0,0,0.0,2,2.0,0.3,0.1,7,18.3,128,0,0,
268,Jon Kitna,28,SEA,QB,15,12,0,0,0,,0,0,,,0.0,0.0,,,48,127,1,15,47.9,13,2.6,8.5,3.2,48,2.6,127,1,17,
269,Paul Smith,22,SFO,RB,10,0,3,2,55,27.5,0,1,66.7,47,0.2,5.5,66.7,18.3,18,72,0,3,50.0,14,4.0,7.2,1.8,20,6.4,127,0,2,
270,Ron Dugans,23,CIN,WR,14,5,38,14,125,8.9,1,8,26.3,17,1.0,8.9,36.8,3.3,0,0,0,0,,,,0.0,0.0,14,8.9,125,1,0,
271,Rob Konrad,24,MIA,FB,15,14,24,14,83,5.9,0,2,29.2,18,0.9,5.5,58.3,3.5,15,39,0,1,33.3,5,2.6,2.6,1.0,29,4.2,122,0,0,
272,Skip Hicks,26,WAS,RB,10,1,5,5,43,8.6,0,1,60.0,25,0.5,4.3,100.0,8.6,29,78,1,6,37.9,12,2.7,7.8,2.9,34,3.6,121,1,1,
273,Jonathan Linton,26,BUF,RB,14,2,4,3,8,2.7,1,1,25.0,4,0.2,0.6,75.0,2.0,38,112,0,6,39.5,12,2.9,8.0,2.7,41,2.9,120,1,3,
274,Stoney Case,28,DET,QB,5,1,0,0,0,,0,0,,,0.0,0.0,,,16,117,1,6,43.8,27,7.3,23.4,3.2,16,7.3,117,1,1,
275,Peyton Manning,24,IND,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,37,116,1,11,35.1,14,3.1,7.3,2.3,37,3.1,116,1,5,"PB,AP-2,AP MVP-5,AP OPoY-8"
276,Bobby Engram,27,CHI,WR,3,3,23,16,109,6.8,0,6,39.1,25,5.3,36.3,69.6,4.7,1,1,0,0,0.0,1,1.0,0.3,0.3,17,6.5,110,0,1,
277,Elvis Grbac,30,KAN,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,30,110,1,6,36.7,22,3.7,7.3,2.0,30,3.7,110,1,7,PB
278,John Allred,26,CHI,TE,5,3,15,9,109,12.1,1,5,53.3,25,1.8,21.8,60.0,7.3,0,0,0,0,,,,0.0,0.0,9,12.1,109,1,0,
279,David LaFleur,26,DAL,TE,15,10,21,12,109,9.1,1,7,47.6,19,0.8,7.3,57.1,5.2,0,0,0,0,,,,0.0,0.0,12,9.1,109,1,0,
280,Brett Favre,31,GNB,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,27,108,0,7,40.7,18,4.0,6.8,1.7,27,4.0,108,0,9,
