,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
275,LaVon Brazill,24,IND,WR,10,0,27,12,161,13.4,2,7,37.0,29,1.2,16.1,44.4,6.0,0,0,0,0,,,,0.0,0.0,12,13.4,161,2,1,
276,Chris Polk,24,PHI,RB,15,0,5,4,61,15.3,0,1,60.0,34,0.3,4.1,80.0,12.2,11,98,3,5,63.6,38,8.9,6.5,0.7,15,10.6,159,3,0,
277,Anthony Sherman,25,KAN,RB,16,8,24,18,155,8.6,1,8,54.2,26,1.1,9.7,75.0,6.5,2,3,0,1,50.0,2,1.5,0.2,0.1,20,7.9,158,1,1,
278,Jake Locker,25,TEN,QB,7,7,0,0,0,,0,0,,,0.0,0.0,,,24,155,2,10,50.0,39,6.5,22.1,3.4,24,6.5,155,2,3,
279,DeVier Posey,23,HOU,WR,14,0,25,15,155,10.3,0,5,24.0,42,1.1,11.1,60.0,6.2,0,0,0,0,,,,0.0,0.0,15,10.3,155,0,0,
280,Antone Smith,28,ATL,RB,15,0,3,2,10,5.0,0,0,0.0,6,0.1,0.7,66.7,3.3,5,145,2,4,100.0,50,29.0,9.7,0.3,7,22.1,155,2,0,
281,David Wilson,22,NYG,RB,5,4,6,2,8,4.0,0,0,16.7,6,0.4,1.6,33.3,1.3,44,146,1,10,45.5,18,3.3,29.2,8.8,46,3.3,154,1,2,
282,Christian Ponder,25,MIN,QB,9,9,0,0,0,,0,0,,,0.0,0.0,,,34,151,4,12,41.2,19,4.4,16.8,3.8,34,4.4,151,4,7,
283,Travis Benjamin,24,CLE,WR,8,3,13,5,105,21.0,0,4,38.5,39,0.6,13.1,38.5,8.1,1,45,0,1,100.0,45,45.0,5.6,0.1,6,25.0,150,0,2,
284,Malcom Floyd,32,SDG,WR,2,2,11,6,149,24.8,0,5,54.5,47,3.0,74.5,54.5,13.5,0,0,0,0,,,,0.0,0.0,6,24.8,149,0,0,
285,Jonathan Grimes,24,HOU,RB,2,1,6,6,76,12.7,0,2,66.7,31,3.0,38.0,100.0,12.7,21,73,1,6,47.6,12,3.5,36.5,10.5,27,5.5,149,1,1,
286,Greg Salas,25,NYJ,WR,8,0,13,8,143,17.9,0,5,53.8,44,1.0,17.9,61.5,11.0,0,0,0,0,,,,0.0,0.0,8,17.9,143,0,0,
287,Jaron Brown,23,ARI,WR,16,0,17,11,140,12.7,1,6,52.9,32,0.7,8.8,64.7,8.2,0,0,0,0,,,,0.0,0.0,11,12.7,140,1,0,
288,Johnathan Franklin,24,GNB,RB,11,0,5,4,30,7.5,0,2,80.0,10,0.4,2.7,80.0,6.0,19,107,1,7,52.6,51,5.6,9.7,1.7,23,6.0,137,1,2,
289,Brittan Golden,25,ARI,WR,5,0,10,4,136,34.0,0,3,30.0,63,0.8,27.2,40.0,13.6,0,0,0,0,,,,0.0,0.0,4,34.0,136,0,0,
290,Michael Hoomanawanui,25,NWE,TE,13,10,19,12,136,11.3,1,8,42.1,19,0.9,10.5,63.2,7.2,0,0,0,0,,,,0.0,0.0,12,11.3,136,1,0,
291,A.J. Jenkins,24,KAN,WR,16,1,17,8,130,16.3,0,4,29.4,48,0.5,8.1,47.1,7.6,2,6,0,0,50.0,5,3.0,0.4,0.1,10,13.6,136,0,0,
292,Kyle Williams,25,SFO,WR,9,5,27,12,113,9.4,0,5,37.0,16,1.3,12.6,44.4,4.2,2,23,0,2,100.0,13,11.5,2.6,0.2,14,9.7,136,0,2,
293,Stanley Havili,26,IND,RB,13,8,21,18,128,7.1,1,6,52.4,20,1.4,9.8,85.7,6.1,7,7,0,1,14.3,4,1.0,0.5,0.5,25,5.4,135,1,0,
294,Gavin Escobar,22,DAL,TE,16,1,15,9,134,14.9,2,7,53.3,25,0.6,8.4,60.0,8.9,0,0,0,0,,,,0.0,0.0,9,14.9,134,2,0,
295,Chase Ford,23,MIN,TE,9,0,16,11,133,12.1,0,8,43.8,37,1.2,14.8,68.8,8.3,0,0,0,0,,,,0.0,0.0,11,12.1,133,0,0,
296,Tommy Bohanon,23,NYJ,RB,16,8,16,11,69,6.3,0,4,43.8,21,0.7,4.3,68.8,4.3,17,62,0,4,58.8,8,3.6,3.9,1.1,28,4.7,131,0,0,
297,Joe Flacco,28,BAL,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,27,131,1,12,59.3,22,4.9,8.2,1.7,27,4.9,131,1,8,
298,Gary Barnidge,28,CLE,TE,16,12,18,13,127,9.8,2,6,50.0,40,0.8,7.9,72.2,7.1,0,0,0,0,,,,0.0,0.0,13,9.8,127,2,0,
299,Junior Hemingway,25,KAN,WR,16,2,20,13,125,9.6,2,6,40.0,24,0.8,7.8,65.0,6.3,0,0,0,0,,,,0.0,0.0,13,9.6,125,2,2,
300,Frank Summers,28,BUF,RB,15,9,8,7,79,11.3,1,5,87.5,34,0.5,5.3,87.5,9.9,12,46,1,3,50.0,16,3.8,3.1,0.8,19,6.6,125,2,0,
301,Clyde Gates,27,NYJ,WR,6,2,24,12,122,10.2,0,5,29.2,34,2.0,20.3,50.0,5.1,0,0,0,0,,,,0.0,0.0,12,10.2,122,0,0,
302,Alfonso Smith,26,ARI,RB,16,0,13,10,68,6.8,0,1,69.2,10,0.6,4.3,76.9,5.2,18,54,1,5,50.0,21,3.0,3.4,1.1,28,4.4,122,1,2,
303,Josh Boyce,22,NWE,WR,9,3,19,9,121,13.4,0,6,42.1,30,1.0,13.4,47.4,6.4,0,0,0,0,,,,0.0,0.0,9,13.4,121,0,0,
304,Brandon Bostick,24,GNB,TE,11,0,14,7,120,17.1,1,5,35.7,26,0.6,10.9,50.0,8.6,0,0,0,0,,,,0.0,0.0,7,17.1,120,1,0,
305,Aaron Rodgers,30,GNB,QB,9,9,0,0,0,,0,0,,,0.0,0.0,,,30,120,0,11,50.0,18,4.0,13.3,3.3,30,4.0,120,0,4,
306,John Kuhn,31,GNB,RB,15,6,19,13,81,6.2,0,2,47.4,20,0.9,5.4,68.4,4.3,10,38,1,7,70.0,12,3.8,2.5,0.7,23,5.2,119,1,1,
307,Vance McDonald,23,SFO,TE,15,4,19,8,119,14.9,0,5,36.8,25,0.5,7.9,42.1,6.3,0,0,0,0,,,,0.0,0.0,8,14.9,119,0,0,
308,Jay Cutler,30,CHI,QB,11,11,0,0,0,,0,0,,,0.0,0.0,,,23,118,0,7,43.5,18,5.1,10.7,2.1,23,5.1,118,0,5,
309,Brandon Stokley,37,BAL,WR,6,0,21,13,115,8.8,0,8,42.9,18,2.2,19.2,61.9,5.5,0,0,0,0,,,,0.0,0.0,13,8.8,115,0,0,
310,Marcus Thigpen,27,MIA,RB,16,0,11,8,97,12.1,1,4,54.5,50,0.5,6.1,72.7,8.8,6,18,0,1,33.3,9,3.0,1.1,0.4,14,8.2,115,1,3,
311,Jacoby Ford,26,OAK,WR,14,1,24,13,99,7.6,0,5,33.3,22,0.9,7.1,54.2,4.1,5,15,0,0,20.0,4,3.0,1.1,0.4,18,6.3,114,0,4,
312,Chris Owusu,23,TAM,WR,9,4,20,13,114,8.8,0,5,50.0,20,1.4,12.7,65.0,5.7,0,0,0,0,,,,0.0,0.0,13,8.8,114,0,0,
313,Justin Forsett,28,JAX,RB,9,0,16,15,82,5.5,0,5,31.3,14,1.7,9.1,93.8,5.1,6,31,0,1,33.3,10,5.2,3.4,0.7,21,5.4,113,0,1,
314,Cory Harkey,23,STL,RB,15,10,18,13,113,8.7,2,7,61.1,31,0.9,7.5,72.2,6.3,0,0,0,0,,,,0.0,0.0,13,8.7,113,2,0,
315,Darrel Young,26,WAS,RB,13,7,9,4,71,17.8,1,1,22.2,62,0.3,5.5,44.4,7.9,12,41,3,7,58.3,19,3.4,3.2,0.9,16,7.0,112,4,0,
316,Jason Campbell,32,CLE,QB,9,8,0,0,0,,0,0,,,0.0,0.0,,,14,107,0,6,50.0,21,7.6,11.9,1.6,14,7.6,107,0,3,
317,Jeremy Ross,25,2TM,WR,13,2,12,6,67,11.2,1,6,50.0,19,0.5,5.2,50.0,5.6,2,40,0,2,100.0,24,20.0,3.1,0.2,8,13.4,107,1,2,
317,Jeremy Ross,25,GNB,WR,3,0,2,1,8,8.0,0,1,50.0,8,0.3,2.7,50.0,4.0,0,0,0,0,,,,0.0,0.0,1,8.0,8,0,1,
317,Jeremy Ross,25,DET,WR,10,2,10,5,59,11.8,1,5,50.0,19,0.5,5.9,50.0,5.9,2,40,0,2,100.0,24,20.0,4.0,0.2,7,14.1,99,1,1,
318,Ben Roethlisberger,31,PIT,QB,16,16,0,0,5,,0,0,,5,0.0,0.3,,,27,99,1,5,33.3,19,3.7,6.2,1.7,27,3.9,104,1,9,
319,Brice Butler,23,OAK,WR,10,2,17,9,103,11.4,0,4,29.4,29,0.9,10.3,52.9,6.1,0,0,0,0,,,,0.0,0.0,9,11.4,103,0,0,
320,David Paulson,24,PIT,TE,16,4,10,6,102,17.0,0,3,50.0,34,0.4,6.4,60.0,10.2,0,0,0,0,,,,0.0,0.0,6,17.0,102,0,1,
321,Jed Collins,27,NOR,RB,16,8,17,14,54,3.9,0,3,52.9,8,0.9,3.4,82.4,3.2,15,45,1,9,66.7,12,3.0,2.8,0.9,29,3.4,99,1,0,
322,Isaiah Pead,24,STL,RB,10,0,15,11,78,7.1,0,3,46.7,14,1.1,7.8,73.3,5.2,7,21,0,2,42.9,11,3.0,2.1,0.7,18,5.5,99,0,0,
323,Kenny Britt,25,TEN,WR,12,3,35,11,96,8.7,0,5,31.4,15,0.9,8.0,31.4,2.7,0,0,0,0,,,,0.0,0.0,11,8.7,96,0,0,
324,Deonte Thompson,24,BAL,WR,7,0,20,10,96,9.6,0,4,45.0,33,1.4,13.7,50.0,4.8,0,0,0,0,,,,0.0,0.0,10,9.6,96,0,0,
325,Dan Herron,24,IND,RB,6,0,1,1,57,57.0,0,1,100.0,57,0.2,9.5,100.0,57.0,5,33,0,2,80.0,22,6.6,5.5,0.8,6,15.0,90,0,0,
326,Jeron Mastrud,26,OAK,TE,16,12,13,6,88,14.7,0,3,38.5,41,0.4,5.5,46.2,6.8,0,0,0,0,,,,0.0,0.0,6,14.7,88,0,0,
327,Anthony Dixon,26,SFO,RB,16,1,3,3,30,10.0,0,1,66.7,19,0.2,1.9,100.0,10.0,28,56,2,6,39.3,9,2.0,3.5,1.8,31,2.8,86,2,0,
328,Dwayne Harris,26,DAL,WR,13,3,14,9,80,8.9,2,5,50.0,24,0.7,6.2,64.3,5.7,1,6,0,0,100.0,6,6.0,0.5,0.1,10,8.6,86,2,2,
329,Ryan Broyles,25,DET,WR,6,3,14,8,85,10.6,0,4,50.0,22,1.3,14.2,57.1,6.1,0,0,0,0,,,,0.0,0.0,8,10.6,85,0,0,
330,Mario Manningham,27,SFO,WR,6,3,23,9,85,9.4,0,5,30.4,14,1.5,14.2,39.1,3.7,0,0,0,0,,,,0.0,0.0,9,9.4,85,0,0,
331,Chris Hogan,26,BUF,WR,16,0,17,10,83,8.3,0,4,52.9,16,0.6,5.2,58.8,4.9,0,0,0,0,,,,0.0,0.0,10,8.3,83,0,0,
332,Bear Pascoe,27,NYG,TE,16,6,20,12,81,6.8,0,3,30.0,14,0.8,5.1,60.0,4.1,1,2,0,0,0.0,2,2.0,0.1,0.1,13,6.4,83,0,0,
333,Eric Page,22,TAM,WR,16,1,9,4,68,17.0,0,3,33.3,30,0.3,4.3,44.4,7.6,2,14,0,1,50.0,19,7.0,0.9,0.1,6,13.7,82,0,3,
334,Tony Scheffler,30,DET,TE,5,1,12,7,82,11.7,0,5,50.0,22,1.4,16.4,58.3,6.8,0,0,0,0,,,,0.0,0.0,7,11.7,82,0,0,
335,Mike Goodson,26,NYJ,RB,2,0,3,2,19,9.5,0,2,66.7,10,1.0,9.5,66.7,6.3,7,61,0,2,42.9,26,8.7,30.5,3.5,9,8.9,80,0,0,
336,Ricardo Lockette,27,SEA,WR,8,1,7,5,82,16.4,0,3,71.4,33,0.6,10.3,71.4,11.7,1,-2,0,0,0.0,-2,-2.0,-0.3,0.1,6,13.3,80,0,0,
337,Christine Michael,23,SEA,RB,4,0,0,0,0,,0,0,,,0.0,0.0,,,18,79,0,5,61.1,13,4.4,19.8,4.5,18,4.4,79,0,0,
338,Taiwan Jones,25,OAK,RB,16,0,3,2,55,27.5,0,1,33.3,52,0.1,3.4,66.7,18.3,5,23,0,1,20.0,19,4.6,1.4,0.3,7,11.1,78,0,2,
339,Lee Smith,26,BUF,TE,16,14,9,5,78,15.6,0,4,44.4,28,0.3,4.9,55.6,8.7,0,0,0,0,,,,0.0,0.0,5,15.6,78,0,0,
340,Chad Henne,28,JAX,QB,15,13,0,0,0,,0,0,,,0.0,0.0,,,27,77,0,7,37.0,14,2.9,5.1,1.8,27,2.9,77,0,2,
341,Jake Ballard,26,ARI,TE,8,3,9,7,75,10.7,2,5,66.7,29,0.9,9.4,77.8,8.3,0,0,0,0,,,,0.0,0.0,7,10.7,75,2,0,
342,LaMichael James,24,SFO,RB,10,0,3,2,16,8.0,0,1,66.7,12,0.2,1.6,66.7,5.3,12,59,0,2,33.3,21,4.9,5.9,1.2,14,5.4,75,0,2,
343,Patrick Peterson,23,ARI,LCB,16,16,8,6,54,9.0,0,3,50.0,19,0.4,3.4,75.0,6.8,4,21,0,2,50.0,12,5.3,1.3,0.3,10,7.5,75,0,3,"PB,AP-1"
344,James Hanna,24,DAL,TE,16,8,15,12,73,6.1,0,2,46.7,21,0.8,4.6,80.0,4.9,0,0,0,0,,,,0.0,0.0,12,6.1,73,0,0,
345,James Develin,25,NWE,TE,16,6,4,4,62,15.5,0,3,75.0,31,0.3,3.9,100.0,15.5,4,10,1,4,100.0,4,2.5,0.6,0.3,8,9.0,72,1,0,
346,Case Keenum,25,HOU,QB,8,8,0,0,0,,0,0,,,0.0,0.0,,,14,72,1,6,64.3,22,5.1,9.0,1.8,14,5.1,72,1,6,
347,Marlon Moore,26,2TM,WR,14,0,15,7,62,8.9,0,4,33.3,13,0.5,4.4,46.7,4.1,1,9,0,0,0.0,9,9.0,0.6,0.1,8,8.9,71,0,0,
347,Marlon Moore,26,SFO,WR,6,0,4,1,6,6.0,0,0,0.0,6,0.2,1.0,25.0,1.5,1,9,0,0,0.0,9,9.0,1.5,0.2,2,7.5,15,0,0,
347,Marlon Moore,26,MIA,WR,8,0,11,6,56,9.3,0,4,45.5,13,0.8,7.0,54.5,5.1,0,0,0,0,,,,0.0,0.0,6,9.3,56,0,0,
348,Fred Davis,27,WAS,TE,10,3,18,7,70,10.0,1,5,27.8,23,0.7,7.0,38.9,3.9,0,0,0,0,,,,0.0,0.0,7,10.0,70,1,0,
349,Cyrus Gray,24,KAN,RB,16,0,10,7,46,6.6,0,2,30.0,18,0.4,2.9,70.0,4.6,9,24,0,1,22.2,9,2.7,1.5,0.6,16,4.4,70,0,0,
350,David Johnson,26,PIT,TE,5,2,6,4,70,17.5,0,3,66.7,32,0.8,14.0,66.7,11.7,0,0,0,0,,,,0.0,0.0,4,17.5,70,0,0,
351,Vonta Leach,32,BAL,RB,16,7,20,11,47,4.3,1,3,25.0,12,0.7,2.9,55.0,2.4,11,23,0,2,36.4,6,2.1,1.4,0.7,22,3.2,70,1,1,
352,Tyrod Taylor,24,BAL,QB,3,0,1,1,6,6.0,0,0,0.0,6,0.3,2.0,100.0,6.0,8,64,0,5,62.5,25,8.0,21.3,2.7,9,7.8,70,0,0,
353,Michael Egnew,24,MIA,TE,16,5,11,7,69,9.9,0,2,45.5,14,0.4,4.3,63.6,6.3,0,0,0,0,,,,0.0,0.0,7,9.9,69,0,0,
354,Josh McCown,34,CHI,QB,8,5,0,0,0,,0,0,,,0.0,0.0,,,13,69,1,5,53.8,20,5.3,8.6,1.6,13,5.3,69,1,3,
355,Jamize Olawale,24,OAK,FB,16,1,11,7,63,9.0,0,3,45.5,25,0.4,3.9,63.6,5.7,3,6,0,0,33.3,4,2.0,0.4,0.2,10,6.9,69,0,0,
356,Matthew Stafford,25,DET,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,37,69,2,13,40.5,14,1.9,4.3,2.3,37,1.9,69,2,12,
357,Nick Toon,25,NOR,WR,8,3,12,4,68,17.0,0,2,25.0,35,0.5,8.5,33.3,5.7,0,0,0,0,,,,0.0,0.0,4,17.0,68,0,0,
358,Stephen Burton,24,JAX,WR,4,2,13,8,76,9.5,0,4,46.2,22,2.0,19.0,61.5,5.8,1,-9,0,0,0.0,-9,-9.0,-2.3,0.3,9,7.4,67,0,0,
359,Jeff Maehl,24,PHI,WR,16,0,9,4,67,16.8,1,3,44.4,37,0.3,4.2,44.4,7.4,0,0,0,0,,,,0.0,0.0,4,16.8,67,1,0,
360,Denard Robinson,23,JAX,WR,16,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,20,66,0,3,35.0,24,3.3,4.1,1.3,20,3.3,66,0,3,
361,Myles White,23,GNB,WR,7,0,12,9,66,7.3,0,1,41.7,15,1.3,9.4,75.0,5.5,0,0,0,0,,,,0.0,0.0,9,7.3,66,0,0,
362,Derrick Coleman,23,SEA,RB,12,3,8,8,62,7.8,1,4,87.5,12,0.7,5.2,100.0,7.8,2,3,0,0,0.0,4,1.5,0.3,0.2,10,6.5,65,1,1,
363,Matt Flynn,28,2TM,QB,7,5,0,0,0,,0,0,,,0.0,0.0,,,20,65,0,5,15.0,17,3.3,9.3,2.9,20,3.3,65,0,7,
363,Matt Flynn,28,OAK,QB,2,1,0,0,0,,0,0,,,0.0,0.0,,,3,4,0,1,33.3,2,1.3,2.0,1.5,3,1.3,4,0,3,
363,Matt Flynn,28,GNB,QB,5,4,0,0,0,,0,0,,,0.0,0.0,,,17,61,0,4,11.8,17,3.6,12.2,3.4,17,3.6,61,0,4,
364,Seyi Ajirotutu,26,SDG,WR,14,0,4,3,64,21.3,1,3,75.0,26,0.2,4.6,75.0,16.0,0,0,0,0,,,,0.0,0.0,3,21.3,64,1,0,
365,Kellen Clemens,30,STL,QB,10,9,0,0,0,,0,0,,,0.0,0.0,,,23,64,0,5,30.4,16,2.8,6.4,2.3,23,2.8,64,0,7,
366,Markus Wheaton,22,PIT,WR,12,1,13,6,64,10.7,0,5,38.5,21,0.5,5.3,46.2,4.9,0,0,0,0,,,,0.0,0.0,6,10.7,64,0,0,
367,Austin Collie,28,NWE,WR,7,1,11,6,63,10.5,0,6,54.5,19,0.9,9.0,54.5,5.7,0,0,0,0,,,,0.0,0.0,6,10.5,63,0,0,
368,Danny Noble,24,JAX,TE,8,1,3,2,63,31.5,1,1,33.3,62,0.3,7.9,66.7,21.0,0,0,0,0,,,,0.0,0.0,2,31.5,63,1,0,
369,Philip Rivers,32,SDG,QB,16,16,1,0,-9,,0,0,0.0,-9,0.0,-0.6,0.0,-9.0,28,72,0,5,32.1,18,2.6,4.5,1.8,28,2.3,63,0,3,"PB,AP CPoY-1"
370,Zach Sudfeld,24,2TM,TE,14,2,10,5,63,12.6,0,4,50.0,25,0.4,4.5,50.0,6.3,0,0,0,0,,,,0.0,0.0,5,12.6,63,0,0,
370,Zach Sudfeld,24,NWE,TE,3,0,3,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
370,Zach Sudfeld,24,NYJ,TE,11,2,7,5,63,12.6,0,4,71.4,25,0.5,5.7,71.4,9.0,0,0,0,0,,,,0.0,0.0,5,12.6,63,0,0,
371,Josh Cribbs,30,NYJ,WR,6,0,2,2,6,3.0,0,0,0.0,5,0.3,1.0,100.0,3.0,13,55,0,2,46.2,9,4.2,9.2,2.2,15,4.1,61,0,0,
372,Rhett Ellison,25,MIN,RB,11,6,10,5,61,12.2,1,4,50.0,17,0.5,5.5,50.0,6.1,0,0,0,0,,,,0.0,0.0,5,12.2,61,1,0,
373,Dane Sanzenbacher,25,CIN,WR,10,1,8,6,61,10.2,0,3,75.0,23,0.6,6.1,75.0,7.6,0,0,0,0,,,,0.0,0.0,6,10.2,61,0,0,
374,Josh Cooper,24,CLE,WR,5,0,14,9,60,6.7,0,5,42.9,16,1.8,12.0,64.3,4.3,0,0,0,0,,,,0.0,0.0,9,6.7,60,0,0,
375,Quinton Patton,23,SFO,WR,6,0,5,3,34,11.3,0,1,20.0,29,0.5,5.7,60.0,6.8,1,26,0,1,100.0,26,26.0,4.3,0.2,4,15.0,60,0,0,
376,Vick Ballard,23,IND,RB,1,1,2,1,-5,-5.0,0,0,0.0,-5,1.0,-5.0,50.0,-2.5,13,63,0,4,46.2,12,4.8,63.0,13.0,14,4.1,58,0,0,
377,Matt Cassel,31,MIN,QB,9,6,0,0,0,,0,0,,,0.0,0.0,,,18,57,1,3,27.8,13,3.2,6.3,2.0,18,3.2,57,1,3,
378,Tony Fiammetta,27,CHI,FB,16,7,6,4,57,14.3,0,2,66.7,30,0.3,3.6,66.7,9.5,0,0,0,0,,,,0.0,0.0,4,14.3,57,0,0,
379,Michael Cox,25,NYG,RB,14,1,3,3,12,4.0,0,1,33.3,11,0.2,0.9,100.0,4.0,22,43,0,1,22.7,9,2.0,3.1,1.6,25,2.2,55,0,0,
380,Domenik Hixon,29,CAR,WR,15,0,9,7,55,7.9,1,2,33.3,14,0.5,3.7,77.8,6.1,0,0,0,0,,,,0.0,0.0,7,7.9,55,1,0,
381,Matt Ryan,28,ATL,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,17,55,0,5,35.3,17,3.2,3.4,1.1,17,3.2,55,0,5,
382,Levine Toilolo,22,ATL,TE,16,3,15,11,55,5.0,2,4,53.3,12,0.7,3.4,73.3,3.7,0,0,0,0,,,,0.0,0.0,11,5.0,55,2,0,
383,Scott Tolzien,26,GNB,QB,3,2,0,0,0,,0,0,,,0.0,0.0,,,5,55,1,4,100.0,19,11.0,18.3,1.7,5,11.0,55,1,0,
384,Chris Gragg,23,BUF,TE,9,1,7,5,53,10.6,1,4,71.4,28,0.6,5.9,71.4,7.6,0,0,0,0,,,,0.0,0.0,5,10.6,53,1,0,
385,Drew Brees,34,NOR,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,35,52,3,6,28.6,16,1.5,3.3,2.2,35,1.5,52,3,6,"PB,AP OPoY-4"
386,Chase Daniel,27,KAN,QB,5,1,0,0,0,,0,0,,,0.0,0.0,,,14,52,0,3,35.7,29,3.7,10.4,2.8,14,3.7,52,0,0,
387,Thaddeus Lewis,28,BUF,QB,6,5,0,0,0,,0,0,,,0.0,0.0,,,24,52,1,6,37.5,8,2.2,8.7,4.0,24,2.2,52,1,7,
388,MarQueis Gray,24,CLE,TE,12,2,9,2,8,4.0,0,0,0.0,5,0.2,0.7,22.2,0.9,6,43,0,3,50.0,18,7.2,3.6,0.5,8,6.4,51,0,0,
389,Niles Paul,24,WAS,WR,15,4,8,4,51,12.8,0,2,50.0,25,0.3,3.4,50.0,6.4,0,0,0,0,,,,0.0,0.0,4,12.8,51,0,0,
390,Theo Riddick,22,DET,RB,14,0,8,4,26,6.5,0,1,37.5,8,0.3,1.9,50.0,3.3,9,25,1,2,44.4,7,2.8,1.8,0.6,13,3.9,51,1,0,
391,Teddy Williams,25,ARI,DB,3,0,1,1,51,51.0,0,1,100.0,51,0.3,17.0,100.0,51.0,0,0,0,0,,,,0.0,0.0,1,51.0,51,0,0,
392,Deji Karim,27,HOU,RB,7,0,2,1,-1,-1.0,0,0,0.0,-1,0.1,-0.1,50.0,-0.5,12,51,0,3,58.3,14,4.3,7.3,1.7,13,3.8,50,0,0,
393,Patrick DiMarco,24,ATL,RB,14,7,10,8,49,6.1,0,1,50.0,12,0.6,3.5,80.0,4.9,0,0,0,0,,,,0.0,0.0,8,6.1,49,0,0,
394,Joel Dreessen,31,DEN,TE,13,0,9,7,47,6.7,1,3,44.4,14,0.5,3.6,77.8,5.2,0,0,0,0,,,,0.0,0.0,7,6.7,47,1,0,
395,Erik Lorig,27,TAM,RB,15,9,14,11,47,4.3,0,2,28.6,20,0.7,3.1,78.6,3.4,0,0,0,0,,,,0.0,0.0,11,4.3,47,0,0,
396,Patrick Edwards,25,DET,WR,4,2,11,5,46,9.2,0,2,45.5,11,1.3,11.5,45.5,4.2,0,0,0,0,,,,0.0,0.0,5,9.2,46,0,0,
397,Michael Hill,24,TAM,RB,6,0,2,2,23,11.5,0,1,50.0,12,0.3,3.8,100.0,11.5,9,23,0,1,11.1,10,2.6,3.8,1.5,11,4.2,46,0,0,
398,Weslye Saunders,24,IND,TE,6,1,11,4,46,11.5,0,3,36.4,18,0.7,7.7,36.4,4.2,0,0,0,0,,,,0.0,0.0,4,11.5,46,0,0,
399,Virgil Green,25,DEN,TE,16,3,12,9,45,5.0,0,0,0.0,10,0.6,2.8,75.0,3.8,0,0,0,0,,,,0.0,0.0,9,5.0,45,0,0,
400,Phillip Tanner,25,DAL,RB,16,0,4,3,33,11.0,0,1,75.0,17,0.2,2.1,75.0,8.3,9,12,1,2,33.3,9,1.3,0.8,0.6,12,3.8,45,1,1,
401,Brandon Weeden,30,CLE,QB,8,5,0,0,0,,0,0,,,0.0,0.0,,,12,44,0,2,50.0,11,3.7,5.5,1.5,12,3.7,44,0,6,
402,Alex Green,25,NYJ,RB,13,0,2,2,8,4.0,0,0,50.0,7,0.2,0.6,100.0,4.0,11,35,0,2,45.5,9,3.2,2.7,0.8,13,3.3,43,0,0,
403,Will Johnson,24,PIT,RB,15,5,11,8,41,5.1,1,3,54.5,9,0.5,2.7,72.7,3.7,0,0,0,0,,,,0.0,0.0,8,5.1,41,1,0,
404,Will Ta'ufo'ou,27,JAX,RB,16,7,15,10,40,4.0,0,2,33.3,11,0.6,2.5,66.7,2.7,1,1,0,0,0.0,1,1.0,0.1,0.1,11,3.7,41,0,0,
405,Allen Reisner,25,JAX,TE,5,3,9,5,40,8.0,0,1,11.1,16,1.0,8.0,55.6,4.4,0,0,0,0,,,,0.0,0.0,5,8.0,40,0,0,
406,C.J. Anderson,22,DEN,RB,5,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,7,38,0,3,85.7,11,5.4,7.6,1.4,7,5.4,38,0,0,
407,Nate Byham,25,TAM,TE,4,3,3,3,38,12.7,0,2,66.7,34,0.8,9.5,100.0,12.7,0,0,0,0,,,,0.0,0.0,3,12.7,38,0,0,
408,Garrett Celek,25,SFO,TE,12,1,4,2,38,19.0,0,1,25.0,30,0.2,3.2,50.0,9.5,0,0,0,0,,,,0.0,0.0,2,19.0,38,0,1,
409,Tony Romo,33,DAL,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,20,38,0,5,20.0,15,1.9,2.5,1.3,20,1.9,38,0,4,
410,Jerome Felton,27,MIN,RB,13,9,8,6,37,6.2,0,3,50.0,11,0.5,2.8,75.0,4.6,0,0,0,0,,,,0.0,0.0,6,6.2,37,0,0,
411,Mike Glennon,24,TAM,QB,13,13,0,0,0,,0,0,,,0.0,0.0,,,27,37,0,4,22.2,16,1.4,2.8,2.1,27,1.4,37,0,7,
412,Louis Murphy,26,NYG,WR,14,0,13,6,37,6.2,1,2,38.5,8,0.4,2.6,46.2,2.8,0,0,0,0,,,,0.0,0.0,6,6.2,37,1,1,
413,Michael Preston,24,TEN,WR,7,0,7,5,37,7.4,2,2,57.1,10,0.7,5.3,71.4,5.3,0,0,0,0,,,,0.0,0.0,5,7.4,37,2,0,
414,Matt Simms,25,NYJ,QB,3,0,0,0,0,,0,0,,,0.0,0.0,,,5,37,0,1,20.0,22,7.4,12.3,1.7,5,7.4,37,0,1,
