,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
278,Darrel Young,25,WAS,FB,16,8,9,8,109,13.6,2,6,88.9,28,0.5,6.8,88.9,12.1,14,60,0,7,57.1,16,4.3,3.8,0.9,22,7.7,169,2,0,
279,Ryan Grant,30,2TM,RB,5,1,2,1,34,34.0,0,1,50.0,34,0.2,6.8,50.0,17.0,32,132,2,8,37.5,18,4.1,26.4,6.4,33,5.0,166,2,1,
279,Ryan Grant,30,WAS,RB,1,0,0,0,0,,0,0,,,0.0,0.0,,,1,5,0,0,0.0,5,5.0,5.0,1.0,1,5.0,5,0,0,
279,Ryan Grant,30,GNB,RB,4,1,2,1,34,34.0,0,1,50.0,34,0.3,8.5,50.0,17.0,31,127,2,8,38.7,18,4.1,31.8,7.8,32,5.0,161,2,1,
280,Luke Stocker,24,TAM,TE,16,11,27,16,165,10.3,1,8,40.7,33,1.0,10.3,59.3,6.1,0,0,0,0,,,,0.0,0.0,16,10.3,165,1,0,
281,Mike Thomas,25,2TM,WR,16,4,40,18,108,6.0,1,6,20.0,12,1.1,6.8,45.0,2.7,7,57,0,3,71.4,22,8.1,3.6,0.4,25,6.6,165,1,1,
281,Mike Thomas,25,JAX,WR,7,3,27,13,80,6.2,0,3,14.8,12,1.9,11.4,48.1,3.0,1,-1,0,0,0.0,-1,-1.0,-0.1,0.1,14,5.6,79,0,1,
281,Mike Thomas,25,DET,WR,9,1,13,5,28,5.6,1,3,30.8,12,0.6,3.1,38.5,2.2,6,58,0,3,83.3,22,9.7,6.4,0.7,11,7.8,86,1,0,
282,Jeremy Stewart,23,OAK,RB,4,0,8,8,62,7.8,0,2,25.0,26,2.0,15.5,100.0,7.8,25,101,0,3,36.0,14,4.0,25.3,6.3,33,4.9,163,0,0,
283,Chris Rainey,24,PIT,RB,16,0,22,14,60,4.3,0,1,31.8,14,0.9,3.8,63.6,2.7,26,102,2,5,50.0,19,3.9,6.4,1.6,40,4.1,162,2,4,
284,Brian Quick,23,STL,WR,15,1,27,11,156,14.2,2,6,33.3,39,0.7,10.4,40.7,5.8,0,0,0,0,,,,0.0,0.0,11,14.2,156,2,0,
285,LaMichael James,23,SFO,RB,4,0,5,3,29,9.7,0,3,60.0,15,0.8,7.3,60.0,5.8,27,125,0,10,40.7,26,4.6,31.3,6.8,30,5.1,154,0,1,
286,LeGarrette Blount,26,TAM,RB,13,0,2,1,2,2.0,0,0,0.0,2,0.1,0.2,50.0,1.0,41,151,2,7,36.6,35,3.7,11.6,3.2,42,3.6,153,2,0,
287,Juron Criner,23,OAK,WR,12,0,33,16,151,9.4,1,10,42.4,17,1.3,12.6,48.5,4.6,0,0,0,0,,,,0.0,0.0,16,9.4,151,1,1,
288,Lestar Jean,24,HOU,WR,14,1,12,6,151,25.2,1,5,41.7,54,0.4,10.8,50.0,12.6,0,0,0,0,,,,0.0,0.0,6,25.2,151,1,0,
289,Rishard Matthews,23,MIA,WR,8,1,20,11,151,13.7,0,7,50.0,30,1.4,18.9,55.0,7.6,0,0,0,0,,,,0.0,0.0,11,13.7,151,0,0,
290,Niles Paul,23,WAS,WR,16,4,15,8,152,19.0,1,5,33.3,37,0.5,9.5,53.3,10.1,1,-1,0,0,0.0,-1,-1.0,-0.1,0.1,9,16.8,151,1,1,
291,Danny Ware,27,TAM,RB,16,1,20,14,100,7.1,0,4,20.0,23,0.9,6.3,70.0,5.0,11,51,0,5,45.5,17,4.6,3.2,0.7,25,6.0,151,0,0,
292,Will Heller,31,DET,TE,16,5,23,17,150,8.8,1,9,60.9,19,1.1,9.4,73.9,6.5,0,0,0,0,,,,0.0,0.0,17,8.8,150,1,0,
293,Deion Branch,33,NWE,WR,10,4,29,16,145,9.1,0,10,51.7,25,1.6,14.5,55.2,5.0,0,0,0,0,,,,0.0,0.0,16,9.1,145,0,0,
294,Matt Cassel,30,KAN,QB,9,8,0,0,0,,0,0,,,0.0,0.0,,,27,145,1,12,55.6,21,5.4,16.1,3.0,27,5.4,145,1,9,
295,Will Johnson,23,PIT,RB,16,7,26,15,137,9.1,1,8,50.0,26,0.9,8.6,57.7,5.3,2,7,0,0,50.0,5,3.5,0.4,0.1,17,8.5,144,1,0,
296,Matt Ryan,27,ATL,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,34,141,1,8,44.1,16,4.1,8.8,2.1,34,4.1,141,1,3,PB
297,Armando Allen,23,CHI,RB,15,0,3,2,16,8.0,0,0,33.3,15,0.1,1.1,66.7,5.3,27,124,1,6,40.7,46,4.6,8.3,1.8,29,4.8,140,1,0,
298,Josh Freeman,24,TAM,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,39,139,0,16,46.2,13,3.6,8.7,2.4,39,3.6,139,0,10,
299,Keshawn Martin,22,HOU,WR,16,1,28,10,85,8.5,1,6,21.4,18,0.6,5.3,35.7,3.0,4,53,0,3,75.0,21,13.3,3.3,0.3,14,9.9,138,1,1,
300,Jordan Norwood,26,CLE,WR,2,0,19,13,137,10.5,0,5,47.4,27,6.5,68.5,68.4,7.2,1,1,0,0,0.0,1,1.0,0.5,0.5,14,9.9,138,0,0,
301,Delone Carter,25,IND,RB,10,0,2,1,13,13.0,0,1,50.0,13,0.1,1.3,50.0,6.5,32,122,3,11,59.4,20,3.8,12.2,3.2,33,4.1,135,3,1,
302,Alex Smith,28,SFO,QB,10,9,0,0,0,,0,0,,,0.0,0.0,,,31,132,0,6,45.2,24,4.3,13.2,3.1,31,4.3,132,0,4,
303,Steve Smith,27,STL,WR,9,2,25,14,131,9.4,0,7,52.0,25,1.6,14.6,56.0,5.2,0,0,0,0,,,,0.0,0.0,14,9.4,131,0,0,
304,Jeff King,29,ARI,TE,16,12,29,17,129,7.6,0,6,37.9,27,1.1,8.1,58.6,4.4,0,0,0,0,,,,0.0,0.0,17,7.6,129,0,0,
305,Matthew Stafford,24,DET,QB,16,16,1,1,3,3.0,0,0,0.0,3,0.1,0.2,100.0,3.0,35,126,4,12,51.4,11,3.6,7.9,2.2,36,3.6,129,4,6,
306,Cole Beasley,23,DAL,WR,10,0,24,15,128,8.5,0,8,54.2,20,1.5,12.8,62.5,5.3,0,0,0,0,,,,0.0,0.0,15,8.5,128,0,0,
307,Kris Durham,24,DET,WR,4,3,21,8,125,15.6,1,7,38.1,27,2.0,31.3,38.1,6.0,0,0,0,0,,,,0.0,0.0,8,15.6,125,1,0,
308,Marlon Moore,25,MIA,WR,14,2,9,6,116,19.3,1,2,22.2,37,0.4,8.3,66.7,12.9,1,9,0,0,0.0,9,9.0,0.6,0.1,7,17.9,125,1,0,
309,Sam Bradford,25,STL,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,36,124,1,8,33.3,21,3.4,7.8,2.3,36,3.4,124,1,7,
310,Tandon Doss,23,BAL,WR,14,0,17,7,123,17.6,1,6,41.2,39,0.5,8.8,41.2,7.2,0,0,0,0,,,,0.0,0.0,7,17.6,123,1,0,
311,Armanti Edwards,24,CAR,QB,16,0,9,5,121,24.2,0,3,44.4,82,0.3,7.6,55.6,13.4,0,0,0,0,,,,0.0,0.0,5,24.2,121,0,0,
312,Andy Dalton,25,CIN,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,47,120,4,14,38.3,17,2.6,7.5,2.9,47,2.6,120,4,4,
313,Keith Toston,25,JAX,RB,5,1,4,3,41,13.7,0,2,75.0,21,0.6,8.2,75.0,10.3,17,74,0,2,52.9,14,4.4,14.8,3.4,20,5.8,115,0,0,
314,Lawrence Vickers,29,DAL,FB,16,6,15,13,104,8.0,0,8,66.7,17,0.8,6.5,86.7,6.9,3,11,0,1,33.3,13,3.7,0.7,0.2,16,7.2,115,0,0,
315,Leon Washington,30,SEA,RB,16,0,8,4,31,7.8,0,2,50.0,9,0.3,1.9,50.0,3.9,23,83,1,3,21.7,14,3.6,5.2,1.4,27,4.2,114,1,2,PB
316,Dorin Dickerson,24,BUF,TE,11,0,15,9,117,13.0,0,5,60.0,24,0.8,10.6,60.0,7.8,1,-8,0,0,0.0,-8,-8.0,-0.7,0.1,10,10.9,109,0,1,
317,Michael Hoomanawanui,24,NWE,TE,14,6,7,5,109,21.8,0,4,71.4,41,0.4,7.8,71.4,15.6,0,0,0,0,,,,0.0,0.0,5,21.8,109,0,0,
318,Lance Dunbar,22,DAL,RB,12,0,12,6,33,5.5,0,3,33.3,14,0.5,2.8,50.0,2.8,21,75,0,5,52.4,18,3.6,6.3,1.8,27,4.0,108,0,1,
319,Kevin Elliott,24,JAX,WR,13,1,31,10,108,10.8,0,6,25.8,22,0.8,8.3,32.3,3.5,0,0,0,0,,,,0.0,0.0,10,10.8,108,0,0,
320,Josh Cooper,23,CLE,WR,6,0,19,8,106,13.3,0,6,36.8,28,1.3,17.7,42.1,5.6,0,0,0,0,,,,0.0,0.0,8,13.3,106,0,0,
321,Josh Cribbs,29,CLE,WR,16,2,11,7,63,9.0,0,3,45.5,24,0.4,3.9,63.6,5.7,6,42,0,2,50.0,16,7.0,2.6,0.4,13,8.1,105,0,6,PB
322,Bruce Miller,25,SFO,FB,16,13,13,12,84,7.0,0,4,53.8,26,0.8,5.3,92.3,6.5,5,18,0,2,60.0,9,3.6,1.1,0.3,17,6.0,102,0,0,
323,Phillip Tanner,24,DAL,RB,14,0,5,4,41,10.3,0,3,60.0,15,0.3,2.9,80.0,8.2,25,61,0,4,36.0,9,2.4,4.4,1.8,29,3.5,102,0,0,
324,Tim Tebow,25,NYJ,QB,12,2,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,32,102,0,10,40.6,22,3.2,8.5,2.7,32,3.2,102,0,0,
325,Brandon Weeden,29,CLE,QB,15,15,1,0,-9,,0,0,0.0,-9,0.0,-0.6,0.0,-9.0,27,111,0,12,51.9,25,4.1,7.4,1.8,27,3.8,102,0,6,
326,Orson Charles,21,CIN,TE,16,6,10,8,101,12.6,0,5,70.0,25,0.5,6.3,80.0,10.1,0,0,0,0,,,,0.0,0.0,8,12.6,101,0,0,
327,Kevin Kolb,28,ARI,QB,6,5,0,0,0,,0,0,,,0.0,0.0,,,16,100,1,7,56.3,22,6.3,16.7,2.7,16,6.3,100,1,2,
328,Mewelde Moore,30,IND,RB,9,0,8,6,77,12.8,1,4,62.5,32,0.7,8.6,75.0,9.6,13,20,0,1,30.8,6,1.5,2.2,1.4,19,5.1,97,1,1,
329,Dante Rosario,28,SDG,TE,13,2,18,10,95,9.5,3,6,50.0,18,0.8,7.3,55.6,5.3,0,0,0,0,,,,0.0,0.0,10,9.5,95,3,1,
330,Todd Heap,32,ARI,TE,2,1,13,8,94,11.8,0,5,53.8,28,4.0,47.0,61.5,7.2,0,0,0,0,,,,0.0,0.0,8,11.8,94,0,0,
331,Dion Lewis,22,PHI,RB,9,0,2,2,24,12.0,0,1,50.0,28,0.2,2.7,100.0,12.0,13,69,1,6,53.8,17,5.3,7.7,1.4,15,6.2,93,1,0,
332,David Ausberry,25,OAK,WR,16,0,12,7,92,13.1,0,5,41.7,31,0.4,5.8,58.3,7.7,0,0,0,0,,,,0.0,0.0,7,13.1,92,0,0,
333,Jorvorskie Lane,25,MIA,FB,16,5,12,11,79,7.2,1,3,58.3,24,0.7,4.9,91.7,6.6,13,13,2,5,38.5,4,1.0,0.8,0.8,24,3.8,92,3,3,
334,Richard Murphy,26,JAX,RB,5,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,23,92,0,3,52.2,14,4.0,18.4,4.6,23,4.0,92,0,0,
335,Ben Roethlisberger,30,PIT,QB,13,13,0,0,0,,0,0,,,0.0,0.0,,,26,92,0,5,42.3,14,3.5,7.1,2.0,26,3.5,92,0,6,
336,Matt Willis,28,DEN,WR,15,0,22,10,90,9.0,0,5,36.4,19,0.7,6.0,45.5,4.1,0,0,0,0,,,,0.0,0.0,10,9.0,90,0,0,
337,Kahlil Bell,26,2TM,RB,7,0,2,2,13,6.5,0,1,50.0,11,0.3,1.9,100.0,6.5,29,76,0,4,27.6,18,2.6,10.9,4.1,31,2.9,89,0,1,
337,Kahlil Bell,26,CHI,RB,4,0,1,1,11,11.0,0,1,100.0,11,0.3,2.8,100.0,11.0,29,76,0,4,27.6,18,2.6,19.0,7.3,30,2.9,87,0,0,
337,Kahlil Bell,26,NYJ,RB,3,0,1,1,2,2.0,0,0,0.0,2,0.3,0.7,100.0,2.0,0,0,0,0,,,,0.0,0.0,1,2.0,2,0,1,
338,Jacob Hester,27,DEN,RB,3,0,1,1,7,7.0,0,1,100.0,7,0.3,2.3,100.0,7.0,17,81,2,5,29.4,18,4.8,27.0,5.7,18,4.9,88,2,0,
339,James Hanna,23,DAL,TE,16,2,11,8,86,10.8,0,4,63.6,29,0.5,5.4,72.7,7.8,0,0,0,0,,,,0.0,0.0,8,10.8,86,0,0,
340,David Thomas,29,NOR,TE,15,7,17,11,86,7.8,4,6,58.8,20,0.7,5.7,64.7,5.1,0,0,0,0,,,,0.0,0.0,11,7.8,86,4,0,
341,Daniel Fells,29,NWE,TE,13,4,10,4,85,21.3,0,3,40.0,35,0.3,6.5,40.0,8.5,0,0,0,0,,,,0.0,0.0,4,21.3,85,0,0,
342,Matthew Mulligan,27,STL,TE,16,9,12,8,84,10.5,1,6,66.7,18,0.5,5.3,66.7,7.0,0,0,0,0,,,,0.0,0.0,8,10.5,84,1,0,
343,DeVier Posey,22,HOU,WR,11,0,14,6,87,14.5,0,3,35.7,36,0.5,7.9,42.9,6.2,1,-3,0,0,0.0,-3,-3.0,-0.3,0.1,7,12.0,84,0,0,
344,Erik Lorig,26,TAM,TE,16,7,19,12,83,6.9,1,6,47.4,16,0.8,5.2,63.2,4.4,0,0,0,0,,,,0.0,0.0,12,6.9,83,1,0,
345,Konrad Reuland,25,NYJ,TE,16,3,16,11,83,7.5,0,6,50.0,18,0.7,5.2,68.8,5.2,0,0,0,0,,,,0.0,0.0,11,7.5,83,0,0,
346,Baron Batch,25,PIT,RB,12,0,5,4,31,7.8,0,3,60.0,15,0.3,2.6,80.0,6.2,25,49,1,4,24.0,10,2.0,4.1,2.1,29,2.8,80,1,0,
347,Terrance Copper,30,KAN,WR,15,0,12,8,79,9.9,0,3,50.0,17,0.5,5.3,66.7,6.6,1,1,0,0,0.0,1,1.0,0.1,0.1,9,8.9,80,0,0,
348,Gary Barnidge,27,CAR,TE,16,5,6,6,78,13.0,1,3,83.3,24,0.4,4.9,100.0,13.0,0,0,0,0,,,,0.0,0.0,6,13.0,78,1,0,
349,Anthony Dixon,25,SFO,RB,16,0,0,0,0,,0,0,,,0.0,0.0,,,21,78,2,3,61.9,9,3.7,4.9,1.3,21,3.7,78,2,0,
350,Donald Driver,37,GNB,WR,13,1,13,8,77,9.6,2,5,46.2,26,0.6,5.9,61.5,5.9,0,0,0,0,,,,0.0,0.0,8,9.6,77,2,0,
351,Steve Breaston,29,KAN,WR,10,4,15,7,74,10.6,0,5,40.0,24,0.7,7.4,46.7,4.9,0,0,0,0,,,,0.0,0.0,7,10.6,74,0,1,
352,Brandon Jackson,27,CLE,RB,2,0,4,2,20,10.0,0,2,50.0,14,1.0,10.0,50.0,5.0,8,54,0,2,50.0,25,6.8,27.0,4.0,10,7.4,74,0,0,
353,Anthony Allen,24,BAL,RB,16,0,4,2,12,6.0,0,1,25.0,7,0.1,0.8,50.0,3.0,16,61,1,4,43.8,20,3.8,3.8,1.0,18,4.1,73,1,0,
354,Jamar Newsome,25,KAN,WR,6,2,16,5,73,14.6,0,3,31.3,28,0.8,12.2,31.3,4.6,0,0,0,0,,,,0.0,0.0,5,14.6,73,0,0,
355,Terrelle Pryor,23,OAK,QB,3,1,1,1,22,22.0,0,1,100.0,22,0.3,7.3,100.0,22.0,10,51,1,4,60.0,9,5.1,17.0,3.3,11,6.6,73,1,0,
356,Tyrod Taylor,23,BAL,QB,7,0,0,0,0,,0,0,,,0.0,0.0,,,14,73,1,5,57.1,28,5.2,10.4,2.0,14,5.2,73,1,0,
357,Greg Jones,31,JAX,RB,12,4,14,11,64,5.8,0,1,50.0,10,0.9,5.3,78.6,4.6,5,8,0,3,60.0,4,1.6,0.7,0.4,16,4.5,72,0,0,
358,Le'Ron McClain,28,SDG,FB,16,9,10,8,29,3.6,0,2,30.0,12,0.5,1.8,80.0,2.9,14,42,0,2,35.7,17,3.0,2.6,0.9,22,3.2,71,0,0,
359,Jed Collins,26,NOR,FB,15,7,16,14,70,5.0,2,5,43.8,12,0.9,4.7,87.5,4.4,0,0,0,0,,,,0.0,0.0,14,5.0,70,2,1,
360,Henry Hynoski,24,NYG,FB,16,11,15,11,50,4.5,1,2,46.7,8,0.7,3.1,73.3,3.3,5,20,0,0,40.0,5,4.0,1.3,0.3,16,4.4,70,1,0,
361,Isaiah Pead,23,STL,RB,15,1,4,3,16,5.3,0,0,50.0,9,0.2,1.1,75.0,4.0,10,54,0,2,60.0,19,5.4,3.6,0.7,13,5.4,70,0,2,
362,Ben Obomanu,29,SEA,WR,8,0,9,4,58,14.5,0,1,22.2,36,0.5,7.3,44.4,6.4,1,11,0,1,100.0,11,11.0,1.4,0.1,5,13.8,69,0,0,
363,Jabar Gaffney,32,MIA,WR,3,0,10,4,68,17.0,0,3,40.0,30,1.3,22.7,40.0,6.8,0,0,0,0,,,,0.0,0.0,4,17.0,68,0,0,
364,Darius Reynaud,28,TEN,WR,16,0,10,5,35,7.0,0,4,50.0,9,0.3,2.2,50.0,3.5,16,33,0,1,12.5,11,2.1,2.1,1.0,21,3.2,68,0,1,
365,Brady Quinn,28,KAN,QB,10,8,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,19,66,0,2,42.1,12,3.5,6.6,1.9,19,3.5,66,0,1,
366,David Reed,25,BAL,WR,5,0,6,5,66,13.2,0,2,66.7,23,1.0,13.2,83.3,11.0,0,0,0,0,,,,0.0,0.0,5,13.2,66,0,0,
367,Kevin Boss,28,KAN,TE,2,2,3,3,65,21.7,1,3,100.0,29,1.5,32.5,100.0,21.7,0,0,0,0,,,,0.0,0.0,3,21.7,65,1,0,
368,Rhett Ellison,24,MIN,FB,16,7,9,7,65,9.3,0,2,66.7,29,0.4,4.1,77.8,7.2,0,0,0,0,,,,0.0,0.0,7,9.3,65,0,0,
369,Stanley Havili,25,PHI,RB,15,2,12,7,43,6.1,0,1,25.0,9,0.5,2.9,58.3,3.6,6,22,1,1,50.0,8,3.7,1.5,0.4,13,5.0,65,1,0,
370,Rashad Johnson,26,ARI,DB,15,3,0,0,0,,0,0,,,0.0,0.0,,,2,64,0,2,100.0,40,32.0,4.3,0.1,2,32.0,64,0,0,
371,Virgil Green,24,DEN,TE,12,2,6,5,63,12.6,0,4,66.7,28,0.4,5.3,83.3,10.5,0,0,0,0,,,,0.0,0.0,5,12.6,63,0,0,
372,Donte' Stallworth,32,NWE,WR,1,0,2,1,63,63.0,1,1,50.0,63,1.0,63.0,50.0,31.5,0,0,0,0,,,,0.0,0.0,1,63.0,63,1,0,
373,Cyrus Gray,23,KAN,RB,10,0,3,2,18,9.0,0,0,0.0,12,0.2,1.8,66.7,6.0,7,44,0,3,85.7,15,6.3,4.4,0.7,9,6.9,62,0,0,
374,Lavelle Hawkins,26,TEN,WR,7,1,11,5,62,12.4,0,2,27.3,42,0.7,8.9,45.5,5.6,0,0,0,0,,,,0.0,0.0,5,12.4,62,0,0,
375,Kealoha Pilares,24,CAR,WR,8,0,4,2,42,21.0,1,1,50.0,36,0.3,5.3,50.0,10.5,1,17,0,1,100.0,12,17.0,2.1,0.1,3,19.7,59,1,0,
376,Michael Preston,23,TEN,WR,4,0,6,5,59,11.8,0,2,33.3,21,1.3,14.8,83.3,9.8,0,0,0,0,,,,0.0,0.0,5,11.8,59,0,0,
377,Chad Henne,27,JAX,QB,10,6,0,1,-6,-6.0,0,0,,-6,0.1,-0.6,,,19,64,1,6,36.8,15,3.4,6.4,1.9,20,2.9,58,1,4,
378,D.J. Williams,24,GNB,TE,13,2,15,7,57,8.1,0,3,40.0,12,0.5,4.4,46.7,3.8,0,0,0,0,,,,0.0,0.0,7,8.1,57,0,0,
379,Blaine Gabbert,23,JAX,QB,10,10,0,0,0,,0,0,,,0.0,0.0,,,18,56,0,7,55.6,10,3.1,5.6,1.8,18,3.1,56,0,5,
380,Ladarius Green,22,SDG,TE,4,1,4,4,56,14.0,0,1,50.0,31,1.0,14.0,100.0,14.0,0,0,0,0,,,,0.0,0.0,4,14.0,56,0,0,
381,Lex Hilliard,28,2TM,RB,14,9,9,4,23,5.8,0,2,33.3,9,0.3,1.6,44.4,2.6,9,33,0,5,77.8,9,3.7,2.4,0.6,13,4.3,56,0,0,
381,Lex Hilliard,28,NWE,RB,2,0,0,0,0,,0,0,,,0.0,0.0,,,1,2,0,1,100.0,2,2.0,1.0,0.5,1,2.0,2,0,0,
381,Lex Hilliard,28,NYJ,FB,12,9,9,4,23,5.8,0,2,33.3,9,0.3,1.9,44.4,2.6,8,31,0,4,75.0,9,3.9,2.6,0.7,12,4.5,54,0,0,
382,John Phillips,25,DAL,TE,16,9,10,8,55,6.9,1,3,60.0,19,0.5,3.4,80.0,5.5,0,0,0,0,,,,0.0,0.0,8,6.9,55,1,0,
383,Ryan Whalen,23,CIN,WR,9,0,12,7,53,7.6,0,3,50.0,10,0.8,5.9,58.3,4.4,0,0,0,0,,,,0.0,0.0,7,7.6,53,0,0,
384,Devon Wylie,24,KAN,WR,6,1,12,6,53,8.8,0,2,25.0,16,1.0,8.8,50.0,4.4,0,0,0,0,,,,0.0,0.0,6,8.8,53,0,0,
385,Brandon Banks,25,WAS,WR,12,0,8,8,15,1.9,0,2,37.5,8,0.7,1.3,100.0,1.9,7,36,0,2,42.9,21,5.1,3.0,0.6,15,3.4,51,0,4,
386,Garrett Celek,24,SFO,TE,13,0,7,4,51,12.8,0,2,57.1,35,0.3,3.9,57.1,7.3,0,0,0,0,,,,0.0,0.0,4,12.8,51,0,0,
387,Steve Maneri,24,KAN,TE,13,8,12,5,51,10.2,0,3,41.7,19,0.4,3.9,41.7,4.3,0,0,0,0,,,,0.0,0.0,5,10.2,51,0,0,
388,Randy McMichael,33,SDG,TE,16,10,13,9,51,5.7,0,3,30.8,13,0.6,3.2,69.2,3.9,0,0,0,0,,,,0.0,0.0,9,5.7,51,0,1,
389,David Paulson,23,PIT,TE,16,5,11,7,51,7.3,0,1,63.6,9,0.4,3.2,63.6,4.6,0,0,0,0,,,,0.0,0.0,7,7.3,51,0,1,
390,Deonte Thompson,23,BAL,WR,6,0,6,5,51,10.2,0,2,50.0,25,0.8,8.5,83.3,8.5,0,0,0,0,,,,0.0,0.0,5,10.2,51,0,1,
391,Travaris Cadet,23,NOR,RB,13,0,8,5,44,8.8,0,3,50.0,17,0.4,3.4,62.5,5.5,1,5,0,1,100.0,5,5.0,0.4,0.1,6,8.2,49,0,1,
392,Tony Romo,32,DAL,QB,16,16,1,1,-1,-1.0,0,0,0.0,-1,0.1,-0.1,100.0,-1.0,30,49,1,6,30.0,15,1.6,3.1,1.9,31,1.5,48,1,6,
393,Roy Helu,24,WAS,RB,3,0,7,7,45,6.4,0,1,57.1,21,2.3,15.0,100.0,6.4,2,2,0,0,0.0,1,1.0,0.7,0.7,9,5.2,47,0,0,
394,Alex Smith,30,CLE,TE,12,2,18,13,47,3.6,0,2,16.7,17,1.1,3.9,72.2,2.6,0,0,0,0,,,,0.0,0.0,13,3.6,47,0,0,
395,Taylor Thompson,23,TEN,TE,16,4,14,6,46,7.7,0,0,0.0,12,0.4,2.9,42.9,3.3,0,0,0,0,,,,0.0,0.0,6,7.7,46,0,0,
396,Seyi Ajirotutu,25,SDG,WR,3,1,4,3,45,15.0,0,2,50.0,28,1.0,15.0,75.0,11.3,0,0,0,0,,,,0.0,0.0,3,15.0,45,0,0,
397,Quinn Johnson,26,TEN,FB,16,8,8,5,40,8.0,0,2,25.0,17,0.3,2.5,62.5,5.0,4,5,0,2,50.0,3,1.3,0.3,0.3,9,5.0,45,0,0,
398,Stefan Logan,31,DET,RB,16,0,7,6,28,4.7,0,2,57.1,10,0.4,1.8,85.7,4.0,3,17,0,1,66.7,13,5.7,1.1,0.2,9,5.0,45,0,6,
399,Greg Camarillo,30,NOR,WR,5,0,5,4,44,11.0,0,3,80.0,13,0.8,8.8,80.0,8.8,0,0,0,0,,,,0.0,0.0,4,11.0,44,0,0,
400,Brian Robiskie,25,DET,WR,6,0,6,4,44,11.0,1,3,66.7,21,0.7,7.3,66.7,7.3,0,0,0,0,,,,0.0,0.0,4,11.0,44,1,0,
401,John Carlson,28,MIN,TE,14,6,14,8,43,5.4,0,4,35.7,14,0.6,3.1,57.1,3.1,0,0,0,0,,,,0.0,0.0,8,5.4,43,0,0,
402,Arrelious Benn,24,TAM,WR,8,1,6,4,26,6.5,0,0,16.7,9,0.5,3.3,66.7,4.3,3,16,0,1,66.7,9,5.3,2.0,0.4,7,6.0,42,0,1,
403,Plaxico Burress,35,PIT,WR,4,3,7,3,42,14.0,1,3,42.9,18,0.8,10.5,42.9,6.0,0,0,0,0,,,,0.0,0.0,3,14.0,42,1,0,
404,Nick Foles,23,PHI,QB,7,6,0,0,0,,0,0,,,0.0,0.0,,,11,42,1,6,45.5,14,3.8,6.0,1.6,11,3.8,42,1,8,
405,Kregg Lumpkin,28,NYG,RB,5,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,9,42,0,2,33.3,22,4.7,8.4,1.8,9,4.7,42,0,1,
406,Charly Martin,28,SEA,WR,4,1,6,4,42,10.5,0,3,50.0,15,1.0,10.5,66.7,7.0,0,0,0,0,,,,0.0,0.0,4,10.5,42,0,0,
407,Toney Clemons,24,JAX,WR,4,0,11,3,41,13.7,0,2,18.2,17,0.8,10.3,27.3,3.7,0,0,0,0,,,,0.0,0.0,3,13.7,41,0,0,
408,Ruvell Martin,30,BUF,WR,14,0,6,4,41,10.3,0,3,50.0,16,0.3,2.9,66.7,6.8,0,0,0,0,,,,0.0,0.0,4,10.3,41,0,0,
409,Kyle Adams,24,CHI,TE,15,2,8,4,40,10.0,0,2,37.5,17,0.3,2.7,50.0,5.0,0,0,0,0,,,,0.0,0.0,4,10.0,40,0,0,
410,Drew Davis,23,ATL,WR,16,0,5,4,40,10.0,1,2,40.0,15,0.3,2.5,80.0,8.0,0,0,0,0,,,,0.0,0.0,4,10.0,40,1,0,
411,Philip Rivers,31,SDG,QB,16,16,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,27,40,0,2,14.8,11,1.5,2.5,1.7,27,1.5,40,0,15,
412,Anthony Sherman,24,ARI,RB,13,4,8,5,39,7.8,0,1,25.0,19,0.4,3.0,62.5,4.9,0,0,0,0,,,,0.0,0.0,5,7.8,39,0,0,
413,Jamie Harper,23,TEN,RB,10,0,1,1,8,8.0,0,0,0.0,8,0.1,0.8,100.0,8.0,19,30,3,4,36.8,13,1.6,3.0,1.9,20,1.9,38,3,0,
414,Matt Hasselbeck,37,TEN,QB,8,5,0,0,0,,0,0,,,0.0,0.0,,,13,38,0,2,23.1,16,2.9,4.8,1.6,13,2.9,38,0,3,
415,Nate Eachus,22,KAN,RB,11,2,3,1,19,19.0,0,1,33.3,19,0.1,1.7,33.3,6.3,5,18,0,0,80.0,7,3.6,1.6,0.5,6,6.2,37,0,0,
416,Carson Palmer,33,OAK,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,18,36,1,7,50.0,9,2.0,2.4,1.2,18,2.0,36,1,7,
