,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
250,A.J. Green,34,ARI,WR,15,10,47,24,236,9.8,2,11,36.2,77,1.6,15.7,51.1,5.0,0,0,0,0,,,,0.0,0.0,24,9.8,236,2,0,
251,Brandon Powell,27,LAR,WR,17,6,32,24,156,6.5,0,7,40.6,16,1.4,9.2,75.0,4.9,17,80,0,6,47.1,20,4.7,4.7,1.0,41,5.8,236,0,1,
252,Boston Scott,27,PHI,RB,15,2,6,5,15,3.0,0,0,16.7,5,0.3,1.0,83.3,2.5,54,217,3,12,46.3,21,4.0,14.5,3.6,59,3.9,232,3,0,
253,C.J. Uzomah,29,NYJ,TE,15,13,27,21,232,11.0,2,10,51.9,40,1.4,15.5,77.8,8.6,0,0,0,0,,,,0.0,0.0,21,11.0,232,2,0,
254,Ameer Abdullah,29,LVR,RB,17,0,32,25,211,8.4,1,8,34.4,23,1.5,12.4,78.1,6.6,4,20,0,2,75.0,7,5.0,1.2,0.2,29,8.0,231,1,0,
255,Travis Homer,24,SEA,RB,10,1,18,16,157,9.8,1,7,50.0,27,1.6,15.7,88.9,8.7,19,74,0,4,47.4,16,3.9,7.4,1.9,35,6.6,231,1,1,
256,Dare Ogunbowale,28,HOU,RB,17,4,26,20,104,5.2,0,5,34.6,23,1.2,6.1,76.9,4.0,42,123,1,10,42.9,11,2.9,7.2,2.5,62,3.7,227,1,0,
257,Kyle Juszczyk,31,SFO,FB,16,12,23,19,200,10.5,1,9,56.5,35,1.2,12.5,82.6,8.7,7,26,1,5,71.4,9,3.7,1.6,0.4,26,8.7,226,2,0,PB
258,Wan'Dale Robinson,21,NYG,WR,6,3,31,23,227,9.9,1,13,61.3,19,3.8,37.8,74.2,7.3,2,-1,0,0,50.0,4,-0.5,-0.2,0.3,25,9.0,226,1,0,
259,Malik Davis,24,DAL,RB,12,0,7,6,63,10.5,0,5,85.7,18,0.5,5.3,85.7,9.0,38,161,1,6,39.5,23,4.2,13.4,3.2,44,5.1,224,1,0,
260,Craig Reynolds,26,DET,RB,9,0,10,9,116,12.9,0,5,70.0,36,1.0,12.9,90.0,11.6,23,102,0,4,39.1,21,4.4,11.3,2.6,32,6.8,218,0,0,
261,Brock Wright,24,DET,TE,17,10,24,18,216,12.0,4,13,62.5,51,1.1,12.7,75.0,9.0,0,0,0,0,,,,0.0,0.0,18,12.0,216,4,0,
262,Ashton Dulin,25,IND,WR,12,2,22,15,207,13.8,1,12,63.6,39,1.3,17.3,68.2,9.4,2,8,0,1,50.0,5,4.0,0.7,0.2,17,12.6,215,1,0,
263,Kyren Williams,22,LAR,RB,10,0,12,9,76,8.4,0,5,58.3,15,0.9,7.6,75.0,6.3,35,139,0,6,42.9,17,4.0,13.9,3.5,44,4.9,215,0,0,
264,David Bell,22,CLE,WR,16,3,35,24,214,8.9,0,7,40.0,20,1.5,13.4,68.6,6.1,0,0,0,0,,,,0.0,0.0,24,8.9,214,0,0,
265,Amari Rodgers,23,2TM,WR,16,1,25,16,204,12.8,1,12,48.0,37,1.0,12.8,64.0,8.2,2,7,0,0,50.0,4,3.5,0.4,0.1,18,11.7,211,1,6,
265,Amari Rodgers,23,GNB,WR,10,0,8,4,50,12.5,0,3,37.5,22,0.4,5.0,50.0,6.3,0,0,0,0,,,,0.0,0.0,4,12.5,50,0,5,
265,Amari Rodgers,23,HOU,WR,6,1,17,12,154,12.8,1,9,52.9,37,2.0,25.7,70.6,9.1,2,7,0,0,50.0,4,3.5,1.2,0.3,14,11.5,161,1,1,
266,Velus Jones Jr.,25,CHI,WR,12,2,14,7,107,15.3,1,4,28.6,44,0.6,8.9,50.0,7.6,9,103,1,5,66.7,42,11.4,8.6,0.8,16,13.1,210,2,3,
267,Adam Trautman,25,NOR,TE,15,12,22,18,207,11.5,1,9,59.1,22,1.2,13.8,81.8,9.4,0,0,0,0,,,,0.0,0.0,18,11.5,207,1,0,
268,KhaDarel Hodge,27,ATL,WR,17,1,20,13,202,15.5,1,7,55.0,39,0.8,11.9,65.0,10.1,0,0,0,0,,,,0.0,0.0,13,15.5,202,1,0,
269,Mike Boone,27,DEN,RB,9,0,15,9,96,10.7,0,2,13.3,34,1.0,10.7,60.0,6.4,24,102,0,6,33.3,18,4.3,11.3,2.7,33,6.0,198,0,0,
270,Ian Thomas,26,CAR,TE,17,17,30,21,197,9.4,0,8,53.3,50,1.2,11.6,70.0,6.6,0,0,0,0,,,,0.0,0.0,21,9.4,197,0,0,
271,Scott Miller,25,TAM,WR,15,1,40,23,185,8.0,0,8,47.5,23,1.5,12.3,57.5,4.6,1,8,0,0,100.0,8,8.0,0.5,0.1,24,8.0,193,0,0,
272,Jonathan Williams,28,WAS,RB,13,2,10,7,40,5.7,0,2,30.0,21,0.5,3.1,70.0,4.0,37,152,0,6,43.2,23,4.1,11.7,2.8,44,4.4,192,0,0,
273,Mo Alie-Cox,29,IND,TE,17,11,28,19,189,9.9,3,9,50.0,34,1.1,11.1,67.9,6.8,0,0,0,0,,,,0.0,0.0,19,9.9,189,3,1,
274,KJ Hamler,23,DEN,WR,7,0,14,7,165,23.6,0,3,35.7,55,1.0,23.6,50.0,11.8,2,23,0,1,100.0,14,11.5,3.3,0.3,9,20.9,188,0,0,
275,Denzel Mims,25,NYJ,WR,10,4,25,11,186,16.9,0,7,36.0,63,1.1,18.6,44.0,7.4,0,0,0,0,,,,0.0,0.0,11,16.9,186,0,0,
276,Marlon Mack,26,DEN,RB,6,0,10,8,99,12.4,1,2,40.0,66,1.3,16.5,80.0,9.9,16,84,1,4,75.0,17,5.3,14.0,2.7,24,7.6,183,2,0,
277,Dak Prescott,29,DAL,QB,12,12,0,0,0,,0,0,,,0.0,0.0,,,45,182,1,19,51.1,25,4.0,15.2,3.8,45,4.0,182,1,4,
278,Irv Smith Jr.,24,MIN,TE,8,1,36,25,182,7.3,2,9,44.4,17,3.1,22.8,69.4,5.1,0,0,0,0,,,,0.0,0.0,25,7.3,182,2,1,
279,Gary Brightwell,23,NYG,RB,17,0,8,5,39,7.8,0,4,50.0,12,0.3,2.3,62.5,4.9,31,141,1,9,41.9,25,4.5,8.3,1.8,36,5.0,180,1,0,
280,Jalen Nailor,23,MIN,WR,15,0,13,9,179,19.9,1,7,69.2,47,0.6,11.9,69.2,13.8,0,0,0,0,,,,0.0,0.0,9,19.9,179,1,0,
281,Connor Heyward,23,PIT,TE,17,0,17,12,151,12.6,1,6,58.8,45,0.7,8.9,70.6,8.9,2,27,0,2,100.0,21,13.5,1.6,0.1,14,12.7,178,1,0,
282,Deshaun Watson,27,CLE,QB,6,6,0,0,0,,0,0,,,0.0,0.0,,,36,175,1,10,47.2,21,4.9,29.2,6.0,36,4.9,175,1,1,
283,Cameron Brate,31,TAM,TE,11,1,38,20,174,8.7,0,8,28.9,21,1.8,15.8,52.6,4.6,0,0,0,0,,,,0.0,0.0,20,8.7,174,0,0,
284,Jake Ferguson,23,DAL,TE,16,8,22,19,174,9.2,2,8,63.6,30,1.2,10.9,86.4,7.9,0,0,0,0,,,,0.0,0.0,19,9.2,174,2,0,
285,Steven Sims,25,PIT,WR,12,2,23,14,104,7.4,0,5,43.5,28,1.2,8.7,60.9,4.5,13,70,0,5,53.8,22,5.4,5.8,1.1,27,6.4,174,0,3,
286,Tommy Tremble,22,CAR,TE,17,4,32,19,174,9.2,3,9,43.8,29,1.1,10.2,59.4,5.4,0,0,0,0,,,,0.0,0.0,19,9.2,174,3,1,
287,Michael Thomas,29,NOR,WR,3,3,22,16,171,10.7,3,13,72.7,21,5.3,57.0,72.7,7.8,0,0,0,0,,,,0.0,0.0,16,10.7,171,3,0,
288,Raheem Blackshear,23,CAR,RB,13,1,12,10,93,9.3,0,3,50.0,27,0.8,7.2,83.3,7.8,23,77,3,7,47.8,16,3.3,5.9,1.8,33,5.2,170,3,1,
289,Avery Williams,24,ATL,RB,17,3,14,13,61,4.7,0,3,35.7,10,0.8,3.6,92.9,4.4,22,109,1,6,45.5,21,5.0,6.4,1.3,35,4.9,170,1,1,
290,Khalil Shakir,22,BUF,WR,14,2,20,10,161,16.1,1,7,40.0,31,0.7,11.5,50.0,8.1,0,0,0,0,,,,0.0,0.0,10,16.1,161,1,0,
291,Sony Michel,27,LAC,RB,10,0,13,9,53,5.9,0,1,38.5,9,0.9,5.3,69.2,4.1,36,106,0,8,47.2,12,2.9,10.6,3.6,45,3.5,159,0,0,
292,Dyami Brown,23,WAS,WR,15,0,14,5,143,28.6,2,5,35.7,75,0.3,9.5,35.7,10.2,1,15,0,1,100.0,15,15.0,1.0,0.1,6,26.3,158,2,0,
293,Marquez Callaway,24,NOR,WR,14,3,32,16,158,9.9,1,11,43.8,33,1.1,11.3,50.0,4.9,0,0,0,0,,,,0.0,0.0,16,9.9,158,1,0,
294,Sterling Shepard,29,NYG,WR,3,2,24,13,154,11.8,1,4,29.2,65,4.3,51.3,54.2,6.4,0,0,0,0,,,,0.0,0.0,13,11.8,154,1,0,
295,DeSean Jackson,36,BAL,WR,7,1,17,9,153,17.0,0,5,47.1,62,1.3,21.9,52.9,9.0,0,0,0,0,,,,0.0,0.0,9,17.0,153,0,0,
296,Royce Freeman,26,HOU,RB,4,1,8,6,33,5.5,0,0,37.5,9,1.5,8.3,75.0,4.1,41,117,0,7,39.0,11,2.9,29.3,10.3,47,3.2,150,0,1,
297,Hassan Haskins,23,TEN,RB,15,1,12,11,57,5.2,0,2,25.0,10,0.7,3.8,91.7,4.8,25,93,0,5,44.0,12,3.7,6.2,1.7,36,4.2,150,0,0,
298,Zach Pascal,28,PHI,WR,17,2,19,15,150,10.0,1,9,63.2,34,0.9,8.8,78.9,7.9,1,0,0,0,0.0,,0.0,0.0,0.1,16,9.4,150,1,0,
299,MyCole Pruitt,30,ATL,TE,13,4,21,16,150,9.4,4,10,61.9,29,1.2,11.5,76.2,7.1,0,0,0,0,,,,0.0,0.0,16,9.4,150,4,0,
300,Josh Oliver,25,BAL,TE,17,9,25,14,149,10.6,2,7,48.0,40,0.8,8.8,56.0,6.0,0,0,0,0,,,,0.0,0.0,14,10.6,149,2,0,
301,Eric Saubert,28,DEN,TE,17,6,24,15,148,9.9,1,6,37.5,25,0.9,8.7,62.5,6.2,0,0,0,0,,,,0.0,0.0,15,9.9,148,1,0,
302,O.J. Howard,28,HOU,TE,13,10,23,10,145,14.5,2,6,34.8,26,0.8,11.2,43.5,6.3,0,0,0,0,,,,0.0,0.0,10,14.5,145,2,0,
303,Cedrick Wilson Jr.,27,MIA,WR,15,0,18,12,136,11.3,0,8,61.1,21,0.8,9.1,66.7,7.6,1,8,0,0,100.0,8,8.0,0.5,0.1,13,11.1,144,0,0,
304,Pierre Strong,24,NWE,RB,15,0,7,7,42,6.0,0,3,42.9,16,0.5,2.8,100.0,6.0,10,100,1,5,70.0,44,10.0,6.7,0.7,17,8.4,142,1,0,
305,Keelan Cole,29,LVR,WR,14,3,21,10,141,14.1,1,8,47.6,30,0.7,10.1,47.6,6.7,0,0,0,0,,,,0.0,0.0,10,14.1,141,1,1,
306,Tom Kennedy,26,DET,WR,7,1,15,8,141,17.6,0,7,53.3,44,1.1,20.1,53.3,9.4,0,0,0,0,,,,0.0,0.0,8,17.6,141,0,0,
307,Johnny Mundt,28,MIN,TE,17,12,21,19,140,7.4,1,9,66.7,17,1.1,8.2,90.5,6.7,0,0,0,0,,,,0.0,0.0,19,7.4,140,1,0,
308,Mitchell Wilcox,26,CIN,TE,16,4,18,17,139,8.2,1,6,66.7,19,1.1,8.7,94.4,7.7,0,0,0,0,,,,0.0,0.0,17,8.2,139,1,0,
309,Justin Herbert,24,LAC,QB,17,17,2,2,-10,-5.0,0,0,0.0,-2,0.1,-0.6,100.0,-5.0,54,147,0,17,40.7,23,2.7,8.6,3.2,56,2.4,137,0,8,AP MVP-9
310,Tyler Huntley,24,BAL,QB,6,4,0,0,0,,0,0,,,0.0,0.0,,,43,137,1,12,39.5,14,3.2,22.8,7.2,43,3.2,137,1,3,PB
311,Dan Arnold,27,JAX,TE,17,0,13,9,135,15.0,0,5,53.8,26,0.5,7.9,69.2,10.4,0,0,0,0,,,,0.0,0.0,9,15.0,135,0,0,
312,Byron Pringle,29,CHI,WR,11,4,16,10,135,13.5,2,8,56.3,35,0.9,12.3,62.5,8.4,0,0,0,0,,,,0.0,0.0,10,13.5,135,2,0,
313,Jeff Smith,25,NYJ,WR,11,0,11,8,134,16.8,0,5,63.6,50,0.7,12.2,72.7,12.2,0,0,0,0,,,,0.0,0.0,8,16.8,134,0,0,
314,Zach Gentry,26,PIT,TE,17,13,23,19,132,6.9,0,6,39.1,32,1.1,7.8,82.6,5.7,0,0,0,0,,,,0.0,0.0,19,6.9,132,0,0,
315,Tanner Hudson,28,NYG,TE,11,0,15,10,132,13.2,0,8,60.0,27,0.9,12.0,66.7,8.8,0,0,0,0,,,,0.0,0.0,10,13.2,132,0,0,
316,Donald Parham,25,LAC,TE,6,1,12,10,130,13.0,1,5,83.3,24,1.7,21.7,83.3,10.8,0,0,0,0,,,,0.0,0.0,10,13.0,130,1,0,
317,Durham Smythe,27,MIA,TE,16,15,20,15,129,8.6,1,7,55.0,26,0.9,8.1,75.0,6.5,2,1,1,1,50.0,1,0.5,0.1,0.1,17,7.6,130,2,0,
318,Jalen Reagor,23,MIN,WR,17,0,13,8,104,13.0,1,5,53.8,38,0.5,6.1,61.5,8.0,4,25,0,1,75.0,17,6.3,1.5,0.2,12,10.8,129,1,4,
319,Brevin Jordan,22,HOU,TE,11,3,28,14,128,9.1,0,7,39.3,20,1.3,11.6,50.0,4.6,0,0,0,0,,,,0.0,0.0,14,9.1,128,0,0,
320,Brandon Bolden,32,LVR,RB,16,0,9,9,57,6.3,1,2,44.4,18,0.6,3.6,100.0,6.3,17,66,0,3,35.3,12,3.9,4.1,1.1,26,4.7,123,1,0,
321,Jack Stoll,24,PHI,TE,17,11,14,11,123,11.2,0,5,71.4,26,0.6,7.2,78.6,8.8,0,0,0,0,,,,0.0,0.0,11,11.2,123,0,0,
322,Malik Willis,23,TEN,QB,8,3,0,0,0,,0,0,,,0.0,0.0,,,27,123,1,8,44.4,17,4.6,15.4,3.4,27,4.6,123,1,3,
323,T.Y. Hilton,33,DAL,WR,3,0,10,7,121,17.3,0,5,60.0,52,2.3,40.3,70.0,12.1,0,0,0,0,,,,0.0,0.0,7,17.3,121,0,0,
324,Malcolm Brown,29,LAR,RB,11,0,6,5,37,7.4,0,2,50.0,13,0.5,3.4,83.3,6.2,18,81,1,3,33.3,23,4.5,7.4,1.6,23,5.1,118,1,0,
325,Lawrence Cager,25,2TM,WR,7,4,19,13,118,9.1,1,8,52.6,20,1.9,16.9,68.4,6.2,0,0,0,0,,,,0.0,0.0,13,9.1,118,1,0,
325,Lawrence Cager,25,NYJ,WR,1,1,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
325,Lawrence Cager,25,NYG,WR,6,3,18,13,118,9.1,1,8,55.6,20,2.2,19.7,72.2,6.6,0,0,0,0,,,,0.0,0.0,13,9.1,118,1,0,
326,Pharaoh Brown,28,2TM,TE,16,8,20,12,117,9.8,0,6,40.0,30,0.8,7.3,60.0,5.9,0,0,0,0,,,,0.0,0.0,12,9.8,117,0,0,
326,Pharaoh Brown,28,HOU,TE,3,3,10,7,72,10.3,0,3,40.0,30,2.3,24.0,70.0,7.2,0,0,0,0,,,,0.0,0.0,7,10.3,72,0,0,
326,Pharaoh Brown,28,CLE,TE,13,5,10,5,45,9.0,0,3,40.0,11,0.4,3.5,50.0,4.5,0,0,0,0,,,,0.0,0.0,5,9.0,45,0,0,
327,N'Keal Harry,25,CHI,WR,7,0,9,7,116,16.6,1,4,77.8,49,1.0,16.6,77.8,12.9,0,0,0,0,,,,0.0,0.0,7,16.6,116,1,0,
328,Josiah Deguara,25,GNB,TE,17,3,15,13,114,8.8,0,4,80.0,25,0.8,6.7,86.7,7.6,0,0,0,0,,,,0.0,0.0,13,8.8,114,0,0,
329,Alec Ingold,26,MIA,FB,17,14,23,15,105,7.0,1,4,52.2,17,0.9,6.2,65.2,4.6,6,8,1,5,83.3,2,1.3,0.5,0.4,21,5.4,113,2,0,
330,James Mitchell,23,DET,TE,14,0,11,11,113,10.3,1,7,100.0,22,0.8,8.1,100.0,10.3,0,0,0,0,,,,0.0,0.0,11,10.3,113,1,0,
331,Teagan Quitoriano,22,HOU,TE,9,6,14,7,113,16.1,2,5,42.9,52,0.8,12.6,50.0,8.1,0,0,0,0,,,,0.0,0.0,7,16.1,113,2,0,
332,Darrel Williams,27,ARI,RB,6,0,8,4,9,2.3,0,0,12.5,6,0.7,1.5,50.0,1.1,21,102,1,8,57.1,30,4.9,17.0,3.5,25,4.4,111,1,0,
333,Corey Clement,28,ARI,RB,9,1,7,5,54,10.8,0,3,42.9,21,0.6,6.0,71.4,7.7,15,55,1,6,60.0,12,3.7,6.1,1.7,20,5.5,109,1,0,
334,Brycen Hopkins,25,LAR,TE,14,1,11,7,109,15.6,0,5,54.5,22,0.5,7.8,63.6,9.9,0,0,0,0,,,,0.0,0.0,7,15.6,109,0,0,
335,John Bates,25,WAS,TE,16,7,22,14,108,7.7,1,4,50.0,20,0.9,6.8,63.6,4.9,0,0,0,0,,,,0.0,0.0,14,7.7,108,1,1,
336,Jody Fortson,27,KAN,TE,13,1,13,9,108,12.0,2,6,69.2,40,0.7,8.3,69.2,8.3,0,0,0,0,,,,0.0,0.0,9,12.0,108,2,1,
337,Davis Mills,24,HOU,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,32,108,2,8,28.1,17,3.4,7.2,2.1,32,3.4,108,2,8,
338,Anthony Schwartz,22,CLE,WR,11,1,10,4,51,12.8,0,2,30.0,19,0.4,4.6,40.0,5.1,4,57,1,2,100.0,31,14.3,5.2,0.4,8,13.5,108,1,1,
339,Benny Snell Jr.,24,PIT,RB,17,0,2,2,17,8.5,0,1,50.0,11,0.1,1.0,100.0,8.5,20,90,1,6,70.0,16,4.5,5.3,1.2,22,4.9,107,1,0,
340,Sam Darnold,25,CAR,QB,6,6,0,0,0,,0,0,,,0.0,0.0,,,26,106,2,10,38.5,26,4.1,17.7,4.3,26,4.1,106,2,6,
341,David Sills V,26,NYG,WR,9,5,17,11,106,9.6,0,7,52.9,24,1.2,11.8,64.7,6.2,0,0,0,0,,,,0.0,0.0,11,9.6,106,0,0,
342,Ross Dwelley,27,SFO,TE,12,0,5,3,105,35.0,1,3,60.0,56,0.3,8.8,60.0,21.0,0,0,0,0,,,,0.0,0.0,3,35.0,105,1,0,
343,Peyton Hendershot,23,DAL,TE,17,2,16,11,103,9.4,2,8,50.0,29,0.6,6.1,68.8,6.4,1,2,1,1,100.0,2,2.0,0.1,0.1,12,8.8,105,3,1,
344,Zach Wilson,23,NYJ,QB,9,9,1,1,2,2.0,1,1,100.0,2,0.1,0.2,100.0,2.0,28,102,1,7,42.9,18,3.6,11.3,3.1,29,3.6,104,2,1,
345,Breshad Perriman,29,TAM,WR,11,3,19,9,110,12.2,1,5,31.6,28,0.8,10.0,47.4,5.8,2,-7,0,0,0.0,,-3.5,-0.6,0.2,11,9.4,103,1,2,
346,Derek Carr,31,LVR,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,24,102,0,10,50.0,20,4.3,6.8,1.6,24,4.3,102,0,4,PB
347,River Cracraft,28,MIA,WR,11,0,14,9,102,11.3,2,8,57.1,22,0.8,9.3,64.3,7.3,0,0,0,0,,,,0.0,0.0,9,11.3,102,2,0,
348,Mac Jones,24,NWE,QB,14,14,0,0,0,,0,0,,,0.0,0.0,,,47,102,1,12,34.0,15,2.2,7.3,3.4,47,2.2,102,1,5,
349,Anthony Firkser,27,ATL,FB,11,1,13,9,100,11.1,0,5,38.5,22,0.8,9.1,69.2,7.7,0,0,0,0,,,,0.0,0.0,9,11.1,100,0,0,
350,Giovanni Ricci,26,CAR,TE,15,3,9,8,100,12.5,0,3,55.6,32,0.5,6.7,88.9,11.1,0,0,0,0,,,,0.0,0.0,8,12.5,100,0,0,
351,Tyrion Davis-Price,22,SFO,RB,6,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,34,99,0,5,32.4,20,2.9,16.5,5.7,34,2.9,99,0,0,
352,Marcus Johnson,28,NYG,WR,14,7,22,9,99,11.0,0,6,36.4,18,0.6,7.1,40.9,4.5,0,0,0,0,,,,0.0,0.0,9,11.0,99,0,0,
353,Ryan Tannehill,34,TEN,QB,12,12,0,0,0,,0,0,,,0.0,0.0,,,34,98,2,12,44.1,17,2.9,8.2,2.8,34,2.9,98,2,3,
354,Kirk Cousins,34,MIN,QB,17,17,0,0,0,,0,0,,,0.0,0.0,,,31,97,2,11,38.7,19,3.1,5.7,1.8,31,3.1,97,2,7,PB
355,Darrynton Evans,24,CHI,RB,6,0,1,1,33,33.0,0,1,100.0,33,0.2,5.5,100.0,33.0,14,64,0,3,42.9,21,4.6,10.7,2.3,15,6.5,97,0,0,
356,Taylor Heinicke,29,WAS,QB,9,9,0,0,0,,0,0,,,0.0,0.0,,,28,96,1,6,46.4,15,3.4,10.7,3.1,28,3.4,96,1,7,
357,Albert Okwuegbunam,24,DEN,TE,8,1,18,10,95,9.5,1,4,44.4,25,1.3,11.9,55.6,5.3,0,0,0,0,,,,0.0,0.0,10,9.5,95,1,0,
358,Aaron Rodgers,39,GNB,QB,17,17,0,0,0,,0,0,,,0.0,0.0,,,34,94,1,9,32.4,18,2.8,5.5,2.0,34,2.8,94,1,8,
359,C.J. Ham,29,MIN,FB,17,4,12,10,86,8.6,0,7,83.3,17,0.6,5.1,83.3,7.2,4,7,2,3,75.0,3,1.8,0.4,0.2,14,6.6,93,2,0,
360,Ronald Jones II,25,KAN,RB,6,0,1,1,22,22.0,0,1,100.0,22,0.2,3.7,100.0,22.0,17,70,1,4,52.9,13,4.1,11.7,2.8,18,5.1,92,1,0,
361,Gunner Olszewski,26,PIT,WR,16,2,7,5,53,10.6,0,1,42.9,31,0.3,3.3,71.4,7.6,8,39,0,3,50.0,18,4.9,2.4,0.5,13,7.1,92,0,2,
362,Bryce Perkins,26,LAR,QB,5,1,0,0,0,,0,0,,,0.0,0.0,,,19,90,0,6,42.1,23,4.7,18.0,3.8,19,4.7,90,0,0,
363,Patrick Ricard,28,BAL,FB,17,16,13,11,74,6.7,0,1,61.5,19,0.6,4.4,84.6,5.7,7,16,0,5,71.4,5,2.3,0.9,0.4,18,5.0,90,0,0,PB
364,Armani Rogers,25,WAS,TE,11,3,6,5,64,12.8,0,4,66.7,23,0.5,5.8,83.3,10.7,2,26,0,1,50.0,24,13.0,2.4,0.2,7,12.9,90,0,0,
365,Michael Bandy,25,LAC,WR,10,2,21,10,89,8.9,0,5,33.3,25,1.0,8.9,47.6,4.2,0,0,0,0,,,,0.0,0.0,10,8.9,89,0,0,
366,Parker Hesse,27,ATL,TE,17,7,11,9,89,9.9,0,6,81.8,22,0.5,5.2,81.8,8.1,0,0,0,0,,,,0.0,0.0,9,9.9,89,0,0,
367,Cam Sims,26,WAS,WR,17,3,18,8,89,11.1,0,5,33.3,21,0.5,5.2,44.4,4.9,0,0,0,0,,,,0.0,0.0,8,11.1,89,0,0,
368,Baker Mayfield,27,2TM,QB,12,10,0,0,0,,0,0,,,0.0,0.0,,,31,89,1,7,29.0,17,2.9,7.4,2.6,31,2.9,89,1,9,
368,Baker Mayfield,27,CAR,QB,7,6,0,0,0,,0,0,,,0.0,0.0,,,16,52,1,5,25.0,17,3.3,7.4,2.3,16,3.3,52,1,6,
368,Baker Mayfield,27,LAR,QB,5,4,0,0,0,,0,0,,,0.0,0.0,,,15,37,0,2,33.3,11,2.5,7.4,3.0,15,2.5,37,0,3,
369,Sam Ehlinger,24,IND,QB,4,3,0,0,0,,0,0,,,0.0,0.0,,,17,87,0,5,52.9,19,5.1,21.8,4.3,17,5.1,87,0,2,
370,Jordan Wilkins,28,IND,RB,4,0,8,6,29,4.8,0,1,25.0,10,1.5,7.3,75.0,3.6,13,58,0,2,61.5,9,4.5,14.5,3.3,19,4.6,87,0,0,
371,Carson Wentz,30,WAS,QB,8,7,0,0,0,,0,0,,,0.0,0.0,,,22,86,1,4,50.0,18,3.9,10.8,2.8,22,3.9,86,1,6,
372,Quintin Morris,23,BUF,TE,14,1,11,8,84,10.5,1,6,63.6,26,0.6,6.0,72.7,7.6,0,0,0,0,,,,0.0,0.0,8,10.5,84,1,1,
373,Jarrett Stidham,26,LVR,QB,5,2,0,0,0,,0,0,,,0.0,0.0,,,14,84,0,7,85.7,11,6.0,16.8,2.8,14,6.0,84,0,3,
374,Samori Toure,24,GNB,WR,11,2,10,5,82,16.4,1,2,30.0,37,0.5,7.5,50.0,8.2,0,0,0,0,,,,0.0,0.0,5,16.4,82,1,1,
375,Grant Calcaterra,24,PHI,TE,15,2,9,5,81,16.2,0,3,44.4,40,0.3,5.4,55.6,9.0,0,0,0,0,,,,0.0,0.0,5,16.2,81,0,0,
376,Kenny Golladay,29,NYG,WR,12,4,17,6,81,13.5,1,4,35.3,25,0.5,6.8,35.3,4.8,0,0,0,0,,,,0.0,0.0,6,13.5,81,1,0,
377,Keaontay Ingram,23,ARI,RB,12,0,5,4,21,5.3,0,1,20.0,24,0.3,1.8,80.0,4.2,27,60,1,4,25.9,13,2.2,5.0,2.3,31,2.6,81,1,0,
378,Jameson Williams,21,DET,WR,6,0,9,1,41,41.0,1,1,11.1,41,0.2,6.8,11.1,4.6,1,40,0,1,100.0,40,40.0,6.7,0.2,2,40.5,81,1,0,
379,Ko Kieft,24,TAM,TE,17,12,10,7,80,11.4,1,5,70.0,19,0.4,4.7,70.0,8.0,0,0,0,0,,,,0.0,0.0,7,11.4,80,1,0,
380,Jeff Driskel,29,HOU,QB,7,2,1,1,4,4.0,0,0,100.0,4,0.1,0.6,100.0,4.0,20,75,0,4,45.0,10,3.8,10.7,2.9,21,3.8,79,0,0,
381,Eric Tomlinson,30,DEN,TE,17,12,13,9,79,8.8,2,5,69.2,18,0.5,4.6,69.2,6.1,0,0,0,0,,,,0.0,0.0,9,8.8,79,2,0,
382,Jared Goff,28,DET,QB,17,17,1,1,5,5.0,0,0,100.0,5,0.1,0.3,100.0,5.0,29,73,0,5,24.1,14,2.5,4.3,1.7,30,2.6,78,0,7,"PB,AP CPoY-6"
383,Marcus Jones,24,NWE,DB,15,4,4,4,78,19.5,1,3,75.0,48,0.3,5.2,100.0,19.5,0,0,0,0,,,,0.0,0.0,4,19.5,78,1,1,AP-1
384,Jaret Patterson,23,WAS,RB,3,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,17,78,0,3,47.1,14,4.6,26.0,5.7,17,4.6,78,0,0,
385,Kyle Philips,23,TEN,WR,4,0,13,8,78,9.8,0,3,38.5,21,2.0,19.5,61.5,6.0,0,0,0,0,,,,0.0,0.0,8,9.8,78,0,2,
386,Trent Taylor,28,CIN,WR,16,1,10,6,62,10.3,0,1,30.0,34,0.4,3.9,60.0,6.2,4,15,0,0,50.0,9,3.8,0.9,0.3,10,7.7,77,0,2,
387,Jalen Virgil,24,DEN,WR,9,1,5,2,75,37.5,1,2,40.0,66,0.2,8.3,40.0,15.0,0,0,0,0,,,,0.0,0.0,2,37.5,75,1,1,
388,Freddie Swain,24,DEN,WR,3,1,6,4,74,18.5,0,3,50.0,52,1.3,24.7,66.7,12.3,0,0,0,0,,,,0.0,0.0,4,18.5,74,0,1,
