,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
279,Rickey Dudley,29,CLE,TE,4,4,16,9,115,12.8,0,5,31.3,27,2.3,28.8,56.3,7.2,0,0,0,0,,,,0.0,0.0,9,12.8,115,0,0,
280,Joel Makovicka,26,ARI,FB,16,14,28,16,95,5.9,1,4,35.7,25,1.0,5.9,57.1,3.4,1,19,0,1,100.0,19,19.0,1.2,0.1,17,6.7,114,1,1,
281,Damon Washington,24,NYG,RB,10,0,6,4,25,6.3,0,1,16.7,16,0.4,2.5,66.7,4.2,28,89,0,5,28.6,22,3.2,8.9,2.8,32,3.6,114,0,2,
282,Reggie Swinton,26,DAL,WR,15,1,16,7,117,16.7,1,5,31.3,45,0.5,7.8,43.8,7.3,1,-4,0,0,0.0,-4,-4.0,-0.3,0.1,8,14.1,113,1,4,
283,Charles Johnson,29,NWE,WR,14,2,25,14,111,7.9,1,6,40.0,24,1.0,7.9,56.0,4.4,0,0,0,0,,,,0.0,0.0,14,7.9,111,1,0,
284,Terry Kirby,31,OAK,RB,11,0,9,9,62,6.9,0,1,66.7,9,0.8,5.6,100.0,6.9,10,49,0,4,40.0,20,4.9,4.5,0.9,19,5.8,111,0,1,
285,Lorenzo Neal,31,CIN,FB,16,10,27,19,101,5.3,1,4,40.7,12,1.2,6.3,70.4,3.7,5,10,0,0,60.0,4,2.0,0.6,0.3,24,4.6,111,1,0,
286,Darrin Chiaverini,24,DAL,WR,16,0,33,10,107,10.7,2,7,24.2,21,0.6,6.7,30.3,3.2,1,3,0,0,0.0,3,3.0,0.2,0.1,11,10.0,110,2,0,
287,Sammy Morris,24,BUF,RB,16,1,9,7,36,5.1,0,3,55.6,11,0.4,2.3,77.8,4.0,20,72,0,2,45.0,10,3.6,4.5,1.3,27,4.0,108,0,1,
288,Jeff Robinson,31,STL,TE,16,6,13,11,108,9.8,1,6,61.5,26,0.7,6.8,84.6,8.3,0,0,0,0,,,,0.0,0.0,11,9.8,108,1,0,
289,Scottie Montgomery,23,DEN,WR,8,0,22,11,99,9.0,0,5,22.7,23,1.4,12.4,50.0,4.5,1,5,0,0,0.0,5,5.0,0.6,0.1,12,8.7,104,0,0,
290,Kevin Kasper,24,DEN,WR,10,4,12,8,84,10.5,0,5,58.3,21,0.8,8.4,66.7,7.0,3,19,0,0,0.0,27,6.3,1.9,0.3,11,9.4,103,0,0,
291,Leon Johnson,27,CHI,RB,12,0,2,1,0,0.0,0,0,0.0,,0.1,0.0,50.0,0.0,20,99,4,10,50.0,34,5.0,8.3,1.7,21,4.7,99,4,2,
292,Mark Bruener,29,PIT,TE,9,9,19,12,98,8.2,0,5,47.4,21,1.3,10.9,63.2,5.2,0,0,0,0,,,,0.0,0.0,12,8.2,98,0,0,
293,Itula Mili,28,SEA,TE,16,5,12,8,98,12.3,2,5,41.7,41,0.5,6.1,66.7,8.2,0,0,0,0,,,,0.0,0.0,8,12.3,98,2,0,
294,Patrick Hape,27,DEN,FB,15,8,19,15,96,6.4,3,7,52.6,25,1.0,6.4,78.9,5.1,2,0,0,0,0.0,,0.0,0.0,0.1,17,5.6,96,3,0,
295,Mike Lucky,26,DAL,TE,16,5,21,13,96,7.4,1,7,38.1,16,0.8,6.0,61.9,4.6,0,0,0,0,,,,0.0,0.0,13,7.4,96,1,0,
296,Jerame Tuman,25,PIT,TE,16,7,19,7,96,13.7,1,4,26.3,32,0.4,6.0,36.8,5.1,0,0,0,0,,,,0.0,0.0,7,13.7,96,1,0,
297,Na Brown,24,PHI,WR,16,2,17,7,95,13.6,0,6,35.3,18,0.4,5.9,41.2,5.6,0,0,0,0,,,,0.0,0.0,7,13.6,95,0,0,
298,Ed McCaffrey,33,DEN,WR,1,1,7,6,94,15.7,1,3,71.4,28,6.0,94.0,85.7,13.4,0,0,0,0,,,,0.0,0.0,6,15.7,94,1,0,
299,Reuben Droughns,23,DET,RB,9,3,5,4,21,5.3,1,2,60.0,8,0.4,2.3,80.0,4.2,30,72,0,3,23.3,15,2.4,8.0,3.3,34,2.7,93,1,0,
300,Jameel Cook,22,TAM,FB,16,3,23,17,89,5.2,0,2,39.1,16,1.1,5.6,73.9,3.9,2,2,0,0,0.0,2,1.0,0.1,0.1,19,4.8,91,0,0,
301,Avion Black,24,BUF,WR,14,0,14,8,90,11.3,0,5,35.7,25,0.6,6.4,57.1,6.4,0,0,0,0,,,,0.0,0.0,8,11.3,90,0,0,
302,Kris Mangum,28,CAR,TE,16,10,27,15,89,5.9,2,8,44.4,11,0.9,5.6,55.6,3.3,0,0,0,0,,,,0.0,0.0,15,5.9,89,2,0,
303,Justin McCareins,23,TEN,WR,4,1,3,3,88,29.3,0,3,100.0,36,0.8,22.0,100.0,29.3,0,0,0,0,,,,0.0,0.0,3,29.3,88,0,0,
304,Tony Carter,29,DEN,FB,16,6,14,11,83,7.5,0,4,35.7,17,0.7,5.2,78.6,5.9,1,4,0,1,100.0,4,4.0,0.3,0.1,12,7.3,87,0,1,
305,Aaron Shea,25,CLE,TE,12,5,20,14,86,6.1,0,4,30.0,12,1.2,7.2,70.0,4.3,0,0,0,0,,,,0.0,0.0,14,6.1,86,0,0,
306,Stephen Alexander,26,WAS,TE,7,5,23,9,85,9.4,0,3,26.1,21,1.3,12.1,39.1,3.7,0,0,0,0,,,,0.0,0.0,9,9.4,85,0,0,
307,Jeremy Brigham,26,OAK,TE,14,3,17,12,85,7.1,1,7,52.9,17,0.9,6.1,70.6,5.0,0,0,0,0,,,,0.0,0.0,12,7.1,85,1,0,
308,R.J. Bowers,27,PIT,RB,3,0,1,1,0,0.0,0,0,0.0,,0.3,0.0,100.0,0.0,18,84,1,5,44.4,21,4.7,28.0,6.0,19,4.4,84,1,0,
309,Chris Chandler,36,ATL,QB,14,14,0,0,0,,0,0,,,0.0,0.0,,,25,84,0,5,28.0,22,3.4,6.0,1.8,25,3.4,84,0,8,
310,Steve Bush,27,ARI,TE,9,6,12,8,80,10.0,0,7,66.7,16,0.9,8.9,66.7,6.7,0,0,0,0,,,,0.0,0.0,8,10.0,80,0,0,
311,Sam Gash,32,BAL,FB,16,4,14,9,80,8.9,1,3,42.9,16,0.6,5.0,64.3,5.7,2,-1,0,0,0.0,,-0.5,-0.1,0.1,11,7.2,79,1,0,
312,Terry Hardy,25,ARI,TE,8,6,22,11,79,7.2,2,6,36.4,13,1.4,9.9,50.0,3.6,0,0,0,0,,,,0.0,0.0,11,7.2,79,2,1,
313,Dameane Douglas,25,PHI,WR,16,0,8,5,77,15.4,2,4,62.5,27,0.3,4.8,62.5,9.6,0,0,0,0,,,,0.0,0.0,5,15.4,77,2,0,
314,Herman Moore,32,DET,WR,3,1,8,4,76,19.0,0,3,37.5,25,1.3,25.3,50.0,9.5,0,0,0,0,,,,0.0,0.0,4,19.0,76,0,0,
315,Daimon Shelton,29,CHI,FB,16,9,18,12,76,6.3,1,3,33.3,16,0.8,4.8,66.7,4.2,0,0,0,0,,,,0.0,0.0,12,6.3,76,1,2,
316,Rob Konrad,25,MIA,FB,12,9,13,5,52,10.4,1,3,30.8,17,0.4,4.3,38.5,4.0,5,22,1,2,40.0,18,4.4,1.8,0.4,10,7.4,74,2,0,
317,Fred McCrary,29,SDG,FB,16,12,23,13,71,5.5,0,2,43.5,12,0.8,4.4,56.5,3.1,2,3,0,1,50.0,2,1.5,0.2,0.1,15,4.9,74,0,0,
318,Chris Sanders,29,TEN,WR,4,0,18,5,74,14.8,0,3,22.2,22,1.3,18.5,27.8,4.1,0,0,0,0,,,,0.0,0.0,5,14.8,74,0,0,
319,Jon Kitna,29,CIN,QB,16,15,0,0,0,,0,0,,,0.0,0.0,,,27,73,1,6,40.7,20,2.7,4.6,1.7,27,2.7,73,1,13,
320,Jeff Ogden,26,MIA,WR,16,0,8,6,73,12.2,1,5,62.5,18,0.4,4.6,75.0,9.1,0,0,0,0,,,,0.0,0.0,6,12.2,73,1,3,
321,Patrick Pass,24,NWE,FB,16,0,10,6,66,11.0,1,3,40.0,23,0.4,4.1,60.0,6.6,1,7,0,0,100.0,7,7.0,0.4,0.1,7,10.4,73,1,0,
322,Mike Sellers,26,CLE,TE,9,7,13,7,73,10.4,2,6,46.2,28,0.8,8.1,53.8,5.6,0,0,0,0,,,,0.0,0.0,7,10.4,73,2,0,
323,Kerry Collins,29,NYG,QB,16,16,1,1,-2,-2.0,0,0,0.0,-2,0.1,-0.1,100.0,-2.0,39,73,0,9,28.2,11,1.9,4.6,2.4,40,1.8,71,0,23,
324,Frank Murphy,24,TAM,WR,11,0,17,8,71,8.9,1,4,41.2,20,0.7,6.5,47.1,4.2,0,0,0,0,,,,0.0,0.0,8,8.9,71,1,2,
325,Milton Wynn,23,TAM,WR,1,0,6,4,69,17.3,0,3,66.7,36,4.0,69.0,66.7,11.5,0,0,0,0,,,,0.0,0.0,4,17.3,69,0,0,
326,John Davis,28,CHI,TE,16,7,17,11,68,6.2,0,4,47.1,14,0.7,4.3,64.7,4.0,0,0,0,0,,,,0.0,0.0,11,6.2,68,0,0,
327,Rondell Mealey,24,GNB,RB,11,0,2,2,31,15.5,0,2,100.0,19,0.2,2.8,100.0,15.5,11,37,0,1,54.5,9,3.4,3.4,1.0,13,5.2,68,0,0,
328,Chris Walsh,33,MIN,WR,16,0,14,9,67,7.4,0,4,42.9,19,0.6,4.2,64.3,4.8,0,0,0,0,,,,0.0,0.0,9,7.4,67,0,0,
329,Rabih Abdullah,26,TAM,RB,16,0,2,2,26,13.0,0,2,100.0,14,0.1,1.6,100.0,13.0,11,40,0,2,36.4,12,3.6,2.5,0.7,13,5.1,66,0,0,
330,Tom Brady,24,NWE,QB,15,14,1,1,23,23.0,0,1,100.0,23,0.1,1.5,100.0,23.0,36,43,0,7,25.0,12,1.2,2.9,2.4,37,1.8,66,0,12,PB
331,Justin Swift,26,SFO,TE,16,2,11,11,66,6.0,1,3,72.7,13,0.7,4.1,100.0,6.0,0,0,0,0,,,,0.0,0.0,11,6.0,66,1,0,
332,Jammi German,27,CLE,WR,6,0,9,7,65,9.3,0,4,66.7,18,1.2,10.8,77.8,7.2,0,0,0,0,,,,0.0,0.0,7,9.3,65,0,0,
333,Jermaine Lewis,27,BAL,WR,15,2,5,4,32,8.0,0,3,80.0,12,0.3,2.1,80.0,6.4,9,33,0,1,44.4,14,3.7,2.2,0.6,13,5.0,65,0,2,"PB,AP-2"
334,Quentin McCord,23,ATL,WR,7,0,4,3,53,17.7,0,2,75.0,26,0.4,7.6,75.0,13.3,2,11,0,0,50.0,8,5.5,1.6,0.3,5,12.8,64,0,0,
335,Aveion Cason,22,DET,RB,5,0,4,4,32,8.0,0,0,100.0,9,0.8,6.4,100.0,8.0,11,31,0,1,18.2,19,2.8,6.2,2.2,15,4.2,63,0,1,
336,KaRon Coleman,23,DEN,RB,4,0,11,6,45,7.5,0,2,27.3,9,1.5,11.3,54.5,4.1,4,17,0,0,50.0,8,4.3,4.3,1.0,10,6.2,62,0,0,
337,Todd Bouman,29,MIN,QB,5,3,0,0,0,,0,0,,,0.0,0.0,,,9,61,0,4,44.4,21,6.8,12.2,1.8,9,6.8,61,0,1,
338,Stephen Trejo,24,DET,FB,14,0,10,5,61,12.2,0,4,50.0,20,0.4,4.4,50.0,6.1,0,0,0,0,,,,0.0,0.0,5,12.2,61,0,0,
339,Spergon Wynn,23,MIN,QB,3,2,0,0,0,,0,0,,,0.0,0.0,,,8,61,0,5,62.5,14,7.6,20.3,2.7,8,7.6,61,0,3,
340,Kurt Warner,30,STL,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,28,60,0,3,21.4,23,2.1,3.8,1.8,28,2.1,60,0,10,"PB,AP-1,AP MVP-1,AP OPoY-2"
341,Robert Thomas,27,DAL,FB,5,5,10,5,19,3.8,1,2,30.0,6,1.0,3.8,50.0,1.9,6,40,0,2,66.7,24,6.7,8.0,1.2,11,5.4,59,1,0,
342,Kevin McDougal,24,IND,RB,9,0,2,1,10,10.0,0,0,0.0,10,0.1,1.1,50.0,5.0,17,48,0,4,47.1,12,2.8,5.3,1.9,18,3.2,58,0,0,
343,Patrick Johnson,25,BAL,WR,4,0,12,5,57,11.4,1,4,41.7,25,1.3,14.3,41.7,4.8,0,0,0,0,,,,0.0,0.0,5,11.4,57,1,1,
344,Curtis Keaton,25,CIN,RB,13,0,1,1,9,9.0,0,0,100.0,9,0.1,0.7,100.0,9.0,5,48,0,3,60.0,21,9.6,3.7,0.4,6,9.5,57,0,0,
345,Anthony Wright,25,DAL,QB,4,3,0,0,0,,0,0,,,0.0,0.0,,,17,57,0,5,47.1,12,3.4,14.3,4.3,17,3.4,57,0,4,
346,Brett Favre,32,GNB,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,38,56,1,6,21.1,14,1.5,3.5,2.4,38,1.5,56,1,16,"PB,AP-2,AP MVP-3,AP OPoY-3"
347,Robert Holcombe,26,STL,RB,16,0,1,1,14,14.0,0,1,100.0,14,0.1,0.9,100.0,14.0,13,42,1,5,53.8,11,3.2,2.6,0.8,14,4.0,56,1,1,
348,Jon Witman,29,PIT,FB,15,12,8,6,32,5.3,0,0,25.0,12,0.4,2.1,75.0,4.0,5,24,0,1,40.0,14,4.8,1.6,0.3,11,5.1,56,0,0,
349,Steve Heiden,25,SDG,TE,16,10,13,8,55,6.9,1,4,46.2,16,0.5,3.4,61.5,4.2,0,0,0,0,,,,0.0,0.0,8,6.9,55,1,0,
350,Mike Cloud,26,KAN,RB,15,0,0,0,0,,0,0,,,0.0,0.0,,,7,54,1,3,71.4,16,7.7,3.6,0.5,7,7.7,54,1,0,
351,Jason Dunn,28,KAN,TE,15,6,13,4,54,13.5,1,3,30.8,28,0.3,3.6,30.8,4.2,0,0,0,0,,,,0.0,0.0,4,13.5,54,1,0,
352,Tony Stewart,22,PHI,TE,3,1,8,5,52,10.4,1,5,62.5,15,1.7,17.3,62.5,6.5,0,0,0,0,,,,0.0,0.0,5,10.4,52,1,0,
353,Derrius Thompson,24,WAS,WR,16,0,6,3,52,17.3,1,2,33.3,31,0.2,3.3,50.0,8.7,0,0,0,0,,,,0.0,0.0,3,17.3,52,1,0,
354,Alex Bannister,22,SEA,WR,16,0,7,4,50,12.5,0,3,42.9,17,0.3,3.1,57.1,7.1,0,0,0,0,,,,0.0,0.0,4,12.5,50,0,0,
355,Fred Coleman,26,NWE,WR,8,0,4,2,50,25.0,0,1,50.0,46,0.3,6.3,50.0,12.5,0,0,0,0,,,,0.0,0.0,2,25.0,50,0,0,
356,Jay Graham,26,SEA,RB,11,0,1,1,6,6.0,0,0,100.0,6,0.1,0.5,100.0,6.0,12,43,0,4,50.0,19,3.6,3.9,1.1,13,3.8,49,0,0,
357,Todd Yoder,23,TAM,TE,16,1,7,4,48,12.0,0,1,28.6,24,0.3,3.0,57.1,6.9,0,0,0,0,,,,0.0,0.0,4,12.0,48,0,0,
358,Charlie Batch,27,DET,QB,10,9,0,0,0,,0,0,,,0.0,0.0,,,12,45,0,5,50.0,12,3.8,4.5,1.2,12,3.8,45,0,6,
359,Matthew Hatchette,27,NYJ,WR,11,0,15,2,44,22.0,0,2,13.3,29,0.2,4.0,13.3,2.9,0,0,0,0,,,,0.0,0.0,2,22.0,44,0,0,
360,Arnold Jackson,24,ARI,WR,16,2,15,9,44,4.9,0,3,26.7,16,0.6,2.8,60.0,2.9,0,0,0,0,,,,0.0,0.0,9,4.9,44,0,0,
361,Wane McGarity,25,2TM,WR,12,1,12,7,43,6.1,1,3,50.0,11,0.6,3.6,58.3,3.6,0,0,0,0,,,,0.0,0.0,7,6.1,43,1,2,
361,Wane McGarity,25,DAL,WR,3,1,10,6,45,7.5,1,3,60.0,11,2.0,15.0,60.0,4.5,0,0,0,0,,,,0.0,0.0,6,7.5,45,1,1,
361,Wane McGarity,25,NOR,WR,9,0,2,1,-2,-2.0,0,0,0.0,-2,0.1,-0.2,50.0,-1.0,0,0,0,0,,,,0.0,0.0,1,-2.0,-2,0,1,
362,J.J. Johnson,27,MIA,RB,10,0,6,4,21,5.3,0,2,50.0,7,0.4,2.1,66.7,3.5,5,22,0,0,40.0,9,4.4,2.2,0.5,9,4.8,43,0,0,
363,Brian Natkin,23,TEN,TE,3,1,3,2,42,21.0,0,2,66.7,27,0.7,14.0,66.7,14.0,0,0,0,0,,,,0.0,0.0,2,21.0,42,0,0,
364,Jonathan Quinn,26,JAX,QB,6,1,0,0,0,,0,0,,,0.0,0.0,,,8,42,0,1,25.0,27,5.3,7.0,1.3,8,5.3,42,0,4,
365,Randall Cunningham,38,BAL,QB,6,2,0,0,0,,0,0,,,0.0,0.0,,,14,40,1,3,35.7,15,2.9,6.7,2.3,14,2.9,40,1,4,
366,Keith Poole,27,DEN,WR,6,3,10,5,38,7.6,0,2,50.0,10,0.8,6.3,50.0,3.8,0,0,0,0,,,,0.0,0.0,5,7.6,38,0,0,
367,Terrelle Smith,23,NOR,FB,14,9,8,4,30,7.5,2,3,50.0,12,0.3,2.1,50.0,3.8,5,8,0,1,40.0,6,1.6,0.6,0.4,9,4.2,38,2,1,
368,Johnny Huggins,25,DAL,TE,10,2,12,8,36,4.5,0,1,41.7,10,0.8,3.6,66.7,3.0,0,0,0,0,,,,0.0,0.0,8,4.5,36,0,0,
369,Patrick Washington,23,JAX,FB,16,6,9,5,36,7.2,0,1,44.4,12,0.3,2.3,55.6,4.0,0,0,0,0,,,,0.0,0.0,5,7.2,36,0,0,
370,Rod Rutledge,26,NWE,TE,15,14,8,5,35,7.0,0,0,0.0,9,0.3,2.3,62.5,4.4,0,0,0,0,,,,0.0,0.0,5,7.0,35,0,0,
371,Thabiti Davis,26,NYG,WR,16,0,8,3,34,11.3,0,2,37.5,20,0.2,2.1,37.5,4.3,0,0,0,0,,,,0.0,0.0,3,11.3,34,0,0,
372,Dan Kreider,24,PIT,FB,13,1,4,2,5,2.5,0,0,25.0,5,0.2,0.4,50.0,1.3,7,29,1,4,71.4,12,4.1,2.2,0.5,9,3.8,34,1,0,
373,Santana Moss,22,NYJ,WR,5,0,17,2,40,20.0,0,2,11.8,33,0.4,8.0,11.8,2.4,1,-6,0,0,0.0,-6,-6.0,-1.2,0.2,3,11.3,34,0,0,
374,Jeff Thomason,32,PHI,TE,14,0,9,5,33,6.6,0,1,33.3,11,0.4,2.4,55.6,3.7,0,0,0,0,,,,0.0,0.0,5,6.6,33,0,0,
375,Alex Van Pelt,31,BUF,QB,12,8,0,0,0,,0,0,,,0.0,0.0,,,12,33,0,6,66.7,15,2.8,2.8,1.0,12,2.8,33,0,5,
376,Damon Gibson,26,JAX,WR,16,0,3,2,13,6.5,0,0,33.3,9,0.1,0.8,66.7,4.3,2,19,0,1,50.0,18,9.5,1.2,0.1,4,8.0,32,0,3,
377,Charles Lee,24,GNB,WR,7,0,4,3,32,10.7,1,2,75.0,23,0.4,4.6,75.0,8.0,0,0,0,0,,,,0.0,0.0,3,10.7,32,1,0,
378,Shad Meier,23,TEN,TE,11,1,5,3,31,10.3,0,1,40.0,18,0.3,2.8,60.0,6.2,0,0,0,0,,,,0.0,0.0,3,10.3,31,0,0,
379,James Hodgins,24,STL,FB,16,11,7,4,24,6.0,1,2,42.9,11,0.3,1.5,57.1,3.4,2,5,0,0,50.0,5,2.5,0.3,0.1,6,4.8,29,1,0,
380,Reggie Jones,30,SDG,WR,9,0,9,5,29,5.8,0,0,0.0,11,0.6,3.2,55.6,3.2,0,0,0,0,,,,0.0,0.0,5,5.8,29,0,2,
381,Pete Mitchell,30,DET,TE,5,1,5,5,29,5.8,0,1,60.0,12,1.0,5.8,100.0,5.8,0,0,0,0,,,,0.0,0.0,5,5.8,29,0,0,
382,Torrance Small,31,NWE,WR,3,0,7,4,29,7.3,0,3,42.9,11,1.3,9.7,57.1,4.1,0,0,0,0,,,,0.0,0.0,4,7.3,29,0,0,
383,Eddie Berlin,23,TEN,WR,11,0,6,2,28,14.0,0,0,0.0,19,0.2,2.5,33.3,4.7,0,0,0,0,,,,0.0,0.0,2,14.0,28,0,0,
384,Neil O'Donnell,35,TEN,QB,5,1,0,0,0,,0,0,,,0.0,0.0,,,6,28,0,2,33.3,15,4.7,5.6,1.2,6,4.7,28,0,1,
385,Ken-Yon Rambo,23,DAL,WR,13,0,6,3,28,9.3,0,2,33.3,14,0.2,2.2,50.0,4.7,0,0,0,0,,,,0.0,0.0,3,9.3,28,0,0,
386,Jerald Sowell,27,NYJ,FB,16,0,1,1,19,19.0,0,1,100.0,19,0.1,1.2,100.0,19.0,4,9,0,0,0.0,4,2.3,0.6,0.3,5,5.6,28,0,0,
387,Hunter Goodwin,29,MIA,TE,16,11,10,4,27,6.8,0,0,0.0,9,0.3,1.7,40.0,2.7,0,0,0,0,,,,0.0,0.0,4,6.8,27,0,0,
388,Frank Moreau,25,JAX,RB,3,1,0,0,0,,0,0,,,0.0,0.0,,,8,27,1,3,37.5,14,3.4,9.0,2.7,8,3.4,27,1,1,
389,Paul Smith,23,SFO,RB,15,0,0,0,0,,0,0,,,0.0,0.0,,,4,27,1,1,75.0,13,6.8,1.8,0.3,4,6.8,27,1,1,
390,Clint Stoerner,24,DAL,QB,4,2,0,0,0,,0,0,,,0.0,0.0,,,9,27,1,3,33.3,13,3.0,6.8,2.3,9,3.0,27,1,1,
391,Brian Urlacher,23,CHI,MLB,16,16,1,1,27,27.0,1,1,100.0,27,0.1,1.7,100.0,27.0,0,0,0,0,,,,0.0,0.0,1,27.0,27,1,0,"PB,AP-1,AP MVP-5,AP DPoY-2"
392,Ty Detmer,34,DET,QB,4,4,0,0,0,,0,0,,,0.0,0.0,,,9,26,0,4,55.6,9,2.9,6.5,2.3,9,2.9,26,0,3,
393,Matt Dominguez,23,DEN,WR,12,0,5,3,26,8.7,0,2,40.0,12,0.3,2.2,60.0,5.2,0,0,0,0,,,,0.0,0.0,3,8.7,26,0,0,
394,Gari Scott,23,PHI,WR,3,0,4,2,26,13.0,0,1,50.0,18,0.7,8.7,50.0,6.5,0,0,0,0,,,,0.0,0.0,2,13.0,26,0,0,
395,Pat Batteaux,23,SDG,WR,5,0,8,3,25,8.3,0,1,25.0,17,0.6,5.0,37.5,3.1,0,0,0,0,,,,0.0,0.0,3,8.3,25,0,0,
396,Vinny Testaverde,38,NYJ,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,31,25,0,3,9.7,12,0.8,1.6,1.9,31,0.8,25,0,12,
397,Matt Cushing,26,PIT,TE,13,3,6,5,24,4.8,1,2,50.0,9,0.4,1.8,83.3,4.0,0,0,0,0,,,,0.0,0.0,5,4.8,24,1,0,
398,Travis Prentice,25,MIN,RB,14,0,1,1,10,10.0,0,0,100.0,10,0.1,0.7,100.0,10.0,14,13,2,3,28.6,6,0.9,0.9,1.0,15,1.5,23,2,1,
399,Luther Broughton,27,CAR,TE,15,0,4,2,22,11.0,0,1,50.0,13,0.1,1.5,50.0,5.5,0,0,0,0,,,,0.0,0.0,2,11.0,22,0,0,
400,Vinny Sutherland,23,SFO,WR,15,0,1,1,5,5.0,0,0,0.0,5,0.1,0.3,100.0,5.0,1,16,0,1,100.0,16,16.0,1.1,0.1,2,10.5,21,0,1,
401,Alvis Whitted,27,JAX,WR,11,0,7,2,17,8.5,0,1,14.3,10,0.2,1.5,28.6,2.4,1,4,0,0,100.0,4,4.0,0.4,0.1,3,7.0,21,0,0,
402,Dameyune Craig,27,CAR,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,3,20,0,1,33.3,13,6.7,10.0,1.5,3,6.7,20,0,1,
403,Ahmad Merritt,24,CHI,WR,2,0,6,2,20,10.0,0,1,16.7,13,1.0,10.0,33.3,3.3,0,0,0,0,,,,0.0,0.0,2,10.0,20,0,0,
404,Akili Smith,26,CIN,QB,2,1,0,0,0,,0,0,,,0.0,0.0,,,6,20,0,1,33.3,6,3.3,10.0,3.0,6,3.3,20,0,0,
405,Chris Coleman,24,TEN,WR,16,0,4,1,19,19.0,0,1,25.0,19,0.1,1.2,25.0,4.8,0,0,0,0,,,,0.0,0.0,1,19.0,19,0,0,
406,James Jett,31,OAK,WR,11,0,3,2,19,9.5,0,0,0.0,10,0.2,1.7,66.7,6.3,0,0,0,0,,,,0.0,0.0,2,9.5,19,0,0,
407,Eric Metcalf,33,WAS,WR,10,0,5,4,19,4.8,0,0,0.0,9,0.4,1.9,80.0,3.8,0,0,0,0,,,,0.0,0.0,4,4.8,19,0,4,
408,Drew Bledsoe,29,NWE,QB,2,2,0,0,0,,0,0,,,0.0,0.0,,,5,18,0,1,20.0,8,3.6,9.0,2.5,5,3.6,18,0,1,
409,Drew Brees,22,SDG,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,2,18,0,1,100.0,13,9.0,18.0,2.0,2,9.0,18,0,2,
410,Elvis Grbac,31,BAL,QB,14,14,0,0,0,,0,0,,,0.0,0.0,,,21,18,1,2,19.0,6,0.9,1.3,1.5,21,0.9,18,1,9,
411,Tony Simmons,27,IND,WR,6,0,6,2,17,8.5,0,1,16.7,12,0.3,2.8,33.3,2.8,0,0,0,0,,,,0.0,0.0,2,8.5,17,0,0,
412,Phillip Crosby,25,BUF,FB,16,2,2,2,16,8.0,0,0,0.0,9,0.1,1.0,100.0,8.0,0,0,0,0,,,,0.0,0.0,2,8.0,16,0,0,
413,Curtis Jackson,28,NWE,WR,2,0,2,2,16,8.0,0,1,100.0,12,1.0,8.0,100.0,8.0,0,0,0,0,,,,0.0,0.0,2,8.0,16,0,0,
414,Rodney Williams,24,NYG,P,15,0,0,0,0,,0,0,,,0.0,0.0,,,2,16,0,0,0.0,11,8.0,1.1,0.1,2,8.0,16,0,0,
415,Lamont Hall,27,NOR,TE,16,6,2,2,15,7.5,0,1,100.0,9,0.1,0.9,100.0,7.5,0,0,0,0,,,,0.0,0.0,2,7.5,15,0,1,
416,Kirk McMullen,24,CIN,TE,7,2,6,2,15,7.5,0,2,33.3,11,0.3,2.1,33.3,2.5,0,0,0,0,,,,0.0,0.0,2,7.5,15,0,0,
417,Jake Moreland,24,CLE,TE,4,0,4,3,15,5.0,0,2,75.0,6,0.8,3.8,75.0,3.8,0,0,0,0,,,,0.0,0.0,3,5.0,15,0,0,
418,Tyrone Davis,29,GNB,TE,4,2,5,3,14,4.7,0,0,0.0,7,0.8,3.5,60.0,2.8,0,0,0,0,,,,0.0,0.0,3,4.7,14,0,0,
419,Jamie Reader,27,PHI,FB,16,0,5,2,14,7.0,0,1,20.0,11,0.1,0.9,40.0,2.8,0,0,0,0,,,,0.0,0.0,2,7.0,14,0,0,
420,John Jones,26,BAL,TE,15,2,3,2,13,6.5,0,1,33.3,13,0.1,0.9,66.7,4.3,0,0,0,0,,,,0.0,0.0,2,6.5,13,0,0,
421,Trent Dilfer,29,SEA,QB,6,4,1,1,-5,-5.0,0,0,0.0,-5,0.2,-0.8,100.0,-5.0,11,17,0,3,27.3,11,1.5,2.8,1.8,12,1.0,12,0,3,
422,Doug Johnson,24,ATL,QB,3,0,0,0,0,,0,0,,,0.0,0.0,,,5,12,0,2,60.0,8,2.4,4.0,1.7,5,2.4,12,0,2,
423,Glyn Milburn,30,CHI,KR,4,0,4,3,9,3.0,0,0,0.0,7,0.8,2.3,75.0,2.3,3,3,0,0,0.0,4,1.0,0.8,0.8,6,2.0,12,0,1,
424,Heath Evans,23,SEA,FB,16,0,0,0,0,,0,0,,,0.0,0.0,,,2,11,0,0,0.0,7,5.5,0.7,0.1,2,5.5,11,0,0,
