,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
277,Marc Boerigter,27,KAN,WR,10,0,16,8,119,14.9,0,5,50.0,38,0.8,11.9,50.0,7.4,0,0,0,0,,,,0.0,0.0,8,14.9,119,0,0,
278,Mike McMahon,26,PHI,QB,9,7,0,0,0,,0,0,,,0.0,0.0,,,34,118,3,9,47.1,19,3.5,13.1,3.8,34,3.5,118,3,8,
279,Derick Armstrong,26,HOU,WR,13,3,12,9,115,12.8,0,8,75.0,28,0.7,8.8,75.0,9.6,0,0,0,0,,,,0.0,0.0,9,12.8,115,0,0,
280,Anthony Becht,28,TAM,TE,16,16,26,16,112,7.0,0,4,42.3,17,1.0,7.0,61.5,4.3,0,0,0,0,,,,0.0,0.0,16,7.0,112,0,0,
281,Sammy Morris,28,MIA,RB,16,2,12,8,54,6.8,0,2,25.0,18,0.5,3.4,66.7,4.5,16,58,1,3,50.0,9,3.6,3.6,1.0,24,4.7,112,1,0,
282,Mark Brunell,35,WAS,QB,16,15,0,0,0,,0,0,,,0.0,0.0,,,42,111,0,12,28.6,25,2.6,6.9,2.6,42,2.6,111,0,11,AP CPoY-3
283,Brad Hoover,29,CAR,FB,15,15,21,14,87,6.2,0,2,42.9,12,0.9,5.8,66.7,4.1,10,22,0,4,50.0,4,2.2,1.5,0.7,24,4.5,109,0,0,
284,Najeh Davenport,26,GNB,RB,5,1,2,2,3,1.5,0,0,0.0,2,0.4,0.6,100.0,1.5,30,105,2,9,43.3,24,3.5,21.0,6.0,32,3.4,108,2,1,
285,William Green,26,CLE,RB,8,0,8,5,30,6.0,0,0,12.5,14,0.6,3.8,62.5,3.8,20,78,0,4,40.0,17,3.9,9.8,2.5,25,4.3,108,0,0,
286,Bryan Gilmore,27,MIA,WR,15,1,21,5,105,21.0,1,3,23.8,44,0.3,7.0,23.8,5.0,0,0,0,0,,,,0.0,0.0,5,21.0,105,1,0,
287,Peerless Price,29,DAL,WR,7,1,9,6,96,16.0,0,4,55.6,58,0.9,13.7,66.7,10.7,1,9,0,0,100.0,9,9.0,1.3,0.1,7,15.0,105,0,0,
288,Anthony Thomas,28,2TM,RB,9,2,8,4,13,3.3,0,0,12.5,6,0.4,1.4,50.0,1.6,43,92,0,5,23.3,12,2.1,10.2,4.8,47,2.2,105,0,0,
288,Anthony Thomas,28,DAL,RB,5,2,4,2,5,2.5,0,0,25.0,5,0.4,1.0,50.0,1.3,36,80,0,5,27.8,12,2.2,16.0,7.2,38,2.2,85,0,0,
288,Anthony Thomas,28,NOR,RB,4,0,4,2,8,4.0,0,0,0.0,6,0.5,2.0,50.0,2.0,7,12,0,0,0.0,4,1.7,3.0,1.8,9,2.2,20,0,0,
289,Drew Carter,24,CAR,WR,3,0,15,5,103,20.6,1,4,33.3,40,1.7,34.3,33.3,6.9,0,0,0,0,,,,0.0,0.0,5,20.6,103,1,0,
290,Edell Shepherd,25,TAM,WR,16,0,9,6,103,17.2,1,4,44.4,46,0.4,6.4,66.7,11.4,0,0,0,0,,,,0.0,0.0,6,17.2,103,1,1,
291,Alex Smith,21,SFO,QB,9,7,0,0,0,,0,0,,,0.0,0.0,,,30,103,0,3,30.0,19,3.4,11.4,3.3,30,3.4,103,0,11,
292,Kelley Washington,26,CIN,WR,7,0,19,10,101,10.1,1,7,52.6,18,1.4,14.4,52.6,5.3,0,0,0,0,,,,0.0,0.0,10,10.1,101,1,0,
293,Taylor Jacobs,24,WAS,WR,15,3,25,11,100,9.1,0,4,28.0,24,0.7,6.7,44.0,4.0,0,0,0,0,,,,0.0,0.0,11,9.1,100,0,0,
294,Brandon Jacobs,23,NYG,RB,16,0,0,0,0,,0,0,,,0.0,0.0,,,38,99,7,19,57.9,21,2.6,6.2,2.4,38,2.6,99,7,1,
295,Jim Finn,29,NYG,FB,16,13,24,13,98,7.5,0,5,33.3,15,0.8,6.1,54.2,4.1,0,0,0,0,,,,0.0,0.0,13,7.5,98,0,1,
296,Daimon Shelton,33,BUF,FB,16,11,22,13,98,7.5,1,6,50.0,21,0.8,6.1,59.1,4.5,1,0,0,0,0.0,,0.0,0.0,0.1,14,7.0,98,1,1,
297,Andrae Thurman,25,GNB,WR,10,1,14,7,92,13.1,0,5,42.9,33,0.7,9.2,50.0,6.6,0,0,0,0,,,,0.0,0.0,7,13.1,92,0,1,
298,Leonard Weaver,23,SEA,RB,16,0,3,1,12,12.0,0,1,33.3,12,0.1,0.8,33.3,4.0,17,80,0,3,47.1,24,4.7,5.0,1.1,18,5.1,92,0,0,
299,Visanthe Shiancoe,25,NYG,TE,16,5,17,8,91,11.4,0,5,41.2,17,0.5,5.7,47.1,5.4,0,0,0,0,,,,0.0,0.0,8,11.4,91,0,0,
300,Reggie Kelly,28,CIN,TE,15,14,18,15,90,6.0,1,4,55.6,16,1.0,6.0,83.3,5.0,0,0,0,0,,,,0.0,0.0,15,6.0,90,1,1,
301,Tom Brady,28,NWE,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,27,89,1,15,63.0,15,3.3,5.6,1.7,27,3.3,89,1,4,"PB,AP-2,AP MVP-3,AP OPoY-4"
302,Ryan Hannam,25,SEA,TE,16,5,21,13,89,6.8,1,7,38.1,20,0.8,5.6,61.9,4.2,0,0,0,0,,,,0.0,0.0,13,6.8,89,1,0,
303,Josh Parry,27,PHI,FB,16,11,16,13,89,6.8,0,5,68.8,13,0.8,5.6,81.3,5.6,0,0,0,0,,,,0.0,0.0,13,6.8,89,0,0,
304,Tony Richardson,34,KAN,FB,16,16,16,9,68,7.6,1,3,37.5,22,0.6,4.3,56.3,4.3,6,20,0,1,50.0,8,3.3,1.3,0.4,15,5.9,88,1,0,
305,Todd Devoe,25,DEN,WR,14,0,14,9,87,9.7,1,1,28.6,44,0.6,6.2,64.3,6.2,0,0,0,0,,,,0.0,0.0,9,9.7,87,1,0,
306,Darnerien McCants,29,PHI,WR,12,0,9,5,87,17.4,0,3,44.4,22,0.4,7.3,55.6,9.7,0,0,0,0,,,,0.0,0.0,5,17.4,87,0,0,
307,Earnest Graham,25,TAM,RB,16,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,28,83,0,4,28.6,16,3.0,5.2,1.8,28,3.0,83,0,1,
308,Trent Green,35,KAN,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,35,82,0,10,31.4,13,2.3,5.1,2.2,35,2.3,82,0,8,PB
309,David Boston,27,MIA,WR,5,0,10,4,80,20.0,0,2,40.0,54,0.8,16.0,40.0,8.0,0,0,0,0,,,,0.0,0.0,4,20.0,80,0,0,
310,Eli Manning,24,NYG,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,29,80,1,6,34.5,14,2.8,5.0,1.8,29,2.8,80,1,9,
311,Lousaka Polite,24,DAL,RB,14,3,14,9,72,8.0,1,4,50.0,15,0.6,5.1,64.3,5.1,2,8,0,1,100.0,6,4.0,0.6,0.1,11,7.3,80,1,0,
312,Jeremi Johnson,25,CIN,FB,16,11,19,12,65,5.4,3,3,26.3,27,0.8,4.1,63.2,3.4,8,14,0,1,25.0,5,1.8,0.9,0.5,20,4.0,79,3,2,
313,Terry Jackson,29,SFO,FB,16,0,18,10,67,6.7,0,2,27.8,12,0.6,4.2,55.6,3.7,2,11,0,0,0.0,11,5.5,0.7,0.1,12,6.5,78,0,0,
314,Aveion Cason,26,STL,RB,2,0,1,1,11,11.0,0,1,100.0,11,0.5,5.5,100.0,11.0,10,65,1,3,60.0,14,6.5,32.5,5.0,11,6.9,76,1,0,
315,Joey Harrington,27,DET,QB,12,11,1,1,-4,-4.0,0,0,0.0,-4,0.1,-0.3,100.0,-4.0,24,80,0,3,29.2,15,3.3,6.7,2.0,25,3.0,76,0,7,
316,Terry Jones,26,SFO,TE,7,5,15,9,76,8.4,0,4,53.3,21,1.3,10.9,60.0,5.1,0,0,0,0,,,,0.0,0.0,9,8.4,76,0,0,
317,Matt Schaub,24,ATL,QB,16,1,0,0,0,,0,0,,,0.0,0.0,,,9,76,0,5,55.6,23,8.4,4.8,0.6,9,8.4,76,0,1,
318,Aaron Moorehead,25,IND,WR,2,0,11,7,75,10.7,0,3,45.5,24,3.5,37.5,63.6,6.8,0,0,0,0,,,,0.0,0.0,7,10.7,75,0,0,
319,Bruce Perry,24,PHI,RB,2,1,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,16,74,0,3,50.0,11,4.6,37.0,8.0,16,4.6,74,0,0,
320,Mike Karney,24,NOR,FB,16,14,13,10,61,6.1,0,2,46.2,10,0.6,3.8,76.9,4.7,6,12,0,2,50.0,3,2.0,0.8,0.4,16,4.6,73,0,0,
321,Mike Sellers,30,WAS,TE,15,6,16,12,72,6.0,7,9,68.8,19,0.8,4.8,75.0,4.5,1,1,1,1,100.0,1,1.0,0.1,0.1,13,5.6,73,8,0,
322,Moe Williams,31,MIN,RB,6,1,14,8,52,6.5,0,2,28.6,25,1.3,8.7,57.1,3.7,13,20,0,2,30.8,9,1.5,3.3,2.2,21,3.4,72,0,1,
323,B.J. Askew,25,NYJ,FB,10,1,1,1,11,11.0,0,1,100.0,11,0.1,1.1,100.0,11.0,13,59,0,3,46.2,14,4.5,5.9,1.3,14,5.0,70,0,0,
324,Derrick Blaylock,26,NYJ,RB,7,1,4,3,17,5.7,0,0,0.0,10,0.4,2.4,75.0,4.3,17,53,0,3,41.2,11,3.1,7.6,2.4,20,3.5,70,0,0,
325,Troy Fleming,25,TEN,RB,13,2,15,10,69,6.9,1,4,33.3,18,0.8,5.3,66.7,4.6,0,0,0,0,,,,0.0,0.0,10,6.9,69,1,0,
326,Madison Hedgecock,24,STL,FB,16,7,11,9,69,7.7,0,3,63.6,15,0.6,4.3,81.8,6.3,1,0,0,0,0.0,,0.0,0.0,0.1,10,6.9,69,0,0,
327,Ben Roethlisberger,23,PIT,QB,12,12,0,0,0,,0,0,,,0.0,0.0,,,31,69,3,10,32.3,13,2.2,5.8,2.6,31,2.2,69,3,2,
328,Anthony Wright,29,BAL,QB,9,7,0,0,0,,0,0,,,0.0,0.0,,,18,68,0,9,50.0,22,3.8,7.6,2.0,18,3.8,68,0,5,
329,Bethel Johnson,26,NWE,WR,11,1,6,4,67,16.8,1,1,33.3,55,0.4,6.1,66.7,11.2,0,0,0,0,,,,0.0,0.0,4,16.8,67,1,1,
330,Byron Leftwich,25,JAX,QB,11,11,0,0,0,,0,0,,,0.0,0.0,,,31,67,2,7,38.7,9,2.2,6.1,2.8,31,2.2,67,2,8,
331,Terrelle Smith,27,CLE,FB,16,15,16,12,58,4.8,1,3,50.0,9,0.8,3.6,75.0,3.6,6,9,0,1,16.7,4,1.5,0.6,0.4,18,3.7,67,1,0,
332,Kyle Boller,24,BAL,QB,9,9,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,23,66,1,7,43.5,9,2.9,7.3,2.6,23,2.9,66,1,8,
333,Marc Edwards,31,CHI,FB,8,5,13,10,66,6.6,2,4,38.5,13,1.3,8.3,76.9,5.1,0,0,0,0,,,,0.0,0.0,10,6.6,66,2,0,
334,Jerome Mathis,22,HOU,WR,12,0,13,5,65,13.0,1,2,30.8,34,0.4,5.4,38.5,5.0,0,0,0,0,,,,0.0,0.0,5,13.0,65,1,3,"PB,AP-1"
335,Paul Smith,27,DET,FB,12,5,12,6,49,8.2,0,4,41.7,11,0.5,4.1,50.0,4.1,4,16,0,1,50.0,6,4.0,1.3,0.3,10,6.5,65,0,1,
336,Ryan Fitzpatrick,23,STL,QB,4,3,0,0,0,,0,0,,,0.0,0.0,,,14,64,2,6,50.0,14,4.6,16.0,3.5,14,4.6,64,2,3,
337,Dan Kreider,28,PIT,FB,16,8,11,7,43,6.1,0,1,63.6,9,0.4,2.7,63.6,3.9,3,21,0,1,66.7,12,7.0,1.3,0.2,10,6.4,64,0,0,
338,Chad Lewis,34,PHI,TE,8,0,9,5,64,12.8,0,4,44.4,17,0.6,8.0,55.6,7.1,0,0,0,0,,,,0.0,0.0,5,12.8,64,0,0,
339,Nate Poole,28,NOR,WR,7,0,4,3,63,21.0,0,1,75.0,42,0.4,9.0,75.0,15.8,0,0,0,0,,,,0.0,0.0,3,21.0,63,0,0,
340,Ciatrick Fason,23,MIN,RB,13,0,0,0,0,,0,0,,,0.0,0.0,,,32,62,4,12,40.6,15,1.9,4.8,2.5,32,1.9,62,4,1,
341,Brett Favre,36,GNB,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,18,62,0,4,27.8,20,3.4,3.9,1.1,18,3.4,62,0,10,
342,Gus Frerotte,34,MIA,QB,16,15,0,0,0,,0,0,,,0.0,0.0,,,27,61,0,6,33.3,14,2.3,3.8,1.7,27,2.3,61,0,13,
343,Charlie Frye,24,CLE,QB,7,5,0,0,0,,0,0,,,0.0,0.0,,,18,60,1,6,38.9,16,3.3,8.6,2.6,18,3.3,60,1,7,
344,Darren Sproles,22,SDG,RB,15,0,4,3,10,3.3,0,0,25.0,6,0.2,0.7,75.0,2.5,8,50,0,2,50.0,21,6.3,3.3,0.5,11,5.5,60,0,3,
345,Mike Cloud,30,2TM,RB,7,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,24,59,0,1,25.0,15,2.5,8.4,3.4,24,2.5,59,0,0,
345,Mike Cloud,30,NWE,RB,6,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,23,59,0,1,26.1,15,2.6,9.8,3.8,23,2.6,59,0,0,
345,Mike Cloud,30,NYG,RB,1,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,1.0,1,0.0,0,0,0,
346,Vincent Jackson,22,SDG,WR,8,0,8,3,59,19.7,0,3,37.5,21,0.4,7.4,37.5,7.4,0,0,0,0,,,,0.0,0.0,3,19.7,59,0,0,
347,Clarence Moore,23,BAL,WR,4,1,19,3,59,19.7,0,3,15.8,24,0.8,14.8,15.8,3.1,0,0,0,0,,,,0.0,0.0,3,19.7,59,0,0,
348,Ben Utecht,24,IND,TE,12,2,12,3,59,19.7,2,3,25.0,26,0.3,4.9,25.0,4.9,0,0,0,0,,,,0.0,0.0,3,19.7,59,2,0,
349,Sam Aiken,25,BUF,WR,16,2,13,4,57,14.3,0,3,30.8,22,0.3,3.6,30.8,4.4,0,0,0,0,,,,0.0,0.0,4,14.3,57,0,0,
350,Christian Fauria,34,NWE,TE,16,10,17,8,57,7.1,2,7,41.2,18,0.5,3.6,47.1,3.4,0,0,0,0,,,,0.0,0.0,8,7.1,57,2,0,
351,Jonathan Smith,24,BUF,WR,7,1,7,5,56,11.2,1,3,57.1,19,0.7,8.0,71.4,8.0,1,1,0,0,0.0,1,1.0,0.1,0.1,6,9.5,57,1,1,
352,Jerame Tuman,29,PIT,TE,15,9,4,3,57,19.0,0,2,75.0,27,0.2,3.8,75.0,14.3,0,0,0,0,,,,0.0,0.0,3,19.0,57,0,0,
353,Darnell Dinkins,28,BAL,TE,16,4,13,6,55,9.2,0,4,46.2,15,0.4,3.4,46.2,4.2,0,0,0,0,,,,0.0,0.0,6,9.2,55,0,0,
354,Arlen Harris,25,STL,RB,16,0,5,4,34,8.5,0,1,40.0,17,0.3,2.1,80.0,6.8,13,21,1,2,23.1,10,1.6,1.3,0.8,17,3.2,55,1,0,
355,Donovan McNabb,29,PHI,QB,9,9,0,0,0,,0,0,,,0.0,0.0,,,25,55,1,7,28.0,11,2.2,6.1,2.8,25,2.2,55,1,8,
356,Billy Bajema,23,SFO,TE,15,7,10,5,54,10.8,0,2,20.0,24,0.3,3.6,50.0,5.4,0,0,0,0,,,,0.0,0.0,5,10.8,54,0,0,
357,Lorenzo Diamond,26,MIA,TE,16,7,12,8,54,6.8,0,2,50.0,18,0.5,3.4,66.7,4.5,0,0,0,0,,,,0.0,0.0,8,6.8,54,0,0,
358,Jason Dunn,32,KAN,TE,16,1,9,5,53,10.6,0,2,33.3,24,0.3,3.3,55.6,5.9,0,0,0,0,,,,0.0,0.0,5,10.6,53,0,0,
359,Brad Johnson,37,MIN,QB,15,9,0,0,0,,0,0,,,0.0,0.0,,,18,53,0,2,16.7,16,2.9,3.5,1.2,18,2.9,53,0,5,
360,David Tyree,25,NYG,WR,13,0,9,5,52,10.4,1,2,55.6,18,0.4,4.0,55.6,5.8,0,0,0,0,,,,0.0,0.0,5,10.4,52,1,1,PB
361,Jeff Garcia,35,DET,QB,6,5,0,0,0,,0,0,,,0.0,0.0,,,17,51,1,5,35.3,14,3.0,8.5,2.8,17,3.0,51,1,1,
362,Drew Bledsoe,33,DAL,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,34,50,2,7,29.4,9,1.5,3.1,2.1,34,1.5,50,2,17,
363,Drew Brees,26,SDG,QB,16,16,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,21,49,1,8,47.6,9,2.3,3.1,1.3,21,2.3,49,1,8,
364,Brian Jones,24,JAX,TE,13,1,6,3,49,16.3,0,1,33.3,41,0.2,3.8,50.0,8.2,0,0,0,0,,,,0.0,0.0,3,16.3,49,0,0,
365,Bradlee Van Pelt,25,DEN,QB,3,0,0,0,0,,0,0,,,0.0,0.0,,,11,48,1,5,54.5,11,4.4,16.0,3.7,11,4.4,48,1,0,
366,Trent Dilfer,33,CLE,QB,11,11,0,0,0,,0,0,,,0.0,0.0,,,20,46,0,2,15.0,12,2.3,4.2,1.8,20,2.3,46,0,9,
367,Damien Nash,23,TEN,RB,3,0,3,3,14,4.7,0,0,66.7,7,1.0,4.7,100.0,4.7,6,32,0,2,83.3,8,5.3,10.7,2.0,9,5.1,46,0,0,
368,Casey Fitzsimmons,25,DET,TE,14,2,17,10,45,4.5,1,3,29.4,11,0.7,3.2,58.8,2.6,0,0,0,0,,,,0.0,0.0,10,4.5,45,1,0,
369,Peyton Manning,29,IND,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,33,45,0,6,21.2,12,1.4,2.8,2.1,33,1.4,45,0,5,"PB,AP-1,AP MVP-2,AP OPoY-2"
370,Reggie Newhouse,24,ARI,WR,3,1,10,4,45,11.3,0,1,30.0,17,1.3,15.0,40.0,4.5,0,0,0,0,,,,0.0,0.0,4,11.3,45,0,0,
371,Dee Brown,27,KAN,RB,8,0,3,3,23,7.7,1,2,100.0,9,0.4,2.9,100.0,7.7,7,21,0,0,28.6,7,3.0,2.6,0.9,10,4.4,44,1,0,
372,Kyle Orton,23,CHI,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,24,44,0,3,8.3,15,1.8,2.9,1.6,24,1.8,44,0,12,
373,Jameel Cook,26,TAM,FB,16,0,10,7,43,6.1,1,3,50.0,11,0.4,2.7,70.0,4.3,0,0,0,0,,,,0.0,0.0,7,6.1,43,1,0,
374,James Mungro,27,IND,RB,12,0,3,3,28,9.3,0,1,66.7,17,0.3,2.3,100.0,9.3,7,15,0,1,28.6,7,2.1,1.3,0.6,10,4.3,43,0,0,
375,James Jackson,29,ARI,RB,8,0,4,2,31,15.5,0,2,50.0,19,0.3,3.9,50.0,7.8,4,11,0,0,0.0,3,2.8,1.4,0.5,6,7.0,42,0,0,
376,Donovan Morgan,23,HOU,WR,3,0,9,4,42,10.5,0,1,44.4,14,1.3,14.0,44.4,4.7,0,0,0,0,,,,0.0,0.0,4,10.5,42,0,0,
377,Cody Pickett,25,SFO,QB,5,2,0,0,0,,0,0,,,0.0,0.0,,,13,42,0,4,30.8,12,3.2,8.4,2.6,13,3.2,42,0,3,
378,Stephen Spach,23,PHI,TE,13,1,12,7,42,6.0,0,1,41.7,8,0.5,3.2,58.3,3.5,0,0,0,0,,,,0.0,0.0,7,6.0,42,0,0,
379,Jason Wright,23,CLE,RB,3,0,3,3,15,5.0,0,1,33.3,15,1.0,5.0,100.0,5.0,11,27,1,1,27.3,6,2.5,9.0,3.7,14,3.0,42,1,0,
380,Joel Dreessen,23,NYJ,TE,14,0,10,5,41,8.2,0,1,50.0,17,0.4,2.9,50.0,4.1,0,0,0,0,,,,0.0,0.0,5,8.2,41,0,0,
381,Carson Palmer,26,CIN,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,34,41,1,6,29.4,14,1.2,2.6,2.1,34,1.2,41,1,5,"PB,AP MVP-5,AP OPoY-4"
382,Jamal Robertson,28,CAR,RB,7,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,14,41,1,3,35.7,11,2.9,5.9,2.0,14,2.9,41,1,1,
383,Lee Suggs,25,CLE,RB,8,0,8,6,26,4.3,0,0,37.5,8,0.8,3.3,75.0,3.3,8,15,0,1,25.0,7,1.9,1.9,1.0,14,2.9,41,0,0,
384,Kerry Collins,33,OAK,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,17,39,1,3,29.4,18,2.3,2.6,1.1,17,2.3,39,1,13,
385,Matt Mauck,26,TEN,QB,2,1,0,0,0,,0,0,,,0.0,0.0,,,7,39,0,2,42.9,12,5.6,19.5,3.5,7,5.6,39,0,1,
386,Kris Wilson,24,KAN,TE,14,1,5,3,33,11.0,0,3,60.0,16,0.2,2.4,60.0,6.6,1,6,0,0,100.0,6,6.0,0.4,0.1,4,9.8,39,0,0,
387,Justin Peelle,26,SDG,TE,16,4,20,11,38,3.5,1,4,25.0,11,0.7,2.4,55.0,1.9,0,0,0,0,,,,0.0,0.0,11,3.5,38,1,0,
388,Cecil Sapp,27,DEN,RB,16,0,2,2,17,8.5,0,1,50.0,12,0.1,1.1,100.0,8.5,5,21,0,1,20.0,10,4.2,1.3,0.3,7,5.4,38,0,0,
389,Derrick Wimbush,25,JAX,RB,14,1,10,5,26,5.2,0,3,40.0,6,0.4,1.9,50.0,2.6,3,12,1,1,66.7,7,4.0,0.9,0.2,8,4.8,38,1,1,
390,Justin Fargas,25,OAK,FB,14,0,5,1,9,9.0,0,0,20.0,9,0.1,0.6,20.0,1.8,5,28,0,1,40.0,15,5.6,2.0,0.4,6,6.2,37,0,0,
391,J.P. Foschi,23,OAK,FB,10,5,11,6,37,6.2,0,2,36.4,11,0.6,3.7,54.5,3.4,0,0,0,0,,,,0.0,0.0,6,6.2,37,0,0,
392,Jason McKie,25,CHI,FB,8,2,4,4,15,3.8,0,1,25.0,11,0.5,1.9,100.0,3.8,3,22,0,1,66.7,13,7.3,2.8,0.4,7,5.3,37,0,0,
393,Justin Green,23,BAL,FB,12,4,8,7,32,4.6,0,1,37.5,8,0.6,2.7,87.5,4.0,5,4,0,0,20.0,4,0.8,0.3,0.4,12,3.0,36,0,0,
394,Lamont Hall,31,NOR,TE,16,5,7,6,36,6.0,0,2,71.4,8,0.4,2.3,85.7,5.1,0,0,0,0,,,,0.0,0.0,6,6.0,36,0,0,
395,Terrence Murphy,23,GNB,WR,3,0,11,5,36,7.2,0,4,45.5,12,1.7,12.0,45.5,3.3,0,0,0,0,,,,0.0,0.0,5,7.2,36,0,0,
396,Bam Childress,23,NWE,WR,1,0,4,3,32,10.7,0,1,50.0,21,3.0,32.0,75.0,8.0,0,0,0,0,,,,0.0,0.0,3,10.7,32,0,0,
397,Cory Schlesinger,33,DET,FB,11,8,14,8,31,3.9,1,2,35.7,8,0.7,2.8,57.1,2.2,1,1,0,1,100.0,1,1.0,0.1,0.1,9,3.6,32,1,0,
398,Jake Delhomme,30,CAR,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,24,31,1,3,20.8,12,1.3,1.9,1.5,24,1.3,31,1,12,PB
399,Patrick Johnson,29,BAL,WR,6,0,5,2,31,15.5,0,2,40.0,19,0.3,5.2,40.0,6.2,0,0,0,0,,,,0.0,0.0,2,15.5,31,0,0,
400,Charlie Batch,31,PIT,QB,4,2,0,0,0,,0,0,,,0.0,0.0,,,11,30,1,3,27.3,15,2.7,7.5,2.8,11,2.7,30,1,1,
401,Dwayne Blakley,26,ATL,TE,16,1,7,4,30,7.5,1,3,42.9,10,0.3,1.9,57.1,4.3,0,0,0,0,,,,0.0,0.0,4,7.5,30,1,0,
402,Marc Bulger,28,STL,QB,8,8,1,1,1,1.0,0,0,0.0,1,0.1,0.1,100.0,1.0,9,29,0,2,55.6,9,3.2,3.6,1.1,10,3.0,30,0,4,
403,Tab Perry,23,CIN,WR,16,0,5,4,21,5.3,1,2,40.0,13,0.3,1.3,80.0,4.2,3,9,1,1,66.7,7,3.0,0.6,0.2,7,4.3,30,2,1,
404,Chris Hetherington,33,SFO,FB,16,6,9,5,26,5.2,0,1,22.2,11,0.3,1.6,55.6,2.9,1,3,0,0,0.0,3,3.0,0.2,0.1,6,4.8,29,0,0,
405,Teyo Johnson,24,ARI,TE,6,3,3,3,29,9.7,0,0,0.0,13,0.5,4.8,100.0,9.7,0,0,0,0,,,,0.0,0.0,3,9.7,29,0,0,
406,Ran Carthon,24,IND,RB,6,0,1,1,10,10.0,0,1,100.0,10,0.2,1.7,100.0,10.0,13,18,1,3,46.2,7,1.4,3.0,2.2,14,2.0,28,1,1,
407,Jeff Robinson,35,STL,TE,5,1,3,1,28,28.0,0,1,33.3,28,0.2,5.6,33.3,9.3,0,0,0,0,,,,0.0,0.0,1,28.0,28,0,0,
408,Chris Simms,25,TAM,QB,11,10,1,1,-3,-3.0,0,0,0.0,-3,0.1,-0.3,100.0,-3.0,19,31,0,2,21.1,10,1.6,2.8,1.7,20,1.4,28,0,6,
409,Kurt Warner,34,ARI,QB,10,10,1,1,0,0.0,0,0,0.0,,0.1,0.0,100.0,0.0,13,28,0,3,38.5,13,2.2,2.8,1.3,14,2.0,28,0,9,
410,Chad Pennington,29,NYJ,QB,3,3,0,0,0,,0,0,,,0.0,0.0,,,6,27,0,2,50.0,14,4.5,9.0,2.0,6,4.5,27,0,8,
411,Javon Walker,27,GNB,WR,1,1,5,4,27,6.8,0,2,80.0,9,4.0,27.0,80.0,5.4,0,0,0,0,,,,0.0,0.0,4,6.8,27,0,0,
412,Brian Kozlowski,35,WAS,TE,16,0,3,2,26,13.0,0,1,66.7,18,0.1,1.6,66.7,8.7,0,0,0,0,,,,0.0,0.0,2,13.0,26,0,0,
413,Tommy Maddox,34,PIT,QB,4,2,0,0,0,,0,0,,,0.0,0.0,,,8,26,0,2,25.0,16,3.3,6.5,2.0,8,3.3,26,0,2,
414,Matt Murphy,25,HOU,TE,9,2,4,2,26,13.0,0,2,50.0,14,0.2,2.9,50.0,6.5,0,0,0,0,,,,0.0,0.0,2,13.0,26,0,0,
415,Donnie Nickey,25,TEN,DB,16,0,2,1,26,26.0,0,1,50.0,26,0.1,1.6,50.0,13.0,0,0,0,0,,,,0.0,0.0,1,26.0,26,0,0,
416,Dante Ridgeway,21,NYJ,WR,8,0,3,2,26,13.0,0,0,0.0,17,0.3,3.3,66.7,8.7,0,0,0,0,,,,0.0,0.0,2,13.0,26,0,0,
417,Tony Stewart,26,CIN,TE,14,3,6,4,26,6.5,0,1,50.0,10,0.3,1.9,66.7,4.3,0,0,0,0,,,,0.0,0.0,4,6.5,26,0,0,
418,Kassim Osgood,25,SDG,WR,12,3,5,2,21,10.5,0,2,40.0,15,0.2,1.8,40.0,4.2,1,4,0,0,100.0,4,4.0,0.3,0.1,3,8.3,25,0,0,
419,Dez White,26,ATL,WR,6,3,10,2,25,12.5,1,2,20.0,14,0.3,4.2,20.0,2.5,0,0,0,0,,,,0.0,0.0,2,12.5,25,1,0,
420,Dan Campbell,29,DAL,TE,16,12,7,3,24,8.0,1,2,42.9,18,0.2,1.5,42.9,3.4,0,0,0,0,,,,0.0,0.0,3,8.0,24,1,0,
