,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
136,Doug Martin,27,TAM,RB,8,8,16,14,134,9.6,0,4,43.8,27,1.8,16.8,87.5,8.4,144,421,3,24,41.0,17,2.9,52.6,18.0,158,3.5,555,3,1,
137,Charles Clay,27,BUF,TE,15,15,87,57,552,9.7,4,22,47.1,40,3.8,36.8,65.5,6.3,0,0,0,0,,,,0.0,0.0,57,9.7,552,4,0,
138,Antonio Gates,36,SDG,TE,14,9,93,53,548,10.3,7,34,52.7,27,3.8,39.1,57.0,5.9,0,0,0,0,,,,0.0,0.0,53,10.3,548,7,1,
139,Kenneth Dixon,22,BAL,RB,12,0,41,30,162,5.4,1,7,34.1,16,2.5,13.5,73.2,4.0,88,382,2,30,53.4,20,4.3,31.8,7.3,118,4.6,544,3,1,
140,Rob Gronkowski,27,NWE,TE,8,6,38,25,540,21.6,3,20,63.2,53,3.1,67.5,65.8,14.2,0,0,0,0,,,,0.0,0.0,25,21.6,540,3,0,
141,Phillip Dorsett,23,IND,WR,15,7,59,33,528,16.0,2,20,44.1,64,2.2,35.2,55.9,8.9,2,10,0,1,50.0,7,5.0,0.7,0.1,35,15.4,538,2,1,
142,Jeremy Maclin,28,KAN,WR,12,12,76,44,536,12.2,2,29,47.4,44,3.7,44.7,57.9,7.1,1,-1,0,0,0.0,-1,-1.0,-0.1,0.1,45,11.9,535,2,0,
143,Matt Jones,23,WAS,RB,7,7,8,8,73,9.1,0,4,100.0,16,1.1,10.4,100.0,9.1,99,460,3,28,50.5,57,4.6,65.7,14.1,107,5.0,533,3,3,
144,Chris Conley,24,KAN,WR,16,11,69,44,530,12.0,0,30,56.5,39,2.8,33.1,63.8,7.7,0,0,0,0,,,,0.0,0.0,44,12.0,530,0,1,
145,Zach Zenner,25,DET,RB,14,4,23,18,196,10.9,0,9,56.5,33,1.3,14.0,78.3,8.5,88,334,4,23,47.7,20,3.8,23.9,6.3,106,5.0,530,4,1,
146,John Brown,26,ARI,WR,15,6,73,39,517,13.3,2,28,50.7,30,2.6,34.5,53.4,7.1,1,10,0,1,100.0,10,10.0,0.7,0.1,40,13.2,527,2,1,
147,Tajae Sharpe,22,TEN,WR,16,10,83,41,522,12.7,2,27,45.8,34,2.6,32.6,49.4,6.3,1,1,0,0,0.0,1,1.0,0.1,0.1,42,12.5,523,2,0,
148,Jermaine Kearse,26,SEA,WR,16,15,89,41,510,12.4,1,24,41.6,36,2.6,31.9,46.1,5.7,0,0,0,0,,,,0.0,0.0,41,12.4,510,1,0,
149,Breshad Perriman,23,BAL,WR,16,1,66,33,499,15.1,3,19,36.4,53,2.1,31.2,50.0,7.6,1,2,0,0,0.0,2,2.0,0.1,0.1,34,14.7,501,3,0,
150,Lance Kendricks,28,LAR,TE,16,16,87,50,499,10.0,2,22,42.5,44,3.1,31.2,57.5,5.7,0,0,0,0,,,,0.0,0.0,50,10.0,499,2,1,
151,Cordarrelle Patterson,25,MIN,WR,16,8,70,52,453,8.7,2,23,51.4,39,3.3,28.3,74.3,6.5,7,43,0,2,57.1,22,6.1,2.7,0.4,59,8.4,496,2,2,"PB,AP-1"
152,Fozzy Whittaker,27,CAR,RB,16,0,33,25,226,9.0,0,11,48.5,25,1.6,14.1,75.8,6.8,57,265,0,10,36.8,25,4.6,16.6,3.6,82,6.0,491,0,1,
153,Rex Burkhead,26,CIN,RB,16,1,20,17,145,8.5,0,9,55.0,18,1.1,9.1,85.0,7.3,74,344,2,24,63.5,17,4.6,21.5,4.6,91,5.4,489,2,1,
154,Michael Floyd,27,2TM,WR,15,8,76,37,488,13.2,5,31,46.1,39,2.5,32.5,48.7,6.4,0,0,0,0,,,,0.0,0.0,37,13.2,488,5,0,
154,Michael Floyd,27,ARI,WR,13,7,70,33,446,13.5,4,28,44.3,39,2.5,34.3,47.1,6.4,0,0,0,0,,,,0.0,0.0,33,13.5,446,4,0,
154,Michael Floyd,27,NWE,WR,2,1,6,4,42,10.5,1,3,66.7,14,2.0,21.0,66.7,7.0,0,0,0,0,,,,0.0,0.0,4,10.5,42,1,0,
155,Zach Miller,32,CHI,TE,10,8,64,47,486,10.3,4,28,62.5,34,4.7,48.6,73.4,7.6,0,0,0,0,,,,0.0,0.0,47,10.3,486,4,0,
156,Charcandrick West,25,KAN,RB,15,2,34,28,188,6.7,2,11,41.2,28,1.9,12.5,82.4,5.5,88,293,1,15,35.2,28,3.3,19.5,5.9,116,4.1,481,3,0,
157,Hunter Henry,22,SDG,TE,15,10,53,36,478,13.3,8,30,62.3,59,2.4,31.9,67.9,9.0,0,0,0,0,,,,0.0,0.0,36,13.3,478,8,1,
158,Allen Hurns,25,JAX,WR,11,11,76,35,477,13.6,3,23,39.5,42,3.2,43.4,46.1,6.3,0,0,0,0,,,,0.0,0.0,35,13.6,477,3,1,
159,Colin Kaepernick,29,SFO,QB,12,11,0,0,0,,0,0,,,0.0,0.0,,,69,468,2,29,60.9,30,6.8,39.0,5.8,69,6.8,468,2,9,
160,DeAngelo Williams,33,PIT,RB,9,4,27,18,118,6.6,2,6,40.7,20,2.0,13.1,66.7,4.4,98,343,4,22,43.9,17,3.5,38.1,10.9,116,4.0,461,6,0,
161,Alfred Blue,25,HOU,RB,14,2,16,12,40,3.3,0,1,37.5,12,0.9,2.9,75.0,2.5,100,420,1,23,46.0,25,4.2,30.0,7.1,112,4.1,460,1,2,
162,Shaun Draughn,29,SFO,RB,16,1,39,29,263,9.1,2,10,43.6,29,1.8,16.4,74.4,6.7,74,196,4,15,33.8,18,2.6,12.3,4.6,103,4.5,459,6,1,
163,Sammie Coates,23,PIT,WR,14,5,49,21,435,20.7,2,16,32.7,72,1.5,31.1,42.9,8.9,4,14,0,1,50.0,15,3.5,1.0,0.3,25,18.0,449,2,0,
164,Thomas Rawls,23,SEA,RB,9,7,17,13,96,7.4,0,4,47.1,20,1.4,10.7,76.5,5.6,109,349,3,22,39.4,45,3.2,38.8,12.1,122,3.6,445,3,0,
165,Ryan Griffin,26,HOU,TE,16,5,74,50,442,8.8,2,19,51.4,45,3.1,27.6,67.6,6.0,0,0,0,0,,,,0.0,0.0,50,8.8,442,2,1,
166,Marquise Goodwin,26,BUF,WR,15,9,68,29,431,14.9,3,20,39.7,84,1.9,28.7,42.6,6.3,0,0,0,0,,,,0.0,0.0,29,14.9,431,3,0,
167,Kendall Wright,27,TEN,WR,11,4,42,29,416,14.3,3,18,54.8,48,2.6,37.8,69.0,9.9,1,15,0,1,100.0,15,15.0,1.4,0.1,30,14.4,431,3,0,
168,Sammy Watkins,23,BUF,WR,8,8,52,28,430,15.4,2,20,51.9,62,3.5,53.8,53.8,8.3,0,0,0,0,,,,0.0,0.0,28,15.4,430,2,0,
169,Corey Coleman,22,CLE,WR,10,10,73,33,413,12.5,3,18,37.0,58,3.3,41.3,45.2,5.7,2,10,0,0,50.0,9,5.0,1.0,0.2,35,12.1,423,3,0,
170,Quinton Patton,26,SFO,WR,14,14,63,37,408,11.0,0,22,46.0,45,2.6,29.1,58.7,6.5,0,0,0,0,,,,0.0,0.0,37,11.0,408,0,1,
171,Dwayne Allen,26,IND,TE,14,14,52,35,406,11.6,6,25,63.5,23,2.5,29.0,67.3,7.8,0,0,0,0,,,,0.0,0.0,35,11.6,406,6,1,
172,Malcolm Mitchell,24,NWE,WR,14,6,48,32,401,12.5,4,23,58.3,56,2.3,28.6,66.7,8.4,0,0,0,0,,,,0.0,0.0,32,12.5,401,4,0,
173,Seth Roberts,25,OAK,WR,16,6,77,38,397,10.4,5,22,37.7,41,2.4,24.8,49.4,5.2,0,0,0,0,,,,0.0,0.0,38,10.4,397,5,0,
174,Will Tye,25,NYG,TE,16,10,70,48,395,8.2,1,16,54.3,27,3.0,24.7,68.6,5.6,0,0,0,0,,,,0.0,0.0,48,8.2,395,1,0,
175,Tyler Eifert,26,CIN,TE,8,2,47,29,394,13.6,5,23,59.6,71,3.6,49.3,61.7,8.4,0,0,0,0,,,,0.0,0.0,29,13.6,394,5,0,
176,Dorial Green-Beckham,23,PHI,WR,15,7,74,36,392,10.9,2,25,44.6,26,2.4,26.1,48.6,5.3,0,0,0,0,,,,0.0,0.0,36,10.9,392,2,0,
177,Jermaine Gresham,28,ARI,TE,16,14,61,37,391,10.6,2,19,50.8,34,2.3,24.4,60.7,6.4,0,0,0,0,,,,0.0,0.0,37,10.6,391,2,1,
178,Vance McDonald,26,SFO,WR,11,11,45,24,391,16.3,4,13,46.7,75,2.2,35.5,53.3,8.7,0,0,0,0,,,,0.0,0.0,24,16.3,391,4,0,
179,Eddie Lacy,26,GNB,RB,5,5,7,4,28,7.0,0,1,14.3,17,0.8,5.6,57.1,4.0,71,360,0,15,49.3,31,5.1,72.0,14.2,75,5.2,388,0,0,
180,C.J. Prosise,22,SEA,RB,6,2,19,17,208,12.2,0,8,52.6,43,2.8,34.7,89.5,10.9,30,172,1,4,53.3,72,5.7,28.7,5.0,47,8.1,380,1,0,
181,Nelson Agholor,23,PHI,WR,15,14,69,36,365,10.1,2,15,39.1,40,2.4,24.3,52.2,5.3,5,14,0,0,40.0,5,2.8,0.9,0.3,41,9.2,379,2,1,
182,Blake Bortles,24,JAX,QB,16,16,1,1,20,20.0,1,1,100.0,20,0.1,1.3,100.0,20.0,58,359,3,20,53.4,27,6.2,22.4,3.6,59,6.4,379,4,8,
183,Jared Cook,29,GNB,TE,10,5,51,30,377,12.6,1,19,47.1,47,3.0,37.7,58.8,7.4,0,0,0,0,,,,0.0,0.0,30,12.6,377,1,1,
184,Dion Lewis,26,NWE,RB,7,5,24,17,94,5.5,0,4,41.7,16,2.4,13.4,70.8,3.9,64,283,0,14,57.8,15,4.4,40.4,9.1,81,4.7,377,0,1,
185,Justin Forsett,31,3TM,RB,9,6,27,20,85,4.3,0,4,48.1,11,2.2,9.4,74.1,3.1,87,291,1,10,32.2,64,3.3,32.3,9.7,107,3.5,376,1,2,
185,Justin Forsett,31,BAL,RB,3,3,14,11,36,3.3,0,2,42.9,10,3.7,12.0,78.6,2.6,31,98,0,3,35.5,11,3.2,32.7,10.3,42,3.2,134,0,0,
185,Justin Forsett,31,DET,RB,2,0,3,2,15,7.5,0,1,66.7,8,1.0,7.5,66.7,5.0,13,38,0,1,30.8,9,2.9,19.0,6.5,15,3.5,53,0,0,
185,Justin Forsett,31,DEN,RB,4,3,10,7,34,4.9,0,1,50.0,11,1.8,8.5,70.0,3.4,43,155,1,6,30.2,64,3.6,38.8,10.8,50,3.8,189,1,2,
186,Devin Funchess,22,CAR,WR,15,7,58,23,371,16.1,4,20,37.9,48,1.5,24.7,39.7,6.4,0,0,0,0,,,,0.0,0.0,23,16.1,371,4,0,
187,Aaron Rodgers,33,GNB,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,67,369,4,26,49.3,23,5.5,23.1,4.2,67,5.5,369,4,8,"PB,AP MVP-5,AP OPoY-2"
188,Eddie Royal,30,CHI,WR,9,1,43,33,369,11.2,2,16,46.5,64,3.7,41.0,76.7,8.6,0,0,0,0,,,,0.0,0.0,33,11.2,369,2,2,
189,Wendell Smallwood,22,PHI,RB,13,3,13,6,55,9.2,0,1,38.5,18,0.5,4.2,46.2,4.2,77,312,1,20,46.8,19,4.1,24.0,5.9,83,4.4,367,1,1,
190,Damien Williams,24,MIA,RB,15,0,32,23,249,10.8,3,10,34.4,58,1.5,16.6,71.9,7.8,35,115,3,9,37.1,23,3.3,7.7,2.3,58,6.3,364,6,1,
191,Cam Newton,27,CAR,QB,15,14,0,0,0,,0,0,,,0.0,0.0,,,90,359,5,28,52.2,28,4.0,23.9,6.0,90,4.0,359,5,3,
192,Clive Walford,25,OAK,TE,15,8,52,33,359,10.9,3,19,42.3,31,2.2,23.9,63.5,6.9,0,0,0,0,,,,0.0,0.0,33,10.9,359,3,0,
193,Garrett Celek,28,SFO,TE,16,6,50,29,350,12.1,3,20,52.0,31,1.8,21.9,58.0,7.0,0,0,0,0,,,,0.0,0.0,29,12.1,350,3,2,
194,Russell Shepard,26,TAM,WR,14,4,40,23,341,14.8,2,19,57.5,24,1.6,24.4,57.5,8.5,1,9,0,0,100.0,9,9.0,0.6,0.1,24,14.6,350,2,0,
195,Marcus Mariota,23,TEN,QB,15,15,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,60,349,2,22,60.0,41,5.8,23.3,4.0,60,5.8,349,2,10,
196,Robert Turbin,27,IND,RB,15,0,35,26,179,6.9,1,9,37.1,19,1.7,11.9,74.3,5.1,47,164,7,20,59.6,18,3.5,10.9,3.1,73,4.7,343,8,0,
197,Jeremy Langford,25,CHI,RB,12,3,27,19,142,7.5,0,7,44.4,19,1.6,11.8,70.4,5.3,62,200,4,12,56.5,23,3.2,16.7,5.2,81,4.2,342,4,2,
198,Andrew Luck,27,IND,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,64,341,2,20,46.9,33,5.3,22.7,4.3,64,5.3,341,2,6,
199,Charles Sims,26,TAM,RB,7,2,32,24,190,7.9,1,10,43.8,33,3.4,27.1,75.0,5.9,51,149,1,6,39.2,23,2.9,21.3,7.3,75,4.5,339,2,1,
200,Jesse James,22,PIT,TE,16,13,60,39,338,8.7,3,20,51.7,24,2.4,21.1,65.0,5.6,0,0,0,0,,,,0.0,0.0,39,8.7,338,3,0,
201,Albert Wilson,24,KAN,WR,16,5,51,31,279,9.0,2,11,37.3,42,1.9,17.4,60.8,5.5,2,50,1,1,50.0,55,25.0,3.1,0.1,33,10.0,329,3,0,
202,Kamar Aiken,27,BAL,WR,16,6,50,29,328,11.3,1,18,42.0,29,1.8,20.5,58.0,6.6,0,0,0,0,,,,0.0,0.0,29,11.3,328,1,0,
203,Trey Burton,25,PHI,TE,15,4,60,37,327,8.8,1,21,43.3,32,2.5,21.8,61.7,5.5,0,0,0,0,,,,0.0,0.0,37,8.8,327,1,0,
204,Dwayne Washington,22,DET,RB,12,2,15,10,62,6.2,0,5,33.3,11,0.8,5.2,66.7,4.1,90,265,1,11,33.3,28,2.9,22.1,7.5,100,3.3,327,1,0,
205,Andrew Hawkins,30,CLE,WR,16,5,54,33,324,9.8,3,20,46.3,33,2.1,20.3,61.1,6.0,2,0,0,0,0.0,,0.0,0.0,0.1,35,9.3,324,3,0,
206,Aldrick Robinson,28,ATL,WR,16,1,32,20,323,16.2,2,14,59.4,59,1.3,20.2,62.5,10.1,0,0,0,0,,,,0.0,0.0,20,16.2,323,2,0,
207,Josh Bellamy,27,CHI,WR,16,2,38,19,282,14.8,1,13,44.7,31,1.2,17.6,50.0,7.4,4,37,0,2,75.0,22,9.3,2.3,0.3,23,13.9,319,1,0,
208,Donte Moncrief,23,IND,WR,9,7,56,30,307,10.2,7,22,48.2,39,3.3,34.1,53.6,5.5,1,-1,0,0,0.0,-1,-1.0,-0.1,0.1,31,9.9,306,7,0,
209,Ladarius Green,26,PIT,TE,6,2,34,18,304,16.9,1,12,47.1,37,3.0,50.7,52.9,8.9,0,0,0,0,,,,0.0,0.0,18,16.9,304,1,0,
210,Travaris Cadet,27,NOR,RB,15,1,54,40,281,7.0,4,18,53.7,25,2.7,18.7,74.1,5.2,4,19,0,1,50.0,16,4.8,1.3,0.3,44,6.8,300,4,0,
211,Erik Swoope,24,IND,TE,16,4,22,15,297,19.8,1,12,68.2,45,0.9,18.6,68.2,13.5,0,0,0,0,,,,0.0,0.0,15,19.8,297,1,0,
212,Paul Richardson,24,SEA,WR,15,0,36,21,288,13.7,1,17,52.8,39,1.4,19.2,58.3,8.0,1,5,0,1,100.0,5,5.0,0.3,0.1,22,13.3,293,1,0,
213,Kyle Juszczyk,25,BAL,RB,16,7,49,37,266,7.2,0,12,38.8,40,2.3,16.6,75.5,5.4,5,22,1,3,60.0,10,4.4,1.4,0.3,42,6.9,288,1,0,PB
214,Corey Brown,25,CAR,WR,16,8,53,27,276,10.2,1,16,37.7,27,1.7,17.3,50.9,5.2,2,6,0,0,50.0,9,3.0,0.4,0.1,29,9.7,282,1,1,
215,Dak Prescott,23,DAL,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,57,282,6,21,54.4,18,4.9,17.6,3.6,57,4.9,282,6,9,"PB,AP MVP-6,AP ORoY-1"
216,Brandon Coleman,24,NOR,WR,16,4,38,26,281,10.8,3,16,60.5,38,1.6,17.6,68.4,7.4,0,0,0,0,,,,0.0,0.0,26,10.8,281,3,0,
217,Julius Thomas,28,JAX,TE,9,6,51,30,281,9.4,4,15,41.2,24,3.3,31.2,58.8,5.5,0,0,0,0,,,,0.0,0.0,30,9.4,281,4,0,
218,James Starks,30,GNB,RB,9,4,25,19,134,7.1,2,5,36.0,31,2.1,14.9,76.0,5.4,63,145,0,9,30.2,11,2.3,16.1,7.0,82,3.4,279,2,1,
219,Jamize Olawale,27,OAK,RB,16,7,14,12,227,18.9,1,5,64.3,75,0.8,14.2,85.7,16.2,17,47,2,5,35.3,17,2.8,2.9,1.1,29,9.4,274,3,0,
220,Chester Rogers,22,IND,WR,14,2,34,19,273,14.4,0,13,50.0,36,1.4,19.5,55.9,8.0,0,0,0,0,,,,0.0,0.0,19,14.4,273,0,2,
221,Russell Wilson,28,SEA,QB,16,16,2,2,14,7.0,1,1,50.0,15,0.1,0.9,100.0,7.0,72,259,1,18,43.1,18,3.6,16.2,4.5,74,3.7,273,2,8,
222,Austin Hooper,22,ATL,TE,14,3,27,19,271,14.3,3,16,59.3,44,1.4,19.4,70.4,10.0,0,0,0,0,,,,0.0,0.0,19,14.3,271,3,0,
223,Richard Rodgers,24,GNB,TE,16,6,47,30,271,9.0,2,15,55.3,22,1.9,16.9,63.8,5.8,0,0,0,0,,,,0.0,0.0,30,9.0,271,2,0,
224,Torrey Smith,27,SFO,WR,12,12,49,20,267,13.4,3,14,30.6,53,1.7,22.3,40.8,5.4,0,0,0,0,,,,0.0,0.0,20,13.4,267,3,0,
225,Levine Toilolo,25,ATL,TE,16,11,19,13,264,20.3,2,11,63.2,46,0.8,16.5,68.4,13.9,0,0,0,0,,,,0.0,0.0,13,20.3,264,2,0,
226,Kenneth Farrow,23,SDG,RB,13,2,16,13,70,5.4,0,2,43.8,16,1.0,5.4,81.3,4.4,60,192,0,11,45.0,11,3.2,14.8,4.6,73,3.6,262,0,2,
227,Dion Sims,25,MIA,TE,14,11,35,26,256,9.8,4,14,60.0,28,1.9,18.3,74.3,7.3,0,0,0,0,,,,0.0,0.0,26,9.8,256,4,0,
228,Alfred Morris,28,DAL,RB,14,0,6,3,11,3.7,0,0,16.7,6,0.2,0.8,50.0,1.8,69,243,2,15,47.8,17,3.5,17.4,4.9,72,3.5,254,2,0,
229,DuJuan Harris,28,SFO,RB,10,1,9,8,115,14.4,1,4,88.9,47,0.8,11.5,88.9,12.8,38,138,0,6,39.5,19,3.6,13.8,3.8,46,5.5,253,1,2,
230,Shane Vereen,27,NYG,RB,5,1,19,11,94,8.5,0,4,31.6,16,2.2,18.8,57.9,4.9,33,158,1,9,45.5,25,4.8,31.6,6.6,44,5.7,252,1,2,
231,Peyton Barber,22,TAM,RB,15,1,6,5,28,5.6,0,1,66.7,11,0.3,1.9,83.3,4.7,55,223,1,10,41.8,44,4.1,14.9,3.7,60,4.2,251,1,0,
232,Deonte Thompson,27,CHI,WR,16,6,36,22,249,11.3,2,18,55.6,24,1.4,15.6,61.1,6.9,0,0,0,0,,,,0.0,0.0,22,11.3,249,2,1,
233,Danny Amendola,31,NWE,WR,12,4,29,23,243,10.6,4,14,62.1,32,1.9,20.3,79.3,8.4,0,0,0,0,,,,0.0,0.0,23,10.6,243,4,3,
234,Virgil Green,28,DEN,TE,12,11,37,22,237,10.8,1,13,51.4,31,1.8,19.8,59.5,6.4,0,0,0,0,,,,0.0,0.0,22,10.8,237,1,0,
235,Bryan Walters,29,JAX,WR,10,3,34,24,231,9.6,2,15,61.8,23,2.4,23.1,70.6,6.8,1,4,0,1,100.0,4,4.0,0.4,0.1,25,9.4,235,2,1,
236,Cobi Hamilton,26,PIT,WR,11,8,28,17,234,13.8,2,13,50.0,39,1.5,21.3,60.7,8.4,0,0,0,0,,,,0.0,0.0,17,13.8,234,2,0,
237,C.J. Uzomah,23,CIN,TE,10,8,38,25,234,9.4,1,14,52.6,54,2.5,23.4,65.8,6.2,0,0,0,0,,,,0.0,0.0,25,9.4,234,1,0,
238,Charles Johnson,27,MIN,WR,16,7,37,20,232,11.6,0,11,43.2,40,1.3,14.5,54.1,6.3,0,0,0,0,,,,0.0,0.0,20,11.6,232,0,0,
239,Jordan Norwood,30,DEN,WR,14,6,35,21,232,11.0,1,9,40.0,36,1.5,16.6,60.0,6.6,1,0,0,0,0.0,,0.0,0.0,0.1,22,10.5,232,1,5,
240,Kenyan Drake,22,MIA,RB,16,1,10,9,46,5.1,0,2,60.0,9,0.6,2.9,90.0,4.6,33,179,2,9,45.5,45,5.4,11.2,2.1,42,5.4,225,2,1,
241,Ronnie Hillman,25,2TM,RB,8,1,15,7,93,13.3,0,3,33.3,32,0.9,11.6,46.7,6.2,41,131,0,7,34.1,17,3.2,16.4,5.1,48,4.7,224,0,0,
241,Ronnie Hillman,25,MIN,RB,5,0,7,4,43,10.8,0,1,42.9,32,0.8,8.6,57.1,6.1,18,50,0,4,44.4,14,2.8,10.0,3.6,22,4.2,93,0,0,
241,Ronnie Hillman,25,SDG,RB,3,1,8,3,50,16.7,0,2,25.0,21,1.0,16.7,37.5,6.3,23,81,0,3,26.1,17,3.5,27.0,7.7,26,5.0,131,0,0,
242,Brice Butler,26,DAL,WR,16,3,32,16,219,13.7,3,11,43.8,41,1.0,13.7,50.0,6.8,0,0,0,0,,,,0.0,0.0,16,13.7,219,3,0,
243,Bobby Rainey,29,NYG,RB,15,0,25,20,153,7.7,0,7,44.0,24,1.3,10.2,80.0,6.1,17,63,0,4,52.9,14,3.7,4.2,1.1,37,5.8,216,0,1,
244,Harry Douglas,32,TEN,WR,11,2,22,15,210,14.0,0,9,63.6,35,1.4,19.1,68.2,9.5,0,0,0,0,,,,0.0,0.0,15,14.0,210,0,0,
245,Jacob Tamme,31,ATL,TE,8,5,31,22,210,9.5,3,13,48.4,19,2.8,26.3,71.0,6.8,0,0,0,0,,,,0.0,0.0,22,9.5,210,3,0,
246,Alex Collins,22,SEA,RB,11,0,11,11,84,7.6,0,6,81.8,14,1.0,7.6,100.0,7.6,31,125,1,8,38.7,26,4.0,11.4,2.8,42,5.0,209,1,2,
247,Jordan Taylor,24,DEN,WR,16,0,25,16,209,13.1,2,10,48.0,35,1.0,13.1,64.0,8.4,0,0,0,0,,,,0.0,0.0,16,13.1,209,2,1,
248,Matthew Stafford,28,DET,QB,16,16,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,37,207,2,16,54.1,24,5.6,12.9,2.3,37,5.6,207,2,3,
249,Ricardo Louis,22,CLE,WR,16,3,35,18,205,11.4,0,7,40.0,42,1.1,12.8,51.4,5.9,0,0,0,0,,,,0.0,0.0,18,11.4,205,0,1,
250,Kapri Bibbs,23,DEN,RB,12,0,4,2,75,37.5,1,1,50.0,69,0.2,6.3,50.0,18.8,29,129,0,7,51.7,24,4.4,10.8,2.4,31,6.6,204,1,0,
251,Justin Hardy,25,ATL,WR,16,3,31,21,203,9.7,4,17,58.1,27,1.3,12.7,67.7,6.5,0,0,0,0,,,,0.0,0.0,21,9.7,203,4,0,
252,Geronimo Allison,22,GNB,WR,10,2,22,12,202,16.8,2,11,50.0,39,1.2,20.2,54.5,9.2,0,0,0,0,,,,0.0,0.0,12,16.8,202,2,0,
253,Cody Core,22,CIN,WR,8,4,27,17,200,11.8,0,7,44.4,50,2.1,25.0,63.0,7.4,0,0,0,0,,,,0.0,0.0,17,11.8,200,0,0,
254,Corey Grant,25,JAX,RB,11,1,7,4,35,8.8,1,2,42.9,15,0.4,3.2,57.1,5.0,32,164,1,7,43.8,57,5.1,14.9,2.9,36,5.5,199,2,0,
255,Jonathan Grimes,27,HOU,RB,10,0,18,13,94,7.2,0,4,55.6,15,1.3,9.4,72.2,5.2,23,105,0,6,30.4,14,4.6,10.5,2.3,36,5.5,199,0,0,
256,Aaron Ripkowski,24,GNB,RB,16,8,10,9,46,5.1,1,2,60.0,9,0.6,2.9,90.0,4.6,34,150,2,12,58.8,15,4.4,9.4,2.1,43,4.6,196,3,0,
257,Kevin White,24,CHI,WR,4,4,36,19,187,9.8,0,8,38.9,32,4.8,46.8,52.8,5.2,1,9,0,0,100.0,9,9.0,2.3,0.3,20,9.8,196,0,0,
258,Eric Decker,29,NYJ,WR,3,3,21,9,194,21.6,2,9,42.9,35,3.0,64.7,42.9,9.2,0,0,0,0,,,,0.0,0.0,9,21.6,194,2,0,
259,Benny Cunningham,26,LAR,RB,11,0,21,16,91,5.7,0,5,42.9,12,1.5,8.3,76.2,4.3,21,101,0,4,42.9,24,4.8,9.2,1.9,37,5.2,192,0,1,
260,Mychal Rivera,26,OAK,TE,13,2,25,18,192,10.7,1,11,56.0,27,1.4,14.8,72.0,7.7,0,0,0,0,,,,0.0,0.0,18,10.7,192,1,0,
261,Rod Streater,28,SFO,WR,16,2,27,18,191,10.6,2,13,59.3,25,1.1,11.9,66.7,7.1,0,0,0,0,,,,0.0,0.0,18,10.6,191,2,0,
262,Robert Griffin III,26,CLE,QB,5,5,0,0,0,,0,0,,,0.0,0.0,,,31,190,2,10,54.8,20,6.1,38.0,6.2,31,6.1,190,2,4,
263,Justin Hunter,25,BUF,WR,12,5,23,10,189,18.9,4,10,43.5,64,0.8,15.8,43.5,8.2,0,0,0,0,,,,0.0,0.0,10,18.9,189,4,0,
264,Andre Roberts,28,DET,WR,16,1,25,14,188,13.4,1,9,52.0,44,0.9,11.8,56.0,7.5,0,0,0,0,,,,0.0,0.0,14,13.4,188,1,2,
265,Jaron Brown,26,ARI,WR,7,2,22,11,187,17.0,1,6,45.5,51,1.6,26.7,50.0,8.5,0,0,0,0,,,,0.0,0.0,11,17.0,187,1,0,
266,Charone Peake,24,NYJ,WR,15,1,35,19,186,9.8,0,7,42.9,27,1.3,12.4,54.3,5.3,0,0,0,0,,,,0.0,0.0,19,9.8,186,0,0,
267,Mike Tolbert,31,CAR,RB,16,2,15,10,72,7.2,1,4,33.3,17,0.6,4.5,66.7,4.8,35,114,0,5,37.1,14,3.3,7.1,2.2,45,4.1,186,1,0,PB
268,Andy Dalton,29,CIN,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,46,184,4,17,52.2,15,4.0,11.5,2.9,46,4.0,184,4,9,PB
269,Ka'Deem Carey,24,CHI,RB,12,0,7,5,55,11.0,0,4,57.1,16,0.4,4.6,71.4,7.9,32,126,0,4,37.5,24,3.9,10.5,2.7,37,4.9,181,0,0,
270,Andre Ellington,27,ARI,RB,16,0,19,12,85,7.1,0,5,26.3,16,0.8,5.3,63.2,4.5,34,96,0,4,32.4,13,2.8,6.0,2.1,46,3.9,181,0,0,
271,MarQueis Gray,27,MIA,TE,16,7,17,14,174,12.4,0,7,70.6,53,0.9,10.9,82.4,10.2,0,0,0,0,,,,0.0,0.0,14,12.4,174,0,0,
272,Darrius Heyward-Bey,29,PIT,WR,10,0,19,6,114,19.0,2,4,26.3,46,0.6,11.4,31.6,6.0,1,60,1,1,100.0,60,60.0,6.0,0.1,7,24.9,174,3,0,
273,Vincent Jackson,33,TAM,WR,5,5,32,15,173,11.5,0,8,43.8,18,3.0,34.6,46.9,5.4,0,0,0,0,,,,0.0,0.0,15,11.5,173,0,0,
